number,state,id
397151,assigned,0485e2acb34c30e0ac8901d398523c33
397150,assigned,f3c5271fc84f93060fb060492944335a
397149,assigned,7c21b20ce1b594b5dfe02e4a86e3094c
397148,assigned,d307ed76a4f273bdbca54193d2889856
397147,assigned,e8595e2dfeda31445b2eba1542ab2425
397146,assigned,56d60b56bdc716c685f53390dcf2c346
397145,assigned,31e4c20d623dabd46ce638e7e8e21ed1
397144,assigned,4f91e349960b6ee2cdabec13d4481b8b
397143,assigned,1b4f49fc179afe79089e958b48e49858
397142,assigned,b8cab65ae58bb441f2b84aa4f9dc67e3
397141,assigned,ae06bb8b88817f5971833c7a5d66c1ff
397140,assigned,2486eb665cbb10fafa5f79b549d3b912
397139,assigned,d41a7108dc35e5687f76f2abb2cd2892
397138,assigned,91f4d95d1f43dfa3041504cfc515ffb4
397137,assigned,b3876ba231073c5eba8b61e56411691d
397136,assigned,bdc8784ca5c484ad3b92cb44ece082a1
397135,assigned,459c18177cb48459cabbaaa4caf0e8d7
397134,assigned,ceb7d9257ab79658965df780fbf6faf2
397133,assigned,7a2035b045d3d9c2a9366721805a5d5b
397132,assigned,9debf7ce6bf9031d342b3a29bdbd799f
397131,assigned,ce85a8288200a04f8d8d36eb89d0c228
397130,assigned,551dedd3375ca946a5acdfe53dde9079
397129,assigned,d054325a614d3a1032e23436069ba138
397128,assigned,37bc35cc08f82063eb66d11ce2ace50d
397127,assigned,f261af4877f5597ad4fbb286fdc6644a
397126,assigned,4c43086a62bd55deb308113f0e1a09db
397125,assigned,1004dc65ea54bb841fb0ce6f0aae3ee0
397124,assigned,5aab9790d46418b2a59f8bbcd6bf66cc
397123,assigned,f823a0e128ca84298ce5a3c3ee27e56d
397122,assigned,a42cc5e1406aee2c72a7f925e9572bdc
397121,assigned,71d31791501ef9e70ccc5a30852dae10
397120,assigned,e09aedc4c3e899b958778a11e2bc22f3
397119,assigned,8bba9fffb0cdff933edc3889be6b6841
397118,assigned,5fe887f7e5faa7a295203f54f6a096cd
397117,assigned,d65bd5ca5f7a6812269fcd69d06e5921
397116,assigned,91b35c47bba0387584f4c216b09329e7
397115,assigned,4fa12b831c636140b6f9a1bb01bffcc2
397114,assigned,0dc89c387ad939b2b08bcc57532f38eb
397113,assigned,39da989f59f985b39cb206d2e4a29611
397112,assigned,4ba9f6bcd7679218d1d780accf46cc75
397111,assigned,ed50cd9d689dc142ed1ccd1e5f2f5d65
397110,assigned,0a8f2a810a66409fe3eb0470e2369894
397109,assigned,3f4e8c35c2a469a8e6d04b46d27889b9
397108,assigned,85f4269d3cdf12e739ec6d67dffbc094
397107,assigned,e14118afcc90999042259bd1839952f4
397106,assigned,227eb2140f95b246ffcb26cab48909f8
397105,assigned,85f10859375e20fa2ddcd347e8cacf1b
397104,assigned,d2674c2333f11b75005510ed9c8c6e68
397103,assigned,e3d127e0ba71469675ccbaf658fe5cac
397102,assigned,c53be8d559b09c3ff51b58fefa7cb9bb
397101,assigned,e60eca3849f1ba93f75183ac232c43e6
397100,assigned,dbf43b9999724fbb2e9e581ba58d37fc
397099,assigned,652cdfd21230b30cee28b1af15848812
397098,assigned,de2ede751f0c5516a8abc4df22a74483
397097,assigned,d0e234b6958e8999774fbf72e1d7c87b
397096,assigned,b004b3ecde24c85e32c1923f10d3fb62
397095,assigned,398879fb0ac3af07641bedb148b2976c
397094,assigned,3f9c8f0969668676e5d8a92783ff88ab
397093,assigned,7980be2ba0a12f228cc716ff8483c870
397092,assigned,f28fd689a36c6903da5411487295457a
397091,assigned,cd7a78e32fe08ba7a943786a5a2b6d3b
397090,assigned,91b8d8f405127e30d51f03e59d46b8fe
397089,assigned,a5c04842d4c948b29866e2fd63a8a6a2
397088,assigned,cac713fb689cda472bdba1333f298019
397087,assigned,02ce5afc82fd2001657992c912f43e48
397086,assigned,a7a4423bde5e75d43eb9027166c690af
397085,assigned,18528a087d377c34ea2db5f0ee0ddf70
397084,assigned,eaf4932b924342539ec13630191bcf3a
397083,assigned,c7cf5d60a26f8817c3099a81d34b25b5
397082,assigned,b999cc7de1c460a44c44268ff7412e8f
397081,assigned,eccf51124024ada8e04b5727c0814ce3
397080,assigned,96be4e32496531c01d630abf30d2815b
397079,assigned,d21d8977d214b0c537da2c4af98d9c4f
397078,assigned,52e3561446b5edcdfeeb9a05ecea4d28
397077,assigned,6bdfde5adc51b42b368d17c4c41566a9
397076,assigned,cf4bea0a2420eeb10ce445ac440dc8f2
397075,assigned,055ec512fd7e690a10080c65eac9a440
397074,assigned,538388086d22070c99b0872533185647
397073,assigned,a5dfc5ce0bcd170367e2c0450f221d76
397072,assigned,caf9f35a46ab9b3a298ce7112d37ada6
397071,assigned,ba245d937fc049b50d7b20890cd3446f
397070,assigned,7a24118b8d669ff78203713590d8e811
397069,assigned,0ae4759699623c3ef359c1704c3534dc
397068,assigned,2b475e1a25aecac3b063df9d0f650c6c
397066,assigned,b6fb8bb4720cd209413bd2838531ca56
397065,assigned,8316acd225adbe371e0f400158657737
397064,assigned,62600a0c84ece508c730c3afa30c14ce
397063,assigned,81fae7555e311369b0290c7fe7616bd9
397062,assigned,c67f63a44be5d86faf139634e4584ae6
397061,assigned,2b2258e4ff2b7ce74c226a61933cf30b
397060,assigned,9fb395718d1e60cc66840386cc06a672
397059,assigned,b7fec705587f7cd693f79296d6eaa94d
397058,assigned,819efda163b563a21b759cb4ee7d4062
397057,assigned,254749d77e51149f08c2b966e1ade2a0
397056,assigned,55cbed70999a8034d1e01b0f31c5b439
397055,assigned,698fbf768cafd04775c52a765354db07
397054,assigned,c33f394bcf37406bcfad3b2b872d3d23
397053,assigned,aef29d234419e0bb3a543bbd64f47d51
397052,assigned,48cbe0057b2f04fe44b82d6f520c09c4
397051,assigned,2a87bad1054532ebb815a1310f0d3134
397050,assigned,edeab92365e015ed0ad38c826ebe8375
397049,assigned,82bb5b7d86ca6eeaf5983149b30dd254
397048,assigned,cbd176f6c3e60801b8afad62c4b00dfc
397047,assigned,bd4d145b27f24d7f246fde9dc88422eb
397046,assigned,334f1a578fb02d6f80f12e0e37b99a37
397045,assigned,8d567e7f43739133f5ce8d045df100bb
397044,assigned,f9c4f8c22ad48600312a278a3ca6f40f
397043,assigned,60900bf139e15486344a6e188ee9ba67
397042,assigned,46b8599c31c6f40f747b17a3a7df9d61
397041,assigned,1de233a69505bee53600d11b53cc9d99
397040,assigned,898d6e8be0787d4fb403fd4cb02ae8ee
397039,assigned,a38cabefeb8a968ec7be04b0ff33a667
397038,assigned,a8bccb6bf844db9d498ee500e007e81d
397037,assigned,1dfcd01a6d83945eaa646cdc71c3038d
397036,assigned,075669efbae64a7e2323c0acb1763eb5
397035,assigned,97feb40e460a65ba52f02cdcc45e736c
397034,assigned,5a940f37a5663cb11a0258f70ead95a4
397033,assigned,c25c4ce0c5804a85832db02486bd65c3
397032,assigned,5f8c67df07cf5ca95045c7c78a1e84d8
397031,assigned,3400055133fbf42fe461ae437b3e5bf5
397030,assigned,a03869d08915084974062a0bdc455548
397029,assigned,02cbf081b4bcd91a6a826f7e665e26e3
397028,assigned,0dac54d231ac8a2be543a4d36d350219
397027,assigned,c4425f0ba0dc6ad1f23faa571f35e418
397026,assigned,11fa03ae9e9880176ecded8df5d4e371
397025,assigned,cc429e8b49be2ee3e7c00f5fd3e11a41
397024,assigned,32bc1f1d50be798d84d51a1cd13fa8de
397023,assigned,a109463c24a02e3aaedb29fa461e0cba
397022,assigned,fb7ede94b0c03ffc9c1e3645928551a2
397021,assigned,b68d34f4310539cdf0274653c270cf7c
397020,assigned,00cdfd9d316d5d58cfdcead96c58aef9
397019,assigned,c619e9bb6e53be00eda059c4f0ee1789
397018,assigned,94767107d0ed8e209227a8d88493e555
397016,assigned,8add90c0fbab0fbc454f33ba0fa171bb
397014,assigned,43045d2947cf3bb00295f7ff1559eaef
397013,assigned,76fc2e6660dd279ae77bbd1a981438bf
397012,assigned,b59cef9c9fcf96db6ed4b1ccde2469b5
397011,assigned,10ccf81118a9a4f81325c07eb301e78c
397010,assigned,1f9a8491d2709a239ad953903b897ade
397009,assigned,28103e4255bf5ca12b05be5b5e2109e6
397008,assigned,ae2f16b198b55c3daf73a50309a649eb
397007,assigned,ac3991af173db4e8eaa361f3818fb81f
397006,assigned,4c9ad103b1c3d8b211e0c655a12967b1
397005,assigned,6e154e40c57397b0b1cd43d800b177ca
397004,assigned,20ac81044fd81e4fe3b3854d69cd657d
397003,assigned,81d2000ad18139d4c7c1f04c337d6329
397002,assigned,c4b17bfe39d219b2b010b06a9cc22d46
397001,assigned,93fab4efd45949c92bd317bf7d18dcad
397000,assigned,09bc987629570d232eb67fe8e025a477
396999,assigned,1005cfbf29dc78108ce4afc356028a51
396998,assigned,4043909bfc117d9459741fabf32e64ae
396997,assigned,f78f6ca203eda67b511a469410f4c198
396996,assigned,26593c41d8de875eadab5bb49f57b2cf
396995,assigned,600ec923179123f2250bb3c008cd5196
396994,assigned,6d6e1faaef4b1352f21ad9062454660e
396993,assigned,78fa6097284a5dcba200ca461f50fc9a
396992,assigned,39fc5087cf039a8b3231be01ee85c9c8
396991,assigned,a267aee663774772332b1d2680592d47
396990,assigned,70405b03adbafdc60dd9d7a8d59991b0
396989,assigned,705c77199672a96cf14b945e8f652a4f
396988,assigned,af3d85832701bb8b0db9ad44f203f80e
396987,assigned,962de557e784fa0e6d849135b3542a84
396986,assigned,611f875d484fe29b19f4e0841109dc6d
396985,assigned,9c59da847ed7fb110dac0ae2d3b559c6
396984,assigned,904b08e9cd89b056629e8f8c7d79af73
396983,assigned,264740f4de8cbc8fa70896ac8596de80
396982,assigned,5cb965e996bfa9c1ee6fd8370c9b2c37
396981,assigned,96f3fdb5ce5bf41ff233c0ed94c427d9
396980,assigned,fee1a9caafc64954c6959456a8842b37
396979,assigned,19c37c795ee373ef49fb383153de7309
396977,assigned,1301bdfb679b164fd49d891bb91f8404
396976,assigned,e67c4d71b53025a4b694feb29efa0952
396975,assigned,b1e5cab265843ff203ae977320a9be51
396974,assigned,87b99978dcd14522d33f650175ffcfa4
396973,assigned,f8f6c9a91a5ce6bcfb9b8f63e2a07504
396972,assigned,f8f6c9a91a5ce6bcfb9b8f63e2a07504
396971,assigned,88118aef400cb7861aec618014bc98a6
396970,assigned,3cbd009af12c7bb32a2a9e1f140f352f
396969,assigned,4f0b08bf8e28da56801fa8fb52eb491e
396968,assigned,9b47ffe7f2d0dac78c3a8b2b8d0c0e87
396967,assigned,572ae19e669cfa19ccb2f284a695f7d7
396966,assigned,440dfcb156e4aace0b0acf12fd587f31
396965,assigned,c71aec95813ff64d6cb4b95714bd20ab
396964,assigned,dd4c59cf57349cf7b04fb99572eed80e
396963,assigned,b3647ddcddf3b6ea3101248fddd49155
396962,assigned,002a355e84ec9d8ba3750b03723d26ec
396961,assigned,2c101a9e7e53cf51489e9b30db3009fb
396960,assigned,565d12fe247a55e1701a8cea559bf2d3
396959,assigned,df8d7ea029054f93fc7456a61893c9cb
396958,assigned,3e2afa30c6de13a5f94a711fd8ebe333
396957,assigned,bf8a37c52a37fc6b30180d2b430a80e0
396956,assigned,5d7e5212e16e4d09dd78619aaacefa6d
396955,assigned,2c101a9e7e53cf51489e9b30db3009fb
396954,assigned,03e80f338ae617fbe10801bfb30dac06
396953,assigned,52c3138534e5df6a7be83c839aa56932
396952,assigned,0b6aa0b7c874acfa90e8ef8637e6b8cd
396951,assigned,565d12fe247a55e1701a8cea559bf2d3
396950,assigned,dcd83ca27d875308f8e04a78c681fdaf
396949,assigned,3a2706f201436f2d9d81fd6c279d18a0
396948,assigned,3a2706f201436f2d9d81fd6c279d18a0
396947,assigned,01dd48dec16a098b20811d2c960b0ec3
396946,assigned,3b21aec8a5c174bc51432554da249e2a
396945,assigned,adbb2833306f58d08fa28c4650dded93
396944,assigned,fce22ed544723dd2d924e0235ed625c8
396943,assigned,56971bd20fde2c23687929683980e838
396942,assigned,170d36673f36912dc10c4bddfe73fc05
396941,assigned,2f1d1945d8a2b73e4c522434f6bb9807
396940,assigned,b8ce5ffc883e7bba15ba4a15a83afdf4
396939,assigned,186352be3144432bd9e0739f82429ced
396938,assigned,29526e7e00e7a79204484754b8c75f37
396937,assigned,5ebc270e7e1ee6db1aa92ac4b2d3186e
396936,assigned,b8ce5ffc883e7bba15ba4a15a83afdf4
396935,assigned,d88b6baad085ca57cfc3e6a3c2a25e14
396934,assigned,13f6ebc45761ba68fee9cccdbad1176e
396933,assigned,a8eb62ea610df244a2daba1d5c8d81a1
396932,assigned,0297bd2b6db5e39c30d5aa1a8e7b8f26
396931,assigned,d59c56cba1a3e75b63eedab0ab394556
396930,assigned,d195034b5b83970f4b90a23dc6299ff8
396929,assigned,3e4d27e7e177415046b3202232b407de
396928,assigned,c954899290b6d8589ab9ba0a607b0708
396927,assigned,d3ddf22c3b4778b71403ab5795042065
396926,assigned,ef686473f0fc35d8f245cbb0d8f0bcf7
396925,assigned,55fdaeeadcaeb32a26a9ceef3d782be6
396924,assigned,7a0384c602233cbacc6cd0b7ec9cf5cb
396923,assigned,84e4a1f3be79f4e5256087acac336b9b
396922,assigned,6f56ad20a5e42c9368527dc1491b6ad9
396921,assigned,ea4e62372371983b0a3cc7556fa4d2fe
396920,assigned,a0de8da38703d9e012e2537dd46ad1a7
396919,assigned,f5b9671e67e8d1682c73144960e37aa7
396918,assigned,df8d7ea029054f93fc7456a61893c9cb
396917,assigned,672042c49e879d020cc9eab5e87e215d
396916,assigned,d30a92c8ebfeb29827b0e5d74069ce18
396915,assigned,c290dc616c8fd6c5106631e665a3c31f
396914,assigned,b05980396dfd9ecd6664e94c499128cf
396913,assigned,264a60b4a5bd73d5c7e9972abd52a0a3
396912,assigned,2a4bf2729f8ec9fdf01bc8b7e334e015
396911,assigned,441fda7cc57c93b660e004adddb8928f
396910,assigned,c35a797202d54ed468c8a98d8b237e0d
396909,assigned,49ca5582b65a82bef7aff7fe5aecd2f6
396908,assigned,0e771474071bf89ff7ffe5f9a47744d6
396907,assigned,3ae90401ead36489f4e824e0d41b8d64
396906,assigned,e5109a91de4e0781cd4d315a5f9bb5d7
396905,assigned,3a553e297800f21907eea2f4e4b4c931
396904,assigned,194469aca804b7d4cfccff3735e9018d
396903,assigned,1233a1d14462c5f6a37485cad30ad521
396902,assigned,ec73a23681dca89eae30a674d48b9655
396901,assigned,2ad9194dc6e5914dc961e15119eef1f6
396900,assigned,c63f116bb65bbec98d9724ae16863265
396899,assigned,64762495e773869c95b1dffee4e3995b
396898,assigned,08293e0f3a8db85e556803735a116f4e
396897,assigned,b1ef9dcbf67f686f941d3c56df1cde69
396896,assigned,ad37e5ba9ffbc951e2a0391092e8dbcc
396895,assigned,1f75e57bbdcc4f4a7520cb559ddf5fac
396893,assigned,0421788871904f0d504a8387dbe69418
396892,assigned,a00544a714cc447e370fab36a7f7340f
396891,assigned,ade339d4faf0fa668fb914442b57e7c4
396890,assigned,8e1840285e8beb68eb45c78f51aeefc4
396889,assigned,595cd938549f1a899094f7ad2f22fa50
396888,assigned,66c9a2a9cb6a6ded077064e49ee140ad
396887,assigned,c26a74fbf487b02b9cf4dc195ab6cad7
396886,assigned,56452cad4e65c9eac18b21033a2f9778
396885,assigned,c4458da5244586ca1dfd59a88dd68d39
396884,assigned,f76ca7b7ba3163be072ff7c4a3730b59
396883,assigned,980371f19c776c4594ef761b320f7bdc
396882,assigned,10fe5296642c96327066e9d4ffd1349f
396881,assigned,f510ea08d51ad5f1583384e307f7d49b
396880,assigned,cce17195982bbfbbda74494ec90fe416
396879,assigned,305019b47899092c40542f608dcd78c0
396878,assigned,d876b20f00b8f500066a9a9928e3cc7d
396877,assigned,7bbda97c773fcac0764bf45bb9bb7d3e
396876,assigned,17907a6d2d38f1e99d8fcd759e401180
396875,assigned,4ba91a8d3c60060df45561fc2db6bbc8
396874,assigned,6cb463547e0fc86f002b2495b1755eae
396873,assigned,293000f8972a644271ee31a1f335f986
396872,assigned,cb31c106fb4c4aef08e33cf2ee9b12cb
396871,assigned,d6253cc54ebeee811c2a2d325ddccc9b
396870,assigned,2e20deab7929f815c869abfbcb651dab
396869,assigned,0591508efcd7255cb4cbe01750783a8c
396868,assigned,a21bd2a4a81e6287f3df2c5e128ddc43
396867,assigned,aa3e672552d335e988fabe9a5855c867
396866,assigned,abc60895372b3a24420bf40c6e70e1bb
396865,assigned,b4bc29b769c12b232080268932cd4470
396864,assigned,3b2bb304e544bfb7f72e230f2d12706e
396863,assigned,b693eb69b06e0337a15b20d55e656119
396862,assigned,39761f15cfd0b55e3e2eef1efb5f091b
396861,assigned,c5c77cb921d6045c58ccff39d4ed4b80
396860,assigned,6ea8067980dec06ced5ab46063763008
396859,assigned,8904eb256f412f14fdff044d541dc93c
396858,assigned,f86bceae8fcd1f350d0d002f2f8456f4
396857,assigned,8904eb256f412f14fdff044d541dc93c
396856,assigned,5306daa1749d8a4bf9402e5ad6b95239
396855,assigned,19b1a68f52a32f093d20873d479d1355
396854,assigned,394f8cf8414157d4f7d2430009480f98
396853,assigned,df7f5c8fda5e87ae1bc298144d2854ce
396852,assigned,0da6102a383c4b72018c66e3fc9d4cac
396851,assigned,fc8092cb382199ce6d3193b1d6db1d1f
396850,assigned,d60165ceb39c9b98720d67a26d66a016
396849,assigned,3e399cb0239a405d13eea01785cd2a63
396848,assigned,416c1719c6faf3ab86e6859fc32f557b
396847,assigned,fcce296513b78e91fad38100dbaa85ac
396846,assigned,b07f115c670962d328387e701e8e28ff
396845,assigned,6017e169623f7b6138209e141cf9aaef
396844,assigned,31294c3b57add7a21e24d29cd86290f8
396843,assigned,734b73c93ccf97172093167e5c1828a1
396842,assigned,7f75dcf1199fd963f0064a5e68c36777
396841,assigned,4df87ef3e3fe4410ad129345ff6f7dba
396840,assigned,10822c33ce573ca6f1ceeaaf38ed3066
396839,assigned,4228e2d8008e2e18c9e26c9c7f817d35
396838,assigned,8b8aa342f9afba956aa01e57d71d7143
396837,assigned,0913d8169e975c054bd9938ef5282993
396835,assigned,e4afb2bfcbcf8ef4ec525c334af2bbba
396834,assigned,9bd84cd4fc0a7474289003eeb720c13d
396833,assigned,8c4a608df802aef744d0cc8601ca8a18
396832,assigned,ef445f177eb37a6279b1ade7f35d62c0
396830,assigned,0d0e65084912d760d65f767cf169f691
396829,assigned,bc15ed4e21c9c16060401502f74f8e36
396539,assigned,1b2a06e2b1f1b0e68781835f007f66ec
396538,assigned,5933768963194d447e06445bcda87cef
396537,assigned,7be29be16521890b329ef7b265b899b9
396536,assigned,bc41bba9475dc42ec82d7719a6140c25
396535,assigned,87675557da0df7d0ac5dd84f5ae2441f
396534,assigned,b94e6c769edef7ba9692df5e5db2a77c
396533,assigned,b60b583343cfde3673f3822b4b7a4bcc
396532,assigned,f101bf393a12f5d03c5564a7b5e83b6b
396531,assigned,180da8ffb5a6780643e15d1d21de1f7a
396530,assigned,753a810da78310c391ba305688c8ff0c
396529,assigned,2f26ada7ffd0341f7cf878dc02b60dd4
396528,assigned,256eb3495d4d6dd59441a8f91c880354
396527,assigned,d98c567cda2db06e693f2b574eafe848
396526,assigned,a9066cd58f583fbb46e552ff16af5a93
396525,assigned,a30a6d0e510fbe1a41da22ce1b8d1879
396524,assigned,e2ca83040b651d1a83738a0fe843ed06
396523,assigned,fe020e343806a987f5d33423085069a6
396522,assigned,a3183257345024bdf4817af35571d62e
396521,assigned,462b8740216057cb06be1b4a733715f7
396520,assigned,85ce19f97ff6785d526bc5a9e4e3e6bc
396519,assigned,4710acba02b77925973fdfc8106718e3
396518,assigned,75bc2c278b7034411c21f22ce0e4f585
396517,assigned,81c2db02e13d6219c6e9b5ad5759530f
396516,assigned,a78c515d2ad948ef98437d7c24b513cb
396515,assigned,0cdc9ce4729e18e2687bfe0c24ab379b
396514,assigned,96571d83c4c89b34c0fff9b0a6bca646
396513,assigned,fec8be71989eae1b5a073dcf74ab63a9
396512,assigned,ba45d74cb9d90f7ee892cec56a11647c
396511,assigned,e34331cdb87ba06f18f7c4b4a4b8943c
396510,assigned,b4bb57896fdfb7dde4ff13a4e3050470
396509,assigned,f5528a5f7f79775869162c2ac3974f7f
396508,assigned,41add87c2115ce0792cd49e663a33efc
396507,assigned,ede8492e43ef20cc1302ade25e550c48
396506,assigned,af62b09f4c3baa4a1550ed830b7aa259
396505,assigned,d4a9debc266ac70b590fad21dde7222e
396504,assigned,b77317ab42b2e36afc1dff44b84ee579
396503,assigned,d9261767831182f888e82e2f69f66bc4
396502,assigned,fce355b2563cc89b72276e6e1b87a39d
396501,assigned,35f9cd31e8d94fc87837e972d8fef109
396500,assigned,c47ea24c5757913afa49a0f836e304b2
396499,assigned,d3f3e4b880f8f8e3c5ab55fb8fd9b500
396498,assigned,7b61d187cc16f25a3a1697ddcdf0e8b4
396497,assigned,afe77cb4c82b1d0bbb13435f258486fb
396496,assigned,78bce3296ca7602e5d6b5861c6dada20
396495,assigned,ee28b6c98010978a907f6c1ebb26ce0c
396494,assigned,a5efcc4009b089870067d4a8d6835e9c
396493,assigned,60f1ee2145aa611c0df8b1708e90efba
396492,assigned,47e6d98e11d9ab0d585742a33f404fc7
396491,assigned,d0847aac1a64089d335a15d21ada384b
396490,assigned,9ce7ac75e43545777c076e5b089d24d8
396489,assigned,64001c24e057ef4cc14b1352e2019283
396488,assigned,ee6a43fb27f7fae55679cef2d41bb192
396487,assigned,3ef92cd121b2b2b6c91bba382ed8b084
396486,assigned,ec55331dbfb552047da359ea918cd665
396485,assigned,970ab9cd999adcefd20f1724129e8c7a
396484,assigned,671a80689d3c8ac4e3fa551a53d8ad65
396483,assigned,8b0d8320511644192597fe4e8dc85fb6
396482,assigned,42623ff2938359182d56a448ec7af0ef
396481,assigned,2baebec51187f39e8ac1228388c3d0d9
396480,assigned,7b7e6faf5f3f471d16e9d867e0a7fdbe
396479,assigned,b357b1b353fa55e616974a8cef2e3d0a
396478,assigned,631ef5be687bab42473cc618be85f2a2
396477,assigned,d4d6631f216a3bd05d504b4fd3f60fba
396476,assigned,5843c6fc5fc6bff99fcf377e9b93d0bb
396475,assigned,28245c818244c9cb15ea817b771295c8
396474,assigned,fb9a6888265fe8adcfd12484f5def930
396473,assigned,66e73e5c6fb8960e59625ab2cb7f5838
396472,assigned,44120adf3ed196070208d6450ae992bd
396471,assigned,d235657c56bd63f9fdef88ae453da357
396470,assigned,2f8b4da0dccf45b4d94b5806e87388cf
396469,assigned,c02426afa6989ded2895b098ab041022
396468,assigned,7636152ca80bc7ff734ae2f2d5ae8f13
396467,assigned,595cd938549f1a899094f7ad2f22fa50
396466,assigned,f032bcd8a37649c47a8070450367b524
396465,assigned,b900ba0c16c4afe0a7b7ee943cd878a2
396464,assigned,aab7ea89a1386b4b1143683d989dfdae
396463,assigned,b004b3ecde24c85e32c1923f10d3fb62
396462,assigned,e3ecbec72178b974e3cc9c8f8f951661
396461,assigned,6a04d04e524af9a855f84b280f1a7bdf
396460,assigned,29a595e871bc33b2c7491ad249872291
396459,assigned,396b7274b2c3ce43fc0ff3ab9fda1b17
396458,assigned,570fd43b860d44a5ddd86d9d24afb2d9
396457,assigned,55889ac7de53cf71d9795751275aaf84
396456,assigned,b7dc348f4f2d84bf12c37c48738c32b3
396455,assigned,570fd43b860d44a5ddd86d9d24afb2d9
396454,assigned,9f51aaa538cd93439d73f2c69c401190
396453,assigned,57c1c8d04d4a72d34a498a863b7489d3
396452,assigned,bb8420e9875aa395aacc5489838a622e
396451,assigned,15686a4815040899b3b41b094bc10e7b
396450,assigned,2c101a9e7e53cf51489e9b30db3009fb
396449,assigned,5967828b97cb6c67c2649c13bf7852a4
396447,assigned,e136dc67ad4dae869a0f7d4b4ddb2581
396446,assigned,1e0044c7920e6c7352bd92afd8078b8e
396445,assigned,48b5414a8584f9de32655b907b7db002
396444,assigned,17c8b426d9a366384fc03c5051dd1db7
396443,assigned,780a8c09ccb945111dc816a08b20c582
396442,assigned,364520b029186e52031361b412e9e612
396441,assigned,eca465c04896c999838e26595646b70c
396440,assigned,1183d7d0fe68422b1234cfd2632e72c8
396439,assigned,ee3c7f5e99be481fefc04796c6102f48
396438,assigned,069e351562bc2dace4ffc78b1046a799
396437,assigned,a4203f84dbdefb425a33486e778566f2
396436,assigned,37ccdb7fd3c2c432359e428a45864509
396435,assigned,4cbb632d077d00ef9bdb5251f161bf1d
396434,assigned,da6aef069836b9ec58a8693d921534c1
396433,assigned,218853a25d93f3e501dfcf59f7498dc4
396432,assigned,306bb21072cf4e99ccdc3911cbb82f7d
396431,assigned,7f1be85914aec531a8287612252b20ba
396430,assigned,29629165372e4463af84cbc2a58e7284
396429,assigned,bb7e3bc3f4b7287c61be7c932df00ec5
396428,assigned,da6aef069836b9ec58a8693d921534c1
396427,assigned,fc8092cb382199ce6d3193b1d6db1d1f
396425,assigned,0db2243a2fb6ea28467b9c0df9997b82
396424,assigned,2921ddafc2d924ba309d5fa7a0ae4c00
396423,assigned,3106b389407c7c13459b6d3818680a9e
396422,assigned,06baea9d4118fd19e3ea0d262095e99c
396421,assigned,0ce4352f487c560f46c6bff87c39ffb7
396420,assigned,48a0e425429c0ff96081ab7b93344be8
396419,assigned,7d674cbacb566df6fa526339b0f0f994
396418,assigned,755847f3baa4cd63689cd12bbf04b731
396417,assigned,31f94ae521ee0cc25cfd246c993e9088
396416,assigned,40dac3faf15ffdf1d0c21395728b4e03
396415,assigned,3a7b40ab58f6de4849b12c87e5806b7c
396414,assigned,e1228fd1ed921392fe879c20e83afb30
396413,assigned,8644cb92de8652751f7ba95518be17c0
396412,assigned,c55e2798bdd7e42d1462018ea4561c6a
396411,assigned,5635332e5cccf57144c5bf89c0fcc4b4
396410,assigned,547d792c98661f65dd8bed0f01348d0e
396409,assigned,78a57364a60d152b25e71fae7c3b56ca
396408,assigned,cc4a936d590b92fc4546b7b88c490133
396407,assigned,e4074dd331dcf49caed3e35e934f754c
396406,assigned,73b8a0ae382fc6575f745e8e6d112977
396405,assigned,1703d19dbdf9b8526d4b8c1e36da58ae
396404,assigned,1b2478a40561af27c3b4a3c597b94221
396403,assigned,8b0bb9de95547f4389c3a87e773f37a2
396402,assigned,172341536c08c4abb7ef052e3ca4dcc1
396401,assigned,de51f4a67e4287de54bc0c29852fdf6c
396400,assigned,a77b082a02c30301e7d1708c5a4f203a
396399,assigned,126e02365cd8702ec399da5959d7f00f
396398,assigned,4f8fee35a7a0d656836d6e1aa940b0df
396397,assigned,cb96fa09a7f0cde8bfc7a0687f9da95a
396396,assigned,c31ecfc896f1bbf80b0f23a5e562d5c5
396395,assigned,895c31769bdce3883da50aa05109973e
396394,assigned,8902a8b31aaf2efcbc5ffa771c20e3f1
396393,assigned,c52d5e6990980664d1a7250f8c619800
396392,assigned,da39826821465b2dff9f76a6ac5d7c1c
396391,assigned,94ed372309a47fb73b1ae4ad8418440b
396390,assigned,58cfadf9b59e8463b98c4611f3a43d25
396389,assigned,5e5aab3856035768491fa59ebd20e6ad
396388,assigned,17c8b81925ac41852ab3b239b2f6b3c8
396387,assigned,72e08ef8edb18b9b452546544f89638a
396386,assigned,20c7793191843a6fb62cc611ca5bd20d
396385,assigned,283aac635f059658eb80ca3b2561f1aa
396384,assigned,65150e6c947788920b21cd7b7ba5b10d
396383,assigned,d742444cf59f8ca70c04d74410e4d498
396382,assigned,2999298a486e4947402e9830cbafd2d2
396381,assigned,9fe3e9d94fe047a450d94f276f0550db
396380,assigned,8029657b478f63ba1c1a2f8d1a67e778
396379,assigned,895d60c534af883a752f34dd22d5a074
396377,assigned,1dcb2fb94d51add7f1634121f4954dc0
396376,assigned,09af44af5ee58126de91d8fca07715a7
396375,assigned,512316d89539c1720f0df2d84a56bed1
396374,assigned,5b8998d627234dd34cd769ab9c7b907a
396373,assigned,61e722e90704f43712e9dd3bc4399ae9
