country,version,ip,prefixlength,state,orgsflat
*,ipv6,2602:f693:4000::,34,reserved,*
*,ipv6,2602:f693:8000::,33,reserved,*
*,ipv6,2602:f694:1000::,36,reserved,*
*,ipv6,2602:f694:2000::,35,reserved,*
*,ipv6,2602:f694:4000::,34,reserved,*
*,ipv6,2602:f694:8000::,33,reserved,*
*,ipv6,2602:f695:1000::,36,reserved,*
*,ipv6,2602:f695:2000::,35,reserved,*
*,ipv6,2602:f695:4000::,34,reserved,*
*,ipv6,2602:f695:8000::,33,reserved,*
*,ipv6,2602:f696:1000::,36,reserved,*
*,ipv6,2602:f696:2000::,35,reserved,*
*,ipv6,2602:f696:4000::,34,reserved,*
*,ipv6,2602:f696:8000::,33,reserved,*
*,ipv6,2602:f697:1000::,36,reserved,*
*,ipv6,2602:f697:2000::,35,reserved,*
*,ipv6,2602:f697:4000::,34,reserved,*
*,ipv6,2602:f697:8000::,33,reserved,*
*,ipv6,2602:f698:1000::,36,reserved,*
*,ipv6,2602:f698:2000::,35,reserved,*
*,ipv6,2602:f698:4000::,34,reserved,*
*,ipv6,2602:f698:8000::,33,reserved,*
*,ipv6,2602:f699:1000::,36,reserved,*
*,ipv6,2602:f699:2000::,35,reserved,*
*,ipv6,2602:f699:4000::,34,reserved,*
*,ipv6,2602:f699:8000::,33,reserved,*
*,ipv6,2602:f69a:1000::,36,reserved,*
*,ipv6,2602:f69a:2000::,35,reserved,*
*,ipv6,2602:f69a:4000::,34,reserved,*
*,ipv6,2602:f69a:8000::,33,reserved,*
*,ipv6,2602:f69b:1000::,36,reserved,*
*,ipv6,2602:f69b:2000::,35,reserved,*
*,ipv6,2602:f69b:4000::,34,reserved,*
*,ipv6,2602:f69b:8000::,33,reserved,*
*,ipv6,2602:f69c:1000::,36,reserved,*
*,ipv6,2602:f69c:2000::,35,reserved,*
*,ipv6,2602:f69c:4000::,34,reserved,*
*,ipv6,2602:f69c:8000::,33,reserved,*
*,ipv6,2602:f69d:1000::,36,reserved,*
*,ipv6,2602:f69d:2000::,35,reserved,*
*,ipv6,2602:f69d:4000::,34,reserved,*
*,ipv6,2602:f69d:8000::,33,reserved,*
*,ipv6,2602:f69e:1000::,36,reserved,*
*,ipv6,2602:f69e:2000::,35,reserved,*
*,ipv6,2602:f69e:4000::,34,reserved,*
*,ipv6,2602:f69e:8000::,33,reserved,*
*,ipv6,2602:f69f:1000::,36,reserved,*
*,ipv6,2602:f69f:2000::,35,reserved,*
*,ipv6,2602:f69f:4000::,34,reserved,*
*,ipv6,2602:f69f:8000::,33,reserved,*
*,ipv6,2602:f6a0:1000::,36,reserved,*
*,ipv6,2602:f6a0:2000::,35,reserved,*
*,ipv6,2602:f6a0:4000::,34,reserved,*
*,ipv6,2602:f6a0:8000::,33,reserved,*
*,ipv6,2602:f6a1:1000::,36,reserved,*
*,ipv6,2602:f6a1:2000::,35,reserved,*
*,ipv6,2602:f6a1:4000::,34,reserved,*
*,ipv6,2602:f6a1:8000::,33,reserved,*
*,ipv6,2602:f6a2:1000::,36,reserved,*
*,ipv6,2602:f6a2:2000::,35,reserved,*
*,ipv6,2602:f6a2:4000::,34,reserved,*
*,ipv6,2602:f6a2:8000::,33,reserved,*
*,ipv6,2602:f6a3:1000::,36,reserved,*
*,ipv6,2602:f6a3:2000::,35,reserved,*
*,ipv6,2602:f6a3:4000::,34,reserved,*
*,ipv6,2602:f6a3:8000::,33,reserved,*
*,ipv6,2602:f6a4:1000::,36,reserved,*
*,ipv6,2602:f6a4:2000::,35,reserved,*
*,ipv6,2602:f6a4:4000::,34,reserved,*
*,ipv6,2602:f6a4:8000::,33,reserved,*
*,ipv6,2602:f6a5:1000::,36,reserved,*
*,ipv6,2602:f6a5:2000::,35,reserved,*
*,ipv6,2602:f6a5:4000::,34,reserved,*
*,ipv6,2602:f6a5:8000::,33,reserved,*
*,ipv6,2602:f6a6:1000::,36,reserved,*
*,ipv6,2602:f6a6:2000::,35,reserved,*
*,ipv6,2602:f6a6:4000::,34,reserved,*
*,ipv6,2602:f6a6:8000::,33,reserved,*
*,ipv6,2602:f6a7:1000::,36,reserved,*
*,ipv6,2602:f6a7:2000::,35,reserved,*
*,ipv6,2602:f6a7:4000::,34,reserved,*
*,ipv6,2602:f6a7:8000::,33,reserved,*
*,ipv6,2602:f6a8:1000::,36,reserved,*
*,ipv6,2602:f6a8:2000::,35,reserved,*
*,ipv6,2602:f6a8:4000::,34,reserved,*
*,ipv6,2602:f6a8:8000::,33,reserved,*
*,ipv6,2602:f6a9:1000::,36,reserved,*
*,ipv6,2602:f6a9:2000::,35,reserved,*
*,ipv6,2602:f6a9:4000::,34,reserved,*
*,ipv6,2602:f6a9:8000::,33,reserved,*
*,ipv6,2602:f6aa:1000::,36,reserved,*
*,ipv6,2602:f6aa:2000::,35,reserved,*
*,ipv6,2602:f6aa:4000::,34,reserved,*
*,ipv6,2602:f6aa:8000::,33,reserved,*
*,ipv6,2602:f6ab:1000::,36,reserved,*
*,ipv6,2602:f6ab:2000::,35,reserved,*
*,ipv6,2602:f6ab:4000::,34,reserved,*
*,ipv6,2602:f6ab:8000::,33,reserved,*
*,ipv6,2602:f6ac:1000::,36,reserved,*
*,ipv6,2602:f6ac:2000::,35,reserved,*
*,ipv6,2602:f6ac:4000::,34,reserved,*
*,ipv6,2602:f6ac:8000::,33,reserved,*
*,ipv6,2602:f6ad:1000::,36,reserved,*
*,ipv6,2602:f6ad:2000::,35,reserved,*
*,ipv6,2602:f6ad:4000::,34,reserved,*
*,ipv6,2602:f6ad:8000::,33,reserved,*
*,ipv6,2602:f6ae:1000::,36,reserved,*
*,ipv6,2602:f6ae:2000::,35,reserved,*
*,ipv6,2602:f6ae:4000::,34,reserved,*
*,ipv6,2602:f6ae:8000::,33,reserved,*
*,ipv6,2602:f6af:1000::,36,reserved,*
*,ipv6,2602:f6af:2000::,35,reserved,*
*,ipv6,2602:f6af:4000::,34,reserved,*
*,ipv6,2602:f6af:8000::,33,reserved,*
*,ipv6,2602:f6b0:1000::,36,reserved,*
*,ipv6,2602:f6b0:2000::,35,reserved,*
*,ipv6,2602:f6b0:4000::,34,reserved,*
*,ipv6,2602:f6b0:8000::,33,reserved,*
*,ipv6,2602:f6b1:1000::,36,reserved,*
*,ipv6,2602:f6b1:2000::,35,reserved,*
*,ipv6,2602:f6b1:4000::,34,reserved,*
*,ipv6,2602:f6b1:8000::,33,reserved,*
*,ipv6,2602:f6b2:1000::,36,reserved,*
*,ipv6,2602:f6b2:2000::,35,reserved,*
*,ipv6,2602:f6b2:4000::,34,reserved,*
*,ipv6,2602:f6b2:8000::,33,reserved,*
*,ipv6,2602:f6b3:1000::,36,reserved,*
*,ipv6,2602:f6b3:2000::,35,reserved,*
*,ipv6,2602:f6b3:4000::,34,reserved,*
*,ipv6,2602:f6b3:8000::,33,reserved,*
*,ipv6,2602:f6b4:1000::,36,reserved,*
*,ipv6,2602:f6b4:2000::,35,reserved,*
*,ipv6,2602:f6b4:4000::,34,reserved,*
*,ipv6,2602:f6b4:8000::,33,reserved,*
*,ipv6,2602:f6b5:1000::,36,reserved,*
*,ipv6,2602:f6b5:2000::,35,reserved,*
*,ipv6,2602:f6b5:4000::,34,reserved,*
*,ipv6,2602:f6b5:8000::,33,reserved,*
*,ipv6,2602:f6b6:1000::,36,reserved,*
*,ipv6,2602:f6b6:2000::,35,reserved,*
*,ipv6,2602:f6b6:4000::,34,reserved,*
*,ipv6,2602:f6b6:8000::,33,reserved,*
*,ipv6,2602:f6b7:1000::,36,reserved,*
*,ipv6,2602:f6b7:2000::,35,reserved,*
*,ipv6,2602:f6b7:4000::,34,reserved,*
*,ipv6,2602:f6b7:8000::,33,reserved,*
*,ipv6,2602:f6b8:1000::,36,reserved,*
*,ipv6,2602:f6b8:2000::,35,reserved,*
*,ipv6,2602:f6b8:4000::,34,reserved,*
*,ipv6,2602:f6b8:8000::,33,reserved,*
*,ipv6,2602:f6b9:1000::,36,reserved,*
*,ipv6,2602:f6b9:2000::,35,reserved,*
*,ipv6,2602:f6b9:4000::,34,reserved,*
*,ipv6,2602:f6b9:8000::,33,reserved,*
*,ipv6,2602:f6ba:1000::,36,reserved,*
*,ipv6,2602:f6ba:2000::,35,reserved,*
*,ipv6,2602:f6ba:4000::,34,reserved,*
*,ipv6,2602:f6ba:8000::,33,reserved,*
*,ipv6,2602:f6bb:1000::,36,reserved,*
*,ipv6,2602:f6bb:2000::,35,reserved,*
*,ipv6,2602:f6bb:4000::,34,reserved,*
*,ipv6,2602:f6bb:8000::,33,reserved,*
*,ipv6,2602:f6bc:1000::,36,reserved,*
*,ipv6,2602:f6bc:2000::,35,reserved,*
*,ipv6,2602:f6bc:4000::,34,reserved,*
*,ipv6,2602:f6bc:8000::,33,reserved,*
*,ipv6,2602:f6bd:1000::,36,reserved,*
*,ipv6,2602:f6bd:2000::,35,reserved,*
*,ipv6,2602:f6bd:4000::,34,reserved,*
*,ipv6,2602:f6bd:8000::,33,reserved,*
*,ipv6,2602:f6be:1000::,36,reserved,*
*,ipv6,2602:f6be:2000::,35,reserved,*
*,ipv6,2602:f6be:4000::,34,reserved,*
*,ipv6,2602:f6be:8000::,33,reserved,*
*,ipv6,2602:f6bf:1000::,36,reserved,*
*,ipv6,2602:f6bf:2000::,35,reserved,*
*,ipv6,2602:f6bf:4000::,34,reserved,*
*,ipv6,2602:f6bf:8000::,33,reserved,*
*,ipv6,2602:f6c0:1000::,36,reserved,*
*,ipv6,2602:f6c0:2000::,35,reserved,*
*,ipv6,2602:f6c0:4000::,34,reserved,*
*,ipv6,2602:f6c0:8000::,33,reserved,*
*,ipv6,2602:f6c1:1000::,36,reserved,*
*,ipv6,2602:f6c1:2000::,35,reserved,*
*,ipv6,2602:f6c1:4000::,34,reserved,*
*,ipv6,2602:f6c1:8000::,33,reserved,*
*,ipv6,2602:f6c2:1000::,36,reserved,*
*,ipv6,2602:f6c2:2000::,35,reserved,*
*,ipv6,2602:f6c2:4000::,34,reserved,*
*,ipv6,2602:f6c2:8000::,33,reserved,*
*,ipv6,2602:f6c3:1000::,36,reserved,*
*,ipv6,2602:f6c3:2000::,35,reserved,*
*,ipv6,2602:f6c3:4000::,34,reserved,*
*,ipv6,2602:f6c3:8000::,33,reserved,*
*,ipv6,2602:f6c4:1000::,36,reserved,*
*,ipv6,2602:f6c4:2000::,35,reserved,*
*,ipv6,2602:f6c4:4000::,34,reserved,*
*,ipv6,2602:f6c4:8000::,33,reserved,*
*,ipv6,2602:f6c5:1000::,36,reserved,*
*,ipv6,2602:f6c5:2000::,35,reserved,*
*,ipv6,2602:f6c5:4000::,34,reserved,*
*,ipv6,2602:f6c5:8000::,33,reserved,*
*,ipv6,2602:f6c6:1000::,36,reserved,*
*,ipv6,2602:f6c6:2000::,35,reserved,*
*,ipv6,2602:f6c6:4000::,34,reserved,*
*,ipv6,2602:f6c6:8000::,33,reserved,*
*,ipv6,2602:f6c7:1000::,36,reserved,*
*,ipv6,2602:f6c7:2000::,35,reserved,*
*,ipv6,2602:f6c7:4000::,34,reserved,*
*,ipv6,2602:f6c7:8000::,33,reserved,*
*,ipv6,2602:f6c8:1000::,36,reserved,*
*,ipv6,2602:f6c8:2000::,35,reserved,*
*,ipv6,2602:f6c8:4000::,34,reserved,*
*,ipv6,2602:f6c8:8000::,33,reserved,*
*,ipv6,2602:f6c9:1000::,36,reserved,*
*,ipv6,2602:f6c9:2000::,35,reserved,*
*,ipv6,2602:f6c9:4000::,34,reserved,*
*,ipv6,2602:f6c9:8000::,33,reserved,*
*,ipv6,2602:f6ca:1000::,36,reserved,*
*,ipv6,2602:f6ca:2000::,35,reserved,*
*,ipv6,2602:f6ca:4000::,34,reserved,*
*,ipv6,2602:f6ca:8000::,33,reserved,*
*,ipv6,2602:f6cb:1000::,36,reserved,*
*,ipv6,2602:f6cb:2000::,35,reserved,*
*,ipv6,2602:f6cb:4000::,34,reserved,*
*,ipv6,2602:f6cb:8000::,33,reserved,*
*,ipv6,2602:f6cc:1000::,36,reserved,*
*,ipv6,2602:f6cc:2000::,35,reserved,*
*,ipv6,2602:f6cc:4000::,34,reserved,*
*,ipv6,2602:f6cc:8000::,33,reserved,*
*,ipv6,2602:f6cd:1000::,36,reserved,*
*,ipv6,2602:f6cd:2000::,35,reserved,*
*,ipv6,2602:f6cd:4000::,34,reserved,*
*,ipv6,2602:f6cd:8000::,33,reserved,*
*,ipv6,2602:f6ce:1000::,36,reserved,*
*,ipv6,2602:f6ce:2000::,35,reserved,*
*,ipv6,2602:f6ce:4000::,34,reserved,*
*,ipv6,2602:f6ce:8000::,33,reserved,*
*,ipv6,2602:f6cf:1000::,36,reserved,*
*,ipv6,2602:f6cf:2000::,35,reserved,*
*,ipv6,2602:f6cf:4000::,34,reserved,*
*,ipv6,2602:f6cf:8000::,33,reserved,*
*,ipv6,2602:f6d0:1000::,36,reserved,*
*,ipv6,2602:f6d0:2000::,35,reserved,*
*,ipv6,2602:f6d0:4000::,34,reserved,*
*,ipv6,2602:f6d0:8000::,33,reserved,*
*,ipv6,2602:f6d1:1000::,36,reserved,*
*,ipv6,2602:f6d1:2000::,35,reserved,*
*,ipv6,2602:f6d1:4000::,34,reserved,*
*,ipv6,2602:f6d1:8000::,33,reserved,*
*,ipv6,2602:f6d2:1000::,36,reserved,*
*,ipv6,2602:f6d2:2000::,35,reserved,*
*,ipv6,2602:f6d2:4000::,34,reserved,*
*,ipv6,2602:f6d2:8000::,33,reserved,*
*,ipv6,2602:f6d3:1000::,36,reserved,*
*,ipv6,2602:f6d3:2000::,35,reserved,*
*,ipv6,2602:f6d3:4000::,34,reserved,*
*,ipv6,2602:f6d3:8000::,33,reserved,*
*,ipv6,2602:f6d4:1000::,36,reserved,*
*,ipv6,2602:f6d4:2000::,35,reserved,*
*,ipv6,2602:f6d4:4000::,34,reserved,*
*,ipv6,2602:f6d4:8000::,33,reserved,*
*,ipv6,2602:f6d5:1000::,36,reserved,*
*,ipv6,2602:f6d5:2000::,35,reserved,*
*,ipv6,2602:f6d5:4000::,34,reserved,*
*,ipv6,2602:f6d5:8000::,33,reserved,*
*,ipv6,2602:f6d6:1000::,36,reserved,*
*,ipv6,2602:f6d6:2000::,35,reserved,*
*,ipv6,2602:f6d6:4000::,34,reserved,*
*,ipv6,2602:f6d6:8000::,33,reserved,*
*,ipv6,2602:f6d7:1000::,36,reserved,*
*,ipv6,2602:f6d7:2000::,35,reserved,*
*,ipv6,2602:f6d7:4000::,34,reserved,*
*,ipv6,2602:f6d7:8000::,33,reserved,*
*,ipv6,2602:f6d8:1000::,36,reserved,*
*,ipv6,2602:f6d8:2000::,35,reserved,*
*,ipv6,2602:f6d8:4000::,34,reserved,*
*,ipv6,2602:f6d8:8000::,33,reserved,*
*,ipv6,2602:f6d9:1000::,36,reserved,*
*,ipv6,2602:f6d9:2000::,35,reserved,*
*,ipv6,2602:f6d9:4000::,34,reserved,*
*,ipv6,2602:f6d9:8000::,33,reserved,*
*,ipv6,2602:f6da:1000::,36,reserved,*
*,ipv6,2602:f6da:2000::,35,reserved,*
*,ipv6,2602:f6da:4000::,34,reserved,*
*,ipv6,2602:f6da:8000::,33,reserved,*
*,ipv6,2602:f6db:1000::,36,reserved,*
*,ipv6,2602:f6db:2000::,35,reserved,*
*,ipv6,2602:f6db:4000::,34,reserved,*
*,ipv6,2602:f6db:8000::,33,reserved,*
*,ipv6,2602:f6dc:1000::,36,reserved,*
*,ipv6,2602:f6dc:2000::,35,reserved,*
*,ipv6,2602:f6dc:4000::,34,reserved,*
*,ipv6,2602:f6dc:8000::,33,reserved,*
*,ipv6,2602:f6dd:1000::,36,reserved,*
*,ipv6,2602:f6dd:2000::,35,reserved,*
*,ipv6,2602:f6dd:4000::,34,reserved,*
*,ipv6,2602:f6dd:8000::,33,reserved,*
*,ipv6,2602:f6de:1000::,36,reserved,*
*,ipv6,2602:f6de:2000::,35,reserved,*
*,ipv6,2602:f6de:4000::,34,reserved,*
*,ipv6,2602:f6de:8000::,33,reserved,*
*,ipv6,2602:f6df:1000::,36,reserved,*
*,ipv6,2602:f6df:2000::,35,reserved,*
*,ipv6,2602:f6df:4000::,34,reserved,*
*,ipv6,2602:f6df:8000::,33,reserved,*
*,ipv6,2602:f6e0:1000::,36,reserved,*
*,ipv6,2602:f6e0:2000::,35,reserved,*
*,ipv6,2602:f6e0:4000::,34,reserved,*
*,ipv6,2602:f6e0:8000::,33,reserved,*
*,ipv6,2602:f6e1:1000::,36,reserved,*
*,ipv6,2602:f6e1:2000::,35,reserved,*
*,ipv6,2602:f6e1:4000::,34,reserved,*
*,ipv6,2602:f6e1:8000::,33,reserved,*
*,ipv6,2602:f6e2:1000::,36,reserved,*
*,ipv6,2602:f6e2:2000::,35,reserved,*
*,ipv6,2602:f6e2:4000::,34,reserved,*
*,ipv6,2602:f6e2:8000::,33,reserved,*
*,ipv6,2602:f6e3:1000::,36,reserved,*
*,ipv6,2602:f6e3:2000::,35,reserved,*
*,ipv6,2602:f6e3:4000::,34,reserved,*
*,ipv6,2602:f6e3:8000::,33,reserved,*
*,ipv6,2602:f6e4:1000::,36,reserved,*
*,ipv6,2602:f6e4:2000::,35,reserved,*
*,ipv6,2602:f6e4:4000::,34,reserved,*
*,ipv6,2602:f6e4:8000::,33,reserved,*
*,ipv6,2602:f6e5:1000::,36,reserved,*
*,ipv6,2602:f6e5:2000::,35,reserved,*
*,ipv6,2602:f6e5:4000::,34,reserved,*
*,ipv6,2602:f6e5:8000::,33,reserved,*
*,ipv6,2602:f6e6:1000::,36,reserved,*
*,ipv6,2602:f6e6:2000::,35,reserved,*
*,ipv6,2602:f6e6:4000::,34,reserved,*
*,ipv6,2602:f6e6:8000::,33,reserved,*
*,ipv6,2602:f6e7:1000::,36,reserved,*
*,ipv6,2602:f6e7:2000::,35,reserved,*
*,ipv6,2602:f6e7:4000::,34,reserved,*
*,ipv6,2602:f6e7:8000::,33,reserved,*
*,ipv6,2602:f6e8:1000::,36,reserved,*
*,ipv6,2602:f6e8:2000::,35,reserved,*
*,ipv6,2602:f6e8:4000::,34,reserved,*
*,ipv6,2602:f6e8:8000::,33,reserved,*
*,ipv6,2602:f6e9:1000::,36,reserved,*
*,ipv6,2602:f6e9:2000::,35,reserved,*
*,ipv6,2602:f6e9:4000::,34,reserved,*
*,ipv6,2602:f6e9:8000::,33,reserved,*
*,ipv6,2602:f6ea:1000::,36,reserved,*
*,ipv6,2602:f6ea:2000::,35,reserved,*
*,ipv6,2602:f6ea:4000::,34,reserved,*
*,ipv6,2602:f6ea:8000::,33,reserved,*
*,ipv6,2602:f6eb:1000::,36,reserved,*
*,ipv6,2602:f6eb:2000::,35,reserved,*
*,ipv6,2602:f6eb:4000::,34,reserved,*
*,ipv6,2602:f6eb:8000::,33,reserved,*
*,ipv6,2602:f6ec:1000::,36,reserved,*
*,ipv6,2602:f6ec:2000::,35,reserved,*
*,ipv6,2602:f6ec:4000::,34,reserved,*
*,ipv6,2602:f6ec:8000::,33,reserved,*
*,ipv6,2602:f6ed:1000::,36,reserved,*
*,ipv6,2602:f6ed:2000::,35,reserved,*
*,ipv6,2602:f6ed:4000::,34,reserved,*
*,ipv6,2602:f6ed:8000::,33,reserved,*
*,ipv6,2602:f6ee:1000::,36,reserved,*
*,ipv6,2602:f6ee:2000::,35,reserved,*
*,ipv6,2602:f6ee:4000::,34,reserved,*
*,ipv6,2602:f6ee:8000::,33,reserved,*
*,ipv6,2602:f6ef:1000::,36,reserved,*
*,ipv6,2602:f6ef:2000::,35,reserved,*
*,ipv6,2602:f6ef:4000::,34,reserved,*
*,ipv6,2602:f6ef:8000::,33,reserved,*
*,ipv6,2602:f6f0:1000::,36,reserved,*
*,ipv6,2602:f6f0:2000::,35,reserved,*
*,ipv6,2602:f6f0:4000::,34,reserved,*
*,ipv6,2602:f6f0:8000::,33,reserved,*
*,ipv6,2602:f6f1:1000::,36,reserved,*
*,ipv6,2602:f6f1:2000::,35,reserved,*
*,ipv6,2602:f6f1:4000::,34,reserved,*
*,ipv6,2602:f6f1:8000::,33,reserved,*
*,ipv6,2602:f6f2:1000::,36,reserved,*
*,ipv6,2602:f6f2:2000::,35,reserved,*
*,ipv6,2602:f6f2:4000::,34,reserved,*
*,ipv6,2602:f6f2:8000::,33,reserved,*
*,ipv6,2602:f6f3:1000::,36,reserved,*
*,ipv6,2602:f6f3:2000::,35,reserved,*
*,ipv6,2602:f6f3:4000::,34,reserved,*
*,ipv6,2602:f6f3:8000::,33,reserved,*
*,ipv6,2602:f6f4:1000::,36,reserved,*
*,ipv6,2602:f6f4:2000::,35,reserved,*
*,ipv6,2602:f6f4:4000::,34,reserved,*
*,ipv6,2602:f6f4:8000::,33,reserved,*
*,ipv6,2602:f6f5:1000::,36,reserved,*
*,ipv6,2602:f6f5:2000::,35,reserved,*
*,ipv6,2602:f6f5:4000::,34,reserved,*
*,ipv6,2602:f6f5:8000::,33,reserved,*
*,ipv6,2602:f6f6:1000::,36,reserved,*
*,ipv6,2602:f6f6:2000::,35,reserved,*
*,ipv6,2602:f6f6:4000::,34,reserved,*
*,ipv6,2602:f6f6:8000::,33,reserved,*
*,ipv6,2602:f6f7:1000::,36,reserved,*
*,ipv6,2602:f6f7:2000::,35,reserved,*
*,ipv6,2602:f6f7:4000::,34,reserved,*
*,ipv6,2602:f6f7:8000::,33,reserved,*
*,ipv6,2602:f6f8:1000::,36,reserved,*
*,ipv6,2602:f6f8:2000::,35,reserved,*
*,ipv6,2602:f6f8:4000::,34,reserved,*
*,ipv6,2602:f6f8:8000::,33,reserved,*
*,ipv6,2602:f6f9:1000::,36,reserved,*
*,ipv6,2602:f6f9:2000::,35,reserved,*
*,ipv6,2602:f6f9:4000::,34,reserved,*
*,ipv6,2602:f6f9:8000::,33,reserved,*
*,ipv6,2602:f6fa:1000::,36,reserved,*
*,ipv6,2602:f6fa:2000::,35,reserved,*
*,ipv6,2602:f6fa:4000::,34,reserved,*
*,ipv6,2602:f6fa:8000::,33,reserved,*
*,ipv6,2602:f6fb:1000::,36,reserved,*
*,ipv6,2602:f6fb:2000::,35,reserved,*
*,ipv6,2602:f6fb:4000::,34,reserved,*
*,ipv6,2602:f6fb:8000::,33,reserved,*
*,ipv6,2602:f6fc:1000::,36,reserved,*
*,ipv6,2602:f6fc:2000::,35,reserved,*
*,ipv6,2602:f6fc:4000::,34,reserved,*
*,ipv6,2602:f6fc:8000::,33,reserved,*
*,ipv6,2602:f6fd:1000::,36,reserved,*
*,ipv6,2602:f6fd:2000::,35,reserved,*
*,ipv6,2602:f6fd:4000::,34,reserved,*
*,ipv6,2602:f6fd:8000::,33,reserved,*
*,ipv6,2602:f6fe:1000::,36,reserved,*
*,ipv6,2602:f6fe:2000::,35,reserved,*
*,ipv6,2602:f6fe:4000::,34,reserved,*
*,ipv6,2602:f6fe:8000::,33,reserved,*
*,ipv6,2602:f6ff:1000::,36,reserved,*
*,ipv6,2602:f6ff:2000::,35,reserved,*
*,ipv6,2602:f6ff:4000::,34,reserved,*
*,ipv6,2602:f6ff:8000::,33,reserved,*
*,ipv6,2602:f700:1000::,36,reserved,*
*,ipv6,2602:f700:2000::,35,reserved,*
*,ipv6,2602:f700:4000::,34,reserved,*
*,ipv6,2602:f700:8000::,33,reserved,*
*,ipv6,2602:f701:1000::,36,reserved,*
*,ipv6,2602:f701:2000::,35,reserved,*
*,ipv6,2602:f701:4000::,34,reserved,*
*,ipv6,2602:f701:8000::,33,reserved,*
*,ipv6,2602:f702:1000::,36,reserved,*
*,ipv6,2602:f702:2000::,35,reserved,*
*,ipv6,2602:f702:4000::,34,reserved,*
*,ipv6,2602:f702:8000::,33,reserved,*
*,ipv6,2602:f703:1000::,36,reserved,*
*,ipv6,2602:f703:2000::,35,reserved,*
*,ipv6,2602:f703:4000::,34,reserved,*
*,ipv6,2602:f703:8000::,33,reserved,*
*,ipv6,2602:f704:1000::,36,reserved,*
*,ipv6,2602:f704:2000::,35,reserved,*
*,ipv6,2602:f704:4000::,34,reserved,*
*,ipv6,2602:f704:8000::,33,reserved,*
*,ipv6,2602:f705:1000::,36,reserved,*
*,ipv6,2602:f705:2000::,35,reserved,*
*,ipv6,2602:f705:4000::,34,reserved,*
*,ipv6,2602:f705:8000::,33,reserved,*
*,ipv6,2602:f706:1000::,36,reserved,*
*,ipv6,2602:f706:2000::,35,reserved,*
*,ipv6,2602:f706:4000::,34,reserved,*
*,ipv6,2602:f706:8000::,33,reserved,*
*,ipv6,2602:f707:1000::,36,reserved,*
*,ipv6,2602:f707:2000::,35,reserved,*
*,ipv6,2602:f707:4000::,34,reserved,*
*,ipv6,2602:f707:8000::,33,reserved,*
*,ipv6,2602:f708:1000::,36,reserved,*
*,ipv6,2602:f708:2000::,35,reserved,*
*,ipv6,2602:f708:4000::,34,reserved,*
*,ipv6,2602:f708:8000::,33,reserved,*
*,ipv6,2602:f709:1000::,36,reserved,*
*,ipv6,2602:f709:2000::,35,reserved,*
*,ipv6,2602:f709:4000::,34,reserved,*
*,ipv6,2602:f709:8000::,33,reserved,*
*,ipv6,2602:f70a:1000::,36,reserved,*
*,ipv6,2602:f70a:2000::,35,reserved,*
*,ipv6,2602:f70a:4000::,34,reserved,*
*,ipv6,2602:f70a:8000::,33,reserved,*
*,ipv6,2602:f70b:1000::,36,reserved,*
*,ipv6,2602:f70b:2000::,35,reserved,*
*,ipv6,2602:f70b:4000::,34,reserved,*
*,ipv6,2602:f70b:8000::,33,reserved,*
*,ipv6,2602:f70c:1000::,36,reserved,*
*,ipv6,2602:f70c:2000::,35,reserved,*
*,ipv6,2602:f70c:4000::,34,reserved,*
*,ipv6,2602:f70c:8000::,33,reserved,*
*,ipv6,2602:f70d:1000::,36,reserved,*
*,ipv6,2602:f70d:2000::,35,reserved,*
*,ipv6,2602:f70d:4000::,34,reserved,*
*,ipv6,2602:f70d:8000::,33,reserved,*
*,ipv6,2602:f70e:1000::,36,reserved,*
*,ipv6,2602:f70e:2000::,35,reserved,*
*,ipv6,2602:f70e:4000::,34,reserved,*
*,ipv6,2602:f70e:8000::,33,reserved,*
*,ipv6,2602:f70f:1000::,36,reserved,*
*,ipv6,2602:f70f:2000::,35,reserved,*
*,ipv6,2602:f70f:4000::,34,reserved,*
*,ipv6,2602:f70f:8000::,33,reserved,*
*,ipv6,2602:f710:1000::,36,reserved,*
*,ipv6,2602:f710:2000::,35,reserved,*
*,ipv6,2602:f710:4000::,34,reserved,*
*,ipv6,2602:f710:8000::,33,reserved,*
*,ipv6,2602:f711:1000::,36,reserved,*
*,ipv6,2602:f711:2000::,35,reserved,*
*,ipv6,2602:f711:4000::,34,reserved,*
*,ipv6,2602:f711:8000::,33,reserved,*
*,ipv6,2602:f712:1000::,36,reserved,*
*,ipv6,2602:f712:2000::,35,reserved,*
*,ipv6,2602:f712:4000::,34,reserved,*
*,ipv6,2602:f712:8000::,33,reserved,*
*,ipv6,2602:f713:1000::,36,reserved,*
*,ipv6,2602:f713:2000::,35,reserved,*
*,ipv6,2602:f713:4000::,34,reserved,*
*,ipv6,2602:f713:8000::,33,reserved,*
*,ipv6,2602:f714:1000::,36,reserved,*
*,ipv6,2602:f714:2000::,35,reserved,*
*,ipv6,2602:f714:4000::,34,reserved,*
*,ipv6,2602:f714:8000::,33,reserved,*
*,ipv6,2602:f715:1000::,36,reserved,*
*,ipv6,2602:f715:2000::,35,reserved,*
*,ipv6,2602:f715:4000::,34,reserved,*
*,ipv6,2602:f715:8000::,33,reserved,*
*,ipv6,2602:f716:1000::,36,reserved,*
*,ipv6,2602:f716:2000::,35,reserved,*
*,ipv6,2602:f716:4000::,34,reserved,*
*,ipv6,2602:f716:8000::,33,reserved,*
*,ipv6,2602:f717:1000::,36,reserved,*
