country,version,ip,prefixlength,state,orgsflat
CN,ipv4,202.130.39.0,24,allocated,*
CN,ipv4,202.130.224.0,19,allocated,[151320;CN;SIHE-AS-AP Haining Sihe Cloud Computing Technology Co.  Ltd][151216;CN;SINNET-CLOUD Guang HuanYun Data Co.  Ltd][149057;CN;MOERIN-CN Shenzhen Moerin Technology Co.  LTD.][146746;CN;TAIKANG-INSURANCE-WUHAN TaiKang Insurance Group CO. LTD. Wuhan Operating Center][139090;CN;WXEIMSC Wuxi Education Information Management Service Center][138532;CN;PINGANCOM Shenzhen Ping An Communication Technology Co. Ltd][137709;CN;LINKEDIN Beijing LinkedIn Information Technology Co. Ltd][135629;CN;WESTCLOUDDATA Ningxia West Cloud Data Technology Co.Ltd.][132019;CN;EARTHNET-AS Earth network technology Shanghai Co.  Ltd][131481;CN;CHOPIX-INFO Chopix Information Technology Wuxi Co.  Ltd][131132;CN;GZPRBNET GuangZhou Radio & Television network Co. LTD][63530;CN;GHSXGENET Beijing Guanghuan newsletter network communication technology limited liability company][58991;CN;SYSCLOUD SyscloudBeiJingTechnology Limited][58827;CN;GSCOM Jilin Gosun Technology Co.  Ltd.][58741;CN;WY-NET shanghai Netlan Network Technology Co. Ltd.][58593;CN;BLUECLOUD Shanghai Blue Cloud Technology Co. Ltd][56282;CN;VCLOUD Beijing Internet Harbor Technology Co.  Ltd][55956;CN;MAGNA-ASIAPACIFIC Magna Automotive Technology and ServiceShanghaiCo. Ltd][55468;CN;CRI China Radio International][45056;CN;CITICNET-CN CITIC Networks Management Co. Ltd.][38335;CN;CNNIC-BJSKIDC-AP BeiJing Shocom Telecom CO. LTD][38057;CN;DELLCHINA Dell China Co. Ltd][37945;CN;CNNIC-THBA-AP Beijing Primezone Technologies Inc.][37936;CN;SINA 15F Ideal Plaza No.58 Bei Si Huan Xi Road][24495;CN;GNET-CN-AP gnet Integrated Services Co.][24133;CN;CHINA-21VIANET 21vianetChina Inc.][23839;CN;LIAOHE-HUAYU 76 # Oil Street of LiaoHe Oilfield  PanJin  LiaoNing][23771;CN;SXBCTV-AP SXBCTV  Internet Service Provider][23610;CN;WASUHZ Huashu media&Network Limited][18257;CN;BITCOMM-AS ChangZhou Bitcomm Software Technology Co.  Limited][18118;CN;CITICNET-CN CITIC Networks Management Co. Ltd.][17997;CN;CHINAENTERCOM China Enterprise ICT Solutions Limited][17962;CN;TOPWAY-NET ShenZhen Topway Video Communication Co. Ltd][17772;CN;CHINACOMM CHINA COMMUNICATIONS SYSTEM Co. Ltd.][17655;CN;GDEAGLE Guang Dong Eagle Communications Co.  Ltd.][17490;CN;ETFIBERNET 3F Yi Qing Building Hua Jing Xin Cheng Guangzhou][17442;CN;CHINANETCENTER-AP Internet Service Provider in China][17428;CN;CHINA-ABITCOOL 21Vianet.Co. Ltd][10212;CN;CHINAENTERCOM China Enterprise ICT Solutions Limited][9939;CN;DYXNET-CN DYXNET of Shenzhen Communication Co.  Ltd.][9809;CN;NOVANETWORK SHENZHEN NOVA TECHNOLOGIES DEVELOPMENT. LTD.][9800;CN;UNICOM CHINA UNICOM][9721;CN;SEEHULINE GuangXi Seehu Technology Co.  Ltd][9388;CN;WEST263 Chengdu west dimension digital technology Co. LTD][9298;CN;GHXTNET Beijing GuanghuanXuntong Digital Technology Co. LTD.][7638;CN;BJ-INTERWAY BTV INTERWAY CULTURAL COMMUNICATIONS][7576;CN;SGINET ShaoGuan Information Center][4751;CN;ZJCL-CN NING BO SHI YIN ZHOU CHANG LIAN XIN XI JI SHU YOU XIAN GONG SI][4611;CN;XINHUANET CNNIC member][3460;CN;IHEP Institute of High Energy Physics]
CN,ipv4,202.131.16.0,21,allocated,*
CN,ipv4,202.131.48.0,20,allocated,*
CN,ipv4,202.131.208.0,20,allocated,[151320;CN;SIHE-AS-AP Haining Sihe Cloud Computing Technology Co.  Ltd][151216;CN;SINNET-CLOUD Guang HuanYun Data Co.  Ltd][149057;CN;MOERIN-CN Shenzhen Moerin Technology Co.  LTD.][146746;CN;TAIKANG-INSURANCE-WUHAN TaiKang Insurance Group CO. LTD. Wuhan Operating Center][139090;CN;WXEIMSC Wuxi Education Information Management Service Center][138532;CN;PINGANCOM Shenzhen Ping An Communication Technology Co. Ltd][137709;CN;LINKEDIN Beijing LinkedIn Information Technology Co. Ltd][135629;CN;WESTCLOUDDATA Ningxia West Cloud Data Technology Co.Ltd.][132019;CN;EARTHNET-AS Earth network technology Shanghai Co.  Ltd][131481;CN;CHOPIX-INFO Chopix Information Technology Wuxi Co.  Ltd][131132;CN;GZPRBNET GuangZhou Radio & Television network Co. LTD][63530;CN;GHSXGENET Beijing Guanghuan newsletter network communication technology limited liability company][58991;CN;SYSCLOUD SyscloudBeiJingTechnology Limited][58827;CN;GSCOM Jilin Gosun Technology Co.  Ltd.][58741;CN;WY-NET shanghai Netlan Network Technology Co. Ltd.][58593;CN;BLUECLOUD Shanghai Blue Cloud Technology Co. Ltd][56282;CN;VCLOUD Beijing Internet Harbor Technology Co.  Ltd][55956;CN;MAGNA-ASIAPACIFIC Magna Automotive Technology and ServiceShanghaiCo. Ltd][55468;CN;CRI China Radio International][45056;CN;CITICNET-CN CITIC Networks Management Co. Ltd.][38335;CN;CNNIC-BJSKIDC-AP BeiJing Shocom Telecom CO. LTD][38057;CN;DELLCHINA Dell China Co. Ltd][37945;CN;CNNIC-THBA-AP Beijing Primezone Technologies Inc.][37936;CN;SINA 15F Ideal Plaza No.58 Bei Si Huan Xi Road][24495;CN;GNET-CN-AP gnet Integrated Services Co.][24133;CN;CHINA-21VIANET 21vianetChina Inc.][23839;CN;LIAOHE-HUAYU 76 # Oil Street of LiaoHe Oilfield  PanJin  LiaoNing][23771;CN;SXBCTV-AP SXBCTV  Internet Service Provider][23610;CN;WASUHZ Huashu media&Network Limited][18257;CN;BITCOMM-AS ChangZhou Bitcomm Software Technology Co.  Limited][18118;CN;CITICNET-CN CITIC Networks Management Co. Ltd.][17997;CN;CHINAENTERCOM China Enterprise ICT Solutions Limited][17962;CN;TOPWAY-NET ShenZhen Topway Video Communication Co. Ltd][17772;CN;CHINACOMM CHINA COMMUNICATIONS SYSTEM Co. Ltd.][17655;CN;GDEAGLE Guang Dong Eagle Communications Co.  Ltd.][17490;CN;ETFIBERNET 3F Yi Qing Building Hua Jing Xin Cheng Guangzhou][17442;CN;CHINANETCENTER-AP Internet Service Provider in China][17428;CN;CHINA-ABITCOOL 21Vianet.Co. Ltd][10212;CN;CHINAENTERCOM China Enterprise ICT Solutions Limited][9939;CN;DYXNET-CN DYXNET of Shenzhen Communication Co.  Ltd.][9809;CN;NOVANETWORK SHENZHEN NOVA TECHNOLOGIES DEVELOPMENT. LTD.][9800;CN;UNICOM CHINA UNICOM][9721;CN;SEEHULINE GuangXi Seehu Technology Co.  Ltd][9388;CN;WEST263 Chengdu west dimension digital technology Co. LTD][9298;CN;GHXTNET Beijing GuanghuanXuntong Digital Technology Co. LTD.][7638;CN;BJ-INTERWAY BTV INTERWAY CULTURAL COMMUNICATIONS][7576;CN;SGINET ShaoGuan Information Center][4751;CN;ZJCL-CN NING BO SHI YIN ZHOU CHANG LIAN XIN XI JI SHU YOU XIAN GONG SI][4611;CN;XINHUANET CNNIC member][3460;CN;IHEP Institute of High Energy Physics]
CN,ipv4,202.133.32.0,20,allocated,*
CN,ipv4,202.134.58.0,24,allocated,*
CN,ipv4,202.134.128.0,20,allocated,*
CN,ipv4,202.134.208.0,22,allocated,*
CN,ipv4,202.134.212.0,22,allocated,*
CN,ipv4,202.134.216.0,22,allocated,*
CN,ipv4,202.134.220.0,22,allocated,*
CN,ipv4,202.136.48.0,20,allocated,*
CN,ipv4,202.136.72.0,23,allocated,*
CN,ipv4,202.136.80.0,23,allocated,*
CN,ipv4,202.136.208.0,20,allocated,*
CN,ipv4,202.136.224.0,20,allocated,*
CN,ipv4,202.136.248.0,22,allocated,*
CN,ipv4,202.137.231.0,24,allocated,*
CN,ipv4,202.140.140.0,22,allocated,*
CN,ipv4,202.140.144.0,22,allocated,*
CN,ipv4,202.140.148.0,22,allocated,*
CN,ipv4,202.140.152.0,22,allocated,*
CN,ipv4,202.140.156.0,22,allocated,*
CN,ipv4,202.141.160.0,19,allocated,*
CN,ipv4,202.142.16.0,20,allocated,*
CN,ipv4,202.143.4.0,22,allocated,*
CN,ipv4,202.143.16.0,20,allocated,*
CN,ipv4,202.143.32.0,20,allocated,*
CN,ipv4,202.143.56.0,21,allocated,*
CN,ipv4,202.143.100.0,22,allocated,*
CN,ipv4,202.143.104.0,22,allocated,*
CN,ipv4,202.144.196.0,22,allocated,[146959;CN;METEOR-AS-AP Guohua Tian][138405;CN;L-KS Lee Kinshing][136796;JP;CL-JP-AS CORELINK JAPAN][17782;CN;CORELINK-AS-AP Shijiazhuang Xuding Technology Co.  Ltd][17767;CN;CORELINK-AS-AP Shijiazhuang Xuding Technology Co.  Ltd]
CN,ipv4,202.146.160.0,20,allocated,*
CN,ipv4,202.146.184.0,23,allocated,*
CN,ipv4,202.146.186.0,24,allocated,*
CN,ipv4,202.146.188.0,22,allocated,*
CN,ipv4,202.146.196.0,22,allocated,*
CN,ipv4,202.146.200.0,21,allocated,*
CN,ipv4,202.147.144.0,20,allocated,*
CN,ipv4,202.148.32.0,20,allocated,*
CN,ipv4,202.148.64.0,19,allocated,*
CN,ipv4,202.148.96.0,19,allocated,*
CN,ipv4,202.149.32.0,19,allocated,*
CN,ipv4,202.149.160.0,19,allocated,*
CN,ipv4,202.149.224.0,19,allocated,*
CN,ipv4,202.150.16.0,20,allocated,*
CN,ipv4,202.150.32.0,20,allocated,*
CN,ipv4,202.150.56.0,22,allocated,*
CN,ipv4,202.150.192.0,20,allocated,*
CN,ipv4,202.150.224.0,19,allocated,*
CN,ipv4,202.151.0.0,22,allocated,*
CN,ipv4,202.151.33.0,24,allocated,*
CN,ipv4,202.151.128.0,19,allocated,*
CN,ipv4,202.152.176.0,20,allocated,*
CN,ipv4,202.153.0.0,22,allocated,*
CN,ipv4,202.153.7.0,24,allocated,*
CN,ipv4,202.153.48.0,20,allocated,*
CN,ipv4,202.157.192.0,19,allocated,*
CN,ipv4,202.158.160.0,19,allocated,*
CN,ipv4,202.158.242.0,24,allocated,*
CN,ipv4,202.160.140.0,22,allocated,*
CN,ipv4,202.160.156.0,22,allocated,*
CN,ipv4,202.160.176.0,20,allocated,[134706;HK;YAHOO-BR-HK Yahoo-Inc][58720;AU;YAHOO-AU Yahoo-Inc][58525;AU;YAHOO-CORP-TOK3 Yahoo! Tokyo office][56173;SG;YAHOO-SG3 internet content provider][55517;HK;YAHOO-HKA YAHOO! HKA][55418;SG;YAHOO-ID1 YAHOO! ID1][55417;TW;YAHOO-SGA YAHOO! SGA][55416;KR;YAHOO-KRA YAHOO! KRA][45915;US;YAHOO-AS-AP Yahoo Inc.][45863;US;YAHOO-AS-AP Yahoo Inc.][38072;US;YAHOO-AS-AP Yahoo Inc.][38033;JP;YAHOO-JP2-AP internet content provider][38032;HK;YAHOO-HK2-AP internet content provider][24376;CN;YAHOO-CN2-AP Yahoo China Datacenter][24031;US;YAHOO-TPC Yahoo Inc.][24018;HK;YAHOO-BACKBONE-AP Yahoo Backbone Network  Asia Pacific][23926;US;YAHOO-INZ INZ Edge site][23879;US;YAHOO-INY INY Edge site][18293;HK;YAHOO-HK2-AP Internet content provider][17457;AU;YAHOO-AP Internet Content Provider][10230;SG;YAHOO-SG internet content provider][10229;TW;YAHOO-TW1 Yahoo Inc.][10228;HK;YAHOO-CN Internet Content Provider]
CN,ipv4,202.162.67.0,24,allocated,*
CN,ipv4,202.162.75.0,24,allocated,*
CN,ipv4,202.164.0.0,20,allocated,*
CN,ipv4,202.164.96.0,19,allocated,*
CN,ipv4,202.165.176.0,20,allocated,*
CN,ipv4,202.165.208.0,20,allocated,*
CN,ipv4,202.165.239.0,24,allocated,*
CN,ipv4,202.165.240.0,23,allocated,*
CN,ipv4,202.165.243.0,24,allocated,*
CN,ipv4,202.165.245.0,24,allocated,*
CN,ipv4,202.165.251.0,24,allocated,*
CN,ipv4,202.165.252.0,22,allocated,*
CN,ipv4,202.166.224.0,19,allocated,*
CN,ipv4,202.168.80.0,22,allocated,*
CN,ipv4,202.168.128.0,22,allocated,*
CN,ipv4,202.168.132.0,22,allocated,*
CN,ipv4,202.168.136.0,22,allocated,*
CN,ipv4,202.168.140.0,22,allocated,*
CN,ipv4,202.168.160.0,20,allocated,*
CN,ipv4,202.168.176.0,20,allocated,*
CN,ipv4,202.170.128.0,19,allocated,*
CN,ipv4,202.170.216.0,21,allocated,*
CN,ipv4,202.170.224.0,19,allocated,*
CN,ipv4,202.171.216.0,21,allocated,*
CN,ipv4,202.171.232.0,24,allocated,*
CN,ipv4,202.171.235.0,24,allocated,*
CN,ipv4,202.172.0.0,22,allocated,*
CN,ipv4,202.172.7.0,24,allocated,*
CN,ipv4,202.173.0.0,22,allocated,*
CN,ipv4,202.173.6.0,24,allocated,*
CN,ipv4,202.173.8.0,21,allocated,*
CN,ipv4,202.173.112.0,22,allocated,*
CN,ipv4,202.173.224.0,19,allocated,*
CN,ipv4,202.174.64.0,20,allocated,*
CN,ipv4,202.174.124.0,22,allocated,*
CN,ipv4,202.176.224.0,19,allocated,*
CN,ipv4,202.179.160.0,22,allocated,*
CN,ipv4,202.179.164.0,22,allocated,*
CN,ipv4,202.179.168.0,22,allocated,*
CN,ipv4,202.179.172.0,22,allocated,*
CN,ipv4,202.179.240.0,20,allocated,*
CN,ipv4,202.180.128.0,19,allocated,*
CN,ipv4,202.180.208.0,21,allocated,*
CN,ipv4,202.181.8.0,22,allocated,*
CN,ipv4,202.181.28.0,22,allocated,*
CN,ipv4,202.181.112.0,20,allocated,*
CN,ipv4,202.182.32.0,20,allocated,*
CN,ipv4,202.182.192.0,19,allocated,*
CN,ipv4,202.189.0.0,18,allocated,*
CN,ipv4,202.189.80.0,20,allocated,*
CN,ipv4,202.189.184.0,21,allocated,*
CN,ipv4,202.191.0.0,24,allocated,*
CN,ipv4,202.191.68.0,22,allocated,*
CN,ipv4,202.191.72.0,21,allocated,*
CN,ipv4,202.191.80.0,20,allocated,*
CN,ipv4,202.192.0.0,13,allocated,[141168;CN;CERNET-IVI-BKB China Education and Research Network CERNET][141005;CN;SDEPN-AS-CN Shandong Provincial Department of Education][139774;CN;CERNET-IVION-AS CERNET Center][139738;CN;CERNET-GDHED-AS Education Department of Guangdong Province][138440;CN;CNGI-HAK-IX-AS-AP CERNET2 regional IX at Hainan Normal University][138438;CN;CNGI-GLN-IX-AS-AP CERNET2 regional IX at Guangxi Normal University][138393;CN;CNGI-NAN-IX-AS-AP CERNET2 regional IX at Guangxi University][138381;CN;CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University][138373;CN;CNGI-FZH-IX-AS-AP CERNET2 regional IX at Fuzhou University][138369;CN;CNGI-SZH-IX-AS-AP CERNET2 regional IX at Shenzhen University][138182;CN;CNGI-SJZ-IX-AS-AP CERNET2 regional IX at Hebei Normal University][135570;CN;CERNET2-SGECN-AS-AP Space-ground Experimental Communication Network][134169;CN;CERNEWTECHRES-AS-CN CERNEWTECH Beijing co. LTD][132886;CN;CERNET-LCU-AS Liaocheng University][132551;CN;CERNET2-BUPT-CINE-AS China Innovate Network Environment CINE][59201;CN;CERNET-PKU-AS Peking University][55826;CN;CERNET2-TJU6-AS-AP Tianjin University IPv6 Campus Network][45587;CN;CBCNET-CERNET-AS-AP China Broadband Communications CBCnet][45576;CN;CERNET2-TSINGHUA6-AS-AP Tsinghua University][45567;CN;CERNET2-SCUT6-AS-AP SCUT IPv6 Campus Network][38587;CN;CERNET-IDC-AP CERNET Internet Data Center][38585;CN;CUTE-CERNET-AS-AP China University Internet Test Environment Project CUTE][38272;CN;FITI-AS-BKB China Education and Research Network CERNET][38255;CN;FITI-AS-AP China Education and Research Network CERNET][38027;CN;MOST-AS-AP Information Center  Ministry of Sci and Tech][24575;CN;DRAGONLAB-AS-AP DRAGONLAB][24489;CN;TEIN2-NORTH-AP Trans-Eurasia Information Network TEIN2 - North][24348;CN;CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University][24310;CN;NGDC-AS-AP Net-Glyph Data Center][24302;CN;CRIS-CERNET-AS CRIS-CERNET][24301;CN;BJHDBN-AS-AP Beijing Haidian Broadband Network][23911;CN;CNGI-BJIX-AS-AP China Next Generation Internet Beijing IX][23910;CN;CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2][18011;CN;CERNET-3TN-AS-AP CERNET 863 3TNET Terabit Regional Network CERNET-3TN][17735;CN;MST863-AS-AP China Ministry of Science and Technology][9425;CN;FITI-AS-BKB2 Future Internet Technology Infrastructure FITI][9401;CN;NLC-CN-AS National Library of China][4843;CN;CAINONET-CN-AS-AP China MSTs High Speed Router Test Network][4839;CN;CERNAP2-CN NAP2 at CERNET located in Shanghai][4789;CN;CERNAP1-CN NAP1 at CERNET][4538;CN;ERX-CERNET-BKB China Education and Research Network Center][3717;CN;ERX-BUCT-NET Beijing University of Chemical Technology]
CN,ipv4,202.200.0.0,14,allocated,[141168;CN;CERNET-IVI-BKB China Education and Research Network CERNET][141005;CN;SDEPN-AS-CN Shandong Provincial Department of Education][139774;CN;CERNET-IVION-AS CERNET Center][139738;CN;CERNET-GDHED-AS Education Department of Guangdong Province][138440;CN;CNGI-HAK-IX-AS-AP CERNET2 regional IX at Hainan Normal University][138438;CN;CNGI-GLN-IX-AS-AP CERNET2 regional IX at Guangxi Normal University][138393;CN;CNGI-NAN-IX-AS-AP CERNET2 regional IX at Guangxi University][138381;CN;CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University][138373;CN;CNGI-FZH-IX-AS-AP CERNET2 regional IX at Fuzhou University][138369;CN;CNGI-SZH-IX-AS-AP CERNET2 regional IX at Shenzhen University][138182;CN;CNGI-SJZ-IX-AS-AP CERNET2 regional IX at Hebei Normal University][135570;CN;CERNET2-SGECN-AS-AP Space-ground Experimental Communication Network][134169;CN;CERNEWTECHRES-AS-CN CERNEWTECH Beijing co. LTD][132886;CN;CERNET-LCU-AS Liaocheng University][132551;CN;CERNET2-BUPT-CINE-AS China Innovate Network Environment CINE][59201;CN;CERNET-PKU-AS Peking University][55826;CN;CERNET2-TJU6-AS-AP Tianjin University IPv6 Campus Network][45587;CN;CBCNET-CERNET-AS-AP China Broadband Communications CBCnet][45576;CN;CERNET2-TSINGHUA6-AS-AP Tsinghua University][45567;CN;CERNET2-SCUT6-AS-AP SCUT IPv6 Campus Network][38587;CN;CERNET-IDC-AP CERNET Internet Data Center][38585;CN;CUTE-CERNET-AS-AP China University Internet Test Environment Project CUTE][38272;CN;FITI-AS-BKB China Education and Research Network CERNET][38255;CN;FITI-AS-AP China Education and Research Network CERNET][38027;CN;MOST-AS-AP Information Center  Ministry of Sci and Tech][24575;CN;DRAGONLAB-AS-AP DRAGONLAB][24489;CN;TEIN2-NORTH-AP Trans-Eurasia Information Network TEIN2 - North][24348;CN;CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University][24310;CN;NGDC-AS-AP Net-Glyph Data Center][24302;CN;CRIS-CERNET-AS CRIS-CERNET][24301;CN;BJHDBN-AS-AP Beijing Haidian Broadband Network][23911;CN;CNGI-BJIX-AS-AP China Next Generation Internet Beijing IX][23910;CN;CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2][18011;CN;CERNET-3TN-AS-AP CERNET 863 3TNET Terabit Regional Network CERNET-3TN][17735;CN;MST863-AS-AP China Ministry of Science and Technology][9425;CN;FITI-AS-BKB2 Future Internet Technology Infrastructure FITI][9401;CN;NLC-CN-AS National Library of China][4843;CN;CAINONET-CN-AS-AP China MSTs High Speed Router Test Network][4839;CN;CERNAP2-CN NAP2 at CERNET located in Shanghai][4789;CN;CERNAP1-CN NAP1 at CERNET][4538;CN;ERX-CERNET-BKB China Education and Research Network Center][3717;CN;ERX-BUCT-NET Beijing University of Chemical Technology]
CN,ipv4,202.204.0.0,14,allocated,[141168;CN;CERNET-IVI-BKB China Education and Research Network CERNET][141005;CN;SDEPN-AS-CN Shandong Provincial Department of Education][139774;CN;CERNET-IVION-AS CERNET Center][139738;CN;CERNET-GDHED-AS Education Department of Guangdong Province][138440;CN;CNGI-HAK-IX-AS-AP CERNET2 regional IX at Hainan Normal University][138438;CN;CNGI-GLN-IX-AS-AP CERNET2 regional IX at Guangxi Normal University][138393;CN;CNGI-NAN-IX-AS-AP CERNET2 regional IX at Guangxi University][138381;CN;CNGI-GYN-IX-AS-AP CERNET2 regional IX at Guizhou University][138373;CN;CNGI-FZH-IX-AS-AP CERNET2 regional IX at Fuzhou University][138369;CN;CNGI-SZH-IX-AS-AP CERNET2 regional IX at Shenzhen University][138182;CN;CNGI-SJZ-IX-AS-AP CERNET2 regional IX at Hebei Normal University][135570;CN;CERNET2-SGECN-AS-AP Space-ground Experimental Communication Network][134169;CN;CERNEWTECHRES-AS-CN CERNEWTECH Beijing co. LTD][132886;CN;CERNET-LCU-AS Liaocheng University][132551;CN;CERNET2-BUPT-CINE-AS China Innovate Network Environment CINE][59201;CN;CERNET-PKU-AS Peking University][55826;CN;CERNET2-TJU6-AS-AP Tianjin University IPv6 Campus Network][45587;CN;CBCNET-CERNET-AS-AP China Broadband Communications CBCnet][45576;CN;CERNET2-TSINGHUA6-AS-AP Tsinghua University][45567;CN;CERNET2-SCUT6-AS-AP SCUT IPv6 Campus Network][38587;CN;CERNET-IDC-AP CERNET Internet Data Center][38585;CN;CUTE-CERNET-AS-AP China University Internet Test Environment Project CUTE][38272;CN;FITI-AS-BKB China Education and Research Network CERNET][38255;CN;FITI-AS-AP China Education and Research Network CERNET][38027;CN;MOST-AS-AP Information Center  Ministry of Sci and Tech][24575;CN;DRAGONLAB-AS-AP DRAGONLAB][24489;CN;TEIN2-NORTH-AP Trans-Eurasia Information Network TEIN2 - North][24348;CN;CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University][24310;CN;NGDC-AS-AP Net-Glyph Data Center][24302;CN;CRIS-CERNET-AS CRIS-CERNET][24301;CN;BJHDBN-AS-AP Beijing Haidian Broadband Network][23911;CN;CNGI-BJIX-AS-AP China Next Generation Internet Beijing IX][23910;CN;CNGI-CERNET2-AS-AP China Next Generation Internet CERNET2][18011;CN;CERNET-3TN-AS-AP CERNET 863 3TNET Terabit Regional Network CERNET-3TN][17735;CN;MST863-AS-AP China Ministry of Science and Technology][9425;CN;FITI-AS-BKB2 Future Internet Technology Infrastructure FITI][9401;CN;NLC-CN-AS National Library of China][4843;CN;CAINONET-CN-AS-AP China MSTs High Speed Router Test Network][4839;CN;CERNAP2-CN NAP2 at CERNET located in Shanghai][4789;CN;CERNAP1-CN NAP1 at CERNET][4538;CN;ERX-CERNET-BKB China Education and Research Network Center][3717;CN;ERX-BUCT-NET Beijing University of Chemical Technology]
CN,ipv4,203.0.4.0,22,allocated,*
CN,ipv4,203.0.10.0,23,allocated,*
CN,ipv4,203.0.18.0,24,allocated,*
CN,ipv4,203.0.24.0,24,allocated,*
CN,ipv4,203.0.42.0,23,allocated,*
CN,ipv4,203.0.45.0,24,allocated,*
CN,ipv4,203.0.46.0,23,allocated,*
CN,ipv4,203.0.81.0,24,allocated,*
CN,ipv4,203.0.82.0,23,allocated,*
CN,ipv4,203.0.90.0,23,allocated,*
CN,ipv4,203.0.96.0,23,allocated,*
CN,ipv4,203.0.104.0,21,allocated,*
CN,ipv4,203.0.114.0,23,allocated,*
CN,ipv4,203.0.122.0,24,allocated,*
CN,ipv4,203.0.128.0,24,allocated,*
CN,ipv4,203.0.130.0,23,allocated,*
CN,ipv4,203.0.132.0,22,allocated,*
CN,ipv4,203.0.137.0,24,allocated,*
CN,ipv4,203.0.142.0,24,allocated,*
CN,ipv4,203.0.144.0,24,allocated,*
CN,ipv4,203.0.146.0,24,allocated,*
CN,ipv4,203.0.148.0,24,allocated,*
CN,ipv4,203.0.150.0,23,allocated,*
CN,ipv4,203.0.152.0,24,allocated,*
CN,ipv4,203.0.177.0,24,allocated,*
CN,ipv4,203.0.224.0,24,allocated,*
CN,ipv4,203.1.4.0,22,allocated,*
CN,ipv4,203.1.18.0,24,allocated,*
CN,ipv4,203.1.26.0,23,allocated,*
CN,ipv4,203.1.65.0,24,allocated,*
CN,ipv4,203.1.66.0,23,allocated,*
CN,ipv4,203.1.70.0,23,allocated,*
CN,ipv4,203.1.76.0,23,allocated,*
CN,ipv4,203.1.90.0,24,allocated,*
CN,ipv4,203.1.97.0,24,allocated,*
CN,ipv4,203.1.98.0,23,allocated,*
CN,ipv4,203.1.100.0,22,allocated,*
CN,ipv4,203.1.108.0,24,allocated,*
CN,ipv4,203.1.253.0,24,allocated,*
CN,ipv4,203.1.254.0,24,allocated,*
CN,ipv4,203.2.64.0,21,allocated,*
CN,ipv4,203.2.73.0,24,allocated,*
CN,ipv4,203.2.112.0,21,allocated,*
CN,ipv4,203.2.126.0,23,allocated,*
CN,ipv4,203.2.140.0,24,allocated,*
CN,ipv4,203.2.150.0,24,allocated,*
CN,ipv4,203.2.152.0,22,allocated,*
CN,ipv4,203.2.156.0,23,allocated,*
CN,ipv4,203.2.160.0,21,allocated,*
CN,ipv4,203.2.180.0,23,allocated,*
CN,ipv4,203.2.196.0,23,allocated,*
CN,ipv4,203.2.209.0,24,allocated,*
CN,ipv4,203.2.214.0,23,allocated,*
CN,ipv4,203.2.226.0,23,allocated,*
CN,ipv4,203.2.229.0,24,allocated,*
CN,ipv4,203.2.236.0,23,allocated,*
CN,ipv4,203.3.68.0,24,allocated,*
CN,ipv4,203.3.72.0,23,allocated,*
CN,ipv4,203.3.75.0,24,allocated,*
CN,ipv4,203.3.80.0,21,allocated,*
CN,ipv4,203.3.96.0,22,allocated,*
CN,ipv4,203.3.105.0,24,allocated,*
CN,ipv4,203.3.112.0,21,allocated,*
CN,ipv4,203.3.120.0,24,allocated,*
CN,ipv4,203.3.123.0,24,allocated,*
CN,ipv4,203.3.135.0,24,allocated,*
CN,ipv4,203.3.139.0,24,allocated,*
CN,ipv4,203.3.143.0,24,allocated,*
CN,ipv4,203.4.132.0,23,allocated,*
CN,ipv4,203.4.134.0,24,allocated,*
CN,ipv4,203.4.151.0,24,allocated,*
CN,ipv4,203.4.152.0,22,allocated,*
CN,ipv4,203.4.174.0,23,allocated,*
CN,ipv4,203.4.180.0,24,allocated,*
CN,ipv4,203.4.186.0,24,allocated,*
CN,ipv4,203.4.205.0,24,allocated,*
CN,ipv4,203.4.208.0,22,allocated,*
CN,ipv4,203.4.227.0,24,allocated,*
CN,ipv4,203.4.230.0,23,allocated,*
CN,ipv4,203.5.4.0,23,allocated,*
CN,ipv4,203.5.7.0,24,allocated,*
CN,ipv4,203.5.8.0,23,allocated,*
CN,ipv4,203.5.11.0,24,allocated,*
CN,ipv4,203.5.21.0,24,allocated,*
CN,ipv4,203.5.22.0,24,allocated,*
CN,ipv4,203.5.44.0,24,allocated,*
CN,ipv4,203.5.46.0,23,allocated,*
CN,ipv4,203.5.52.0,22,allocated,*
CN,ipv4,203.5.56.0,23,allocated,*
CN,ipv4,203.5.60.0,23,allocated,*
CN,ipv4,203.5.114.0,23,allocated,*
CN,ipv4,203.5.118.0,24,allocated,*
CN,ipv4,203.5.120.0,24,allocated,*
CN,ipv4,203.5.172.0,24,allocated,*
CN,ipv4,203.5.180.0,23,allocated,*
CN,ipv4,203.5.182.0,24,allocated,*
CN,ipv4,203.5.185.0,24,allocated,*
CN,ipv4,203.5.186.0,24,allocated,*
CN,ipv4,203.5.188.0,23,allocated,*
CN,ipv4,203.5.190.0,24,allocated,*
CN,ipv4,203.5.195.0,24,allocated,*
CN,ipv4,203.5.214.0,23,allocated,*
