region,ip,prefixlength,state
afrinic,102.216.64.0,22,allocated
afrinic,102.216.68.0,22,allocated
afrinic,102.216.84.0,22,allocated
afrinic,102.216.116.0,23,allocated
afrinic,102.216.119.0,24,allocated
afrinic,102.216.154.0,23,allocated
afrinic,102.217.4.0,22,allocated
afrinic,102.217.54.0,23,allocated
afrinic,102.217.64.0,22,allocated
afrinic,102.217.100.0,22,allocated
afrinic,102.217.120.0,22,allocated
afrinic,102.217.124.0,22,allocated
afrinic,102.217.128.0,22,allocated
afrinic,102.217.132.0,22,allocated
afrinic,102.217.144.0,22,allocated
afrinic,102.217.156.0,22,allocated
afrinic,102.217.172.0,23,allocated
afrinic,102.217.244.0,22,allocated
afrinic,102.218.32.0,22,allocated
afrinic,102.218.124.0,22,allocated
afrinic,102.218.208.0,22,allocated
afrinic,102.218.232.0,22,allocated
afrinic,102.219.23.0,24,assigned
afrinic,102.219.139.0,24,allocated
afrinic,102.219.190.0,23,allocated
afrinic,102.219.192.0,23,assigned
afrinic,102.219.208.0,22,allocated
afrinic,102.219.248.0,22,allocated
afrinic,102.220.12.0,22,allocated
afrinic,102.220.20.0,24,allocated
afrinic,102.220.22.0,23,allocated
afrinic,102.220.36.0,22,allocated
afrinic,102.220.116.0,23,allocated
afrinic,102.220.119.0,24,assigned
afrinic,102.220.168.0,22,allocated
afrinic,102.220.180.0,22,allocated
afrinic,102.220.221.0,24,assigned
afrinic,102.220.228.0,22,allocated
afrinic,102.220.236.0,22,allocated
afrinic,102.220.251.0,24,allocated
afrinic,102.221.32.0,22,allocated
afrinic,102.221.73.0,24,assigned
afrinic,102.221.98.0,23,assigned
afrinic,102.221.124.0,22,allocated
afrinic,102.221.192.0,22,allocated
afrinic,102.222.4.0,22,allocated
afrinic,102.222.44.0,22,allocated
afrinic,102.222.144.0,22,allocated
afrinic,102.222.220.0,22,allocated
afrinic,102.222.244.0,22,allocated
afrinic,102.223.32.0,22,allocated
afrinic,102.223.84.0,22,allocated
afrinic,102.223.204.0,23,allocated
afrinic,105.48.0.0,12,allocated
afrinic,105.160.0.0,13,allocated
afrinic,105.230.0.0,15,allocated
afrinic,154.70.0.0,18,allocated
afrinic,154.76.0.0,14,allocated
afrinic,154.115.160.0,19,assigned
afrinic,154.122.0.0,15,allocated
afrinic,154.152.0.0,13,allocated
afrinic,156.0.232.0,23,assigned
afrinic,160.119.216.0,22,assigned
afrinic,160.119.244.0,23,assigned
afrinic,165.90.0.0,19,allocated
afrinic,169.239.160.0,22,allocated
afrinic,169.239.168.0,22,allocated
afrinic,169.239.252.0,22,allocated
afrinic,169.255.9.0,24,allocated
afrinic,169.255.104.0,22,allocated
afrinic,193.109.66.0,23,assigned
afrinic,194.9.64.0,23,assigned
afrinic,194.9.82.0,23,assigned
afrinic,195.202.64.0,19,allocated
afrinic,196.1.4.0,24,assigned
afrinic,196.1.116.0,23,assigned
afrinic,196.1.131.0,24,assigned
afrinic,196.1.132.0,24,assigned
afrinic,196.3.58.0,23,assigned
afrinic,196.6.202.0,23,assigned
afrinic,196.6.215.0,24,assigned
afrinic,196.6.220.0,24,assigned
afrinic,196.6.229.0,24,assigned
afrinic,196.11.88.0,23,assigned
afrinic,196.11.190.0,23,assigned
afrinic,196.13.121.0,24,assigned
afrinic,196.13.136.0,23,assigned
afrinic,196.13.173.0,24,assigned
afrinic,196.13.202.0,24,assigned
afrinic,196.13.209.0,24,assigned
afrinic,196.13.255.0,24,assigned
afrinic,196.22.131.0,24,assigned
afrinic,196.28.11.0,24,assigned
afrinic,196.32.226.0,23,assigned
afrinic,196.41.68.0,24,assigned
afrinic,196.41.87.0,24,assigned
afrinic,196.41.89.0,24,assigned
afrinic,196.43.192.0,24,assigned
afrinic,196.43.202.0,24,assigned
afrinic,196.43.205.0,24,assigned
afrinic,196.43.211.0,24,assigned
afrinic,196.43.212.0,24,assigned
afrinic,196.43.220.0,24,assigned
afrinic,196.43.228.0,24,assigned
afrinic,196.43.239.0,24,assigned
afrinic,196.43.246.0,24,assigned
afrinic,196.43.248.0,24,assigned
afrinic,196.45.236.0,22,allocated
afrinic,196.46.16.0,24,assigned
afrinic,196.49.22.0,24,assigned
afrinic,196.60.2.0,24,assigned
afrinic,196.60.12.0,24,assigned
afrinic,196.60.14.0,24,assigned
afrinic,196.60.36.0,24,assigned
afrinic,196.60.66.0,24,assigned
afrinic,196.60.68.0,24,assigned
afrinic,196.60.80.0,24,assigned
afrinic,196.60.114.0,24,assigned
afrinic,196.61.52.0,22,allocated
afrinic,196.96.0.0,12,allocated
afrinic,196.192.124.0,24,assigned
afrinic,196.200.16.0,20,allocated
afrinic,196.200.32.0,20,allocated
afrinic,196.201.128.0,19,allocated
afrinic,196.201.208.0,20,allocated
afrinic,196.201.224.0,22,allocated
afrinic,196.202.160.0,19,allocated
afrinic,196.202.192.0,19,allocated
afrinic,196.207.16.0,20,allocated
afrinic,196.207.128.0,18,allocated
afrinic,196.216.128.0,22,allocated
afrinic,196.216.222.0,23,assigned
afrinic,196.216.242.0,23,assigned
afrinic,196.216.245.0,24,assigned
afrinic,196.223.21.0,24,assigned
afrinic,196.223.160.0,20,allocated
afrinic,196.223.253.0,24,assigned
afrinic,196.223.254.0,23,assigned
afrinic,196.250.208.0,21,allocated
afrinic,196.251.144.0,22,allocated
afrinic,197.136.0.0,14,allocated
afrinic,197.156.128.0,18,allocated
afrinic,197.157.228.0,22,allocated
afrinic,197.159.96.0,20,allocated
afrinic,197.176.0.0,13,allocated
afrinic,197.211.0.0,19,allocated
afrinic,197.220.96.0,19,allocated
afrinic,197.231.176.0,21,allocated
afrinic,197.232.0.0,16,allocated
afrinic,197.234.236.0,22,allocated
afrinic,197.237.0.0,16,allocated
afrinic,197.248.0.0,16,allocated
afrinic,197.254.0.0,17,allocated
afrinic,212.22.160.0,19,allocated
afrinic,212.49.64.0,19,allocated
afrinic,217.199.144.0,20,allocated
ripencc,91.233.121.0,24,allocated
