region,country,ip,prefixlength
apnic,PH,2001:df1:4e00::,48
apnic,PH,2001:df1:5a80::,48
apnic,PH,2001:df1:5b00::,48
apnic,PH,2001:df1:5bc0::,48
apnic,PH,2001:df1:6100::,48
apnic,PH,2001:df1:7fc0::,48
apnic,PH,2001:df1:8cc0::,48
apnic,PH,2001:df1:a480::,48
apnic,PH,2001:df1:a500::,48
apnic,PH,2001:df1:bf00::,48
apnic,PH,2001:df1:c840::,48
apnic,PH,2001:df1:ca80::,48
apnic,PH,2001:df1:ef40::,48
apnic,PH,2001:df1:f340::,48
apnic,PH,2001:df2:4d80::,48
apnic,PH,2001:df2:6800::,48
apnic,PH,2001:df2:f280::,48
apnic,PH,2001:df3:1b80::,48
apnic,PH,2001:df3:3a00::,48
apnic,PH,2001:df3:4500::,48
apnic,PH,2001:df3:4a00::,48
apnic,PH,2001:df3:7200::,48
apnic,PH,2001:df3:8980::,48
apnic,PH,2001:df3:8e80::,48
apnic,PH,2001:df3:a000::,48
apnic,PH,2001:df3:a001::,48
apnic,PH,2001:df3:a002::,47
apnic,PH,2001:df4:1d80::,48
apnic,PH,2001:df4:4680::,48
apnic,PH,2001:df4:6300::,48
apnic,PH,2001:df4:6301::,48
apnic,PH,2001:df4:ba00::,48
apnic,PH,2001:df4:ba01::,48
apnic,PH,2001:df4:e700::,48
apnic,PH,2001:df4:e900::,48
apnic,PH,2001:df5:4400::,48
apnic,PH,2001:df5:8f80::,48
apnic,PH,2001:df5:d680::,48
apnic,PH,2001:df5:d980::,48
apnic,PH,2001:df5:da00::,48
apnic,PH,2001:df5:e800::,48
apnic,PH,2001:df5:f600::,48
apnic,PH,2001:df6:a700::,48
apnic,PH,2001:df6:b080::,48
apnic,PH,2001:df6:b300::,48
apnic,PH,2001:df6:c780::,48
apnic,PH,2001:df6:ca80::,48
apnic,PH,2001:df6:da80::,48
apnic,PH,2001:df6:ed80::,48
apnic,PH,2001:df7:1300::,48
apnic,PH,2001:df7:1a80::,48
apnic,PH,2001:df7:4280::,48
apnic,PH,2001:df7:5880::,48
apnic,PH,2001:df7:7d00::,48
apnic,PH,2001:df7:8100::,48
apnic,PH,2001:df7:9f00::,48
apnic,PH,2001:df7:a780::,48
apnic,PH,2001:df7:b280::,48
apnic,PK,2001:dd8:1c::,48
apnic,PK,2001:df0:84::,48
apnic,PK,2001:df1:c0::,48
apnic,PK,2001:df0:279::,48
apnic,PK,2001:df0:2cb::,48
apnic,PK,2001:df1:140::,48
apnic,PK,2001:df1:dc0::,48
apnic,PK,2001:df2:d40::,48
apnic,PK,2001:df3:700::,48
apnic,PK,2001:df3:c80::,48
apnic,PK,2001:df4:e80::,48
apnic,PK,2001:df5:280::,48
apnic,PK,2001:df6:a80::,48
apnic,PK,2001:dec:8000::,48
apnic,PK,2001:df0:1440::,48
apnic,PK,2001:df0:16c0::,48
apnic,PK,2001:df0:2c80::,48
apnic,PK,2001:df0:2d40::,48
apnic,PK,2001:df0:3200::,48
apnic,PK,2001:df0:3740::,48
apnic,PK,2001:df0:38c0::,48
apnic,PK,2001:df0:39c0::,48
apnic,PK,2001:df0:43c0::,48
apnic,PK,2001:df0:4440::,48
apnic,PK,2001:df0:5100::,48
apnic,PK,2001:df0:5440::,48
apnic,PK,2001:df0:62c0::,48
apnic,PK,2001:df0:6c80::,48
apnic,PK,2001:df0:6ec0::,48
apnic,PK,2001:df0:7880::,48
apnic,PK,2001:df0:7d80::,48
apnic,PK,2001:df0:8900::,48
apnic,PK,2001:df0:a3c0::,48
apnic,PK,2001:df0:a440::,48
apnic,PK,2001:df0:a480::,48
apnic,PK,2001:df0:a6c0::,48
apnic,PK,2001:df0:a840::,48
apnic,PK,2001:df0:b140::,48
apnic,PK,2001:df0:c180::,48
apnic,PK,2001:df0:c540::,48
apnic,PK,2001:df0:c900::,48
apnic,PK,2001:df0:d940::,48
apnic,PK,2001:df0:e240::,48
apnic,PK,2001:df1:1a40::,48
apnic,PK,2001:df1:2940::,48
apnic,PK,2001:df1:2ec0::,48
apnic,PK,2001:df1:30c0::,48
apnic,PK,2001:df1:39c0::,48
apnic,PK,2001:df1:4040::,48
apnic,PK,2001:df1:4240::,48
apnic,PK,2001:df1:4540::,48
apnic,PK,2001:df1:4b00::,48
apnic,PK,2001:df1:4cc0::,48
apnic,PK,2001:df1:5080::,48
apnic,PK,2001:df1:5140::,48
apnic,PK,2001:df1:51c0::,48
apnic,PK,2001:df1:7040::,48
apnic,PK,2001:df1:7240::,48
apnic,PK,2001:df1:7840::,48
apnic,PK,2001:df1:9100::,48
apnic,PK,2001:df1:9cc0::,48
apnic,PK,2001:df1:a040::,48
apnic,PK,2001:df1:a880::,48
apnic,PK,2001:df1:ac40::,48
apnic,PK,2001:df1:b340::,48
apnic,PK,2001:df1:b640::,48
apnic,PK,2001:df1:bac0::,48
apnic,PK,2001:df1:fa40::,48
apnic,PK,2001:df2:8280::,48
apnic,PK,2001:df2:8700::,48
apnic,PK,2001:df2:cb80::,48
apnic,PK,2001:df2:db80::,48
apnic,PK,2001:df2:de80::,48
apnic,PK,2001:df3:3380::,48
apnic,PK,2001:df3:4980::,48
apnic,PK,2001:df3:5380::,48
apnic,PK,2001:df3:6480::,48
apnic,PK,2001:df3:6e80::,48
apnic,PK,2001:df3:8380::,48
apnic,PK,2001:df3:8a80::,48
apnic,PK,2001:df3:9880::,48
apnic,PK,2001:df3:a380::,48
apnic,PK,2001:df3:b200::,48
apnic,PK,2001:df3:bd80::,48
apnic,PK,2001:df4:4100::,48
apnic,PK,2001:df4:4380::,48
apnic,PK,2001:df4:4f80::,48
apnic,PK,2001:df4:6200::,48
apnic,PK,2001:df4:6580::,48
apnic,PK,2001:df4:7900::,48
apnic,PK,2001:df4:aa00::,48
apnic,PK,2001:df5:2280::,48
apnic,PK,2001:df5:2e80::,48
apnic,PK,2001:df5:7280::,48
apnic,PK,2001:df5:e180::,48
apnic,PK,2001:df5:f380::,48
apnic,PK,2001:df6:2d80::,48
apnic,PK,2001:df6:3580::,48
apnic,PK,2001:df6:3b80::,48
apnic,PK,2001:df6:3c80::,48
apnic,PK,2001:df6:b880::,48
apnic,PK,2001:df6:b980::,48
apnic,PK,2001:df6:c680::,48
apnic,PK,2001:df6:cc80::,48
apnic,PK,2001:df6:cd00::,48
apnic,PK,2001:df6:ec80::,48
apnic,PK,2001:df6:f580::,48
apnic,PK,2001:df7:1f80::,48
apnic,PK,2001:df7:2380::,48
apnic,PK,2001:df7:2500::,48
apnic,PK,2001:df7:4180::,48
apnic,PK,2001:df7:4680::,48
apnic,PK,2001:df7:5780::,48
apnic,PK,2001:df7:5d80::,48
apnic,PK,2001:df7:7480::,48
apnic,PK,2001:df7:8a80::,48
apnic,PK,2001:df7:a100::,48
apnic,PK,2001:df7:c380::,48
apnic,PK,2001:df7:d380::,48
apnic,PK,2001:df7:d480::,48
apnic,PK,2001:df7:f180::,48
apnic,PK,2001:df7:f380::,48
apnic,SB,2001:df1:3b80::,48
apnic,SB,2001:df1:7dc0::,48
apnic,SB,2001:df3:5f80::,48
apnic,SB,2001:df7:b580::,48
apnic,SB,2001:df7:eb80::,48
apnic,SC,2001:df1:5d80::,48
apnic,SE,2001:df3:3500::,48
apnic,SG,2001:ded::,48
apnic,SG,2001:9400::,40
apnic,SG,2001:dd8:4::,48
apnic,SG,2001:de8:d::,48
apnic,SG,2001:df0:7::,48
apnic,SG,2001:dd8:16::,48
apnic,SG,2001:de8:12::,48
apnic,SG,2001:df0:14::,48
apnic,SG,2001:df0:75::,48
apnic,SG,2001:df0:c6::,48
apnic,SG,2001:df0:d7::,48
apnic,SG,2001:df0:d8::,47
apnic,SG,2001:df0:214::,48
apnic,SG,2001:df0:21a::,48
apnic,SG,2001:df0:239::,48
apnic,SG,2001:df0:24f::,48
apnic,SG,2001:df0:259::,48
apnic,SG,2001:df0:27c::,48
apnic,SG,2001:df0:2ac::,48
apnic,SG,2001:df0:2ba::,48
apnic,SG,2001:df0:300::,48
apnic,SG,2001:df0:301::,48
apnic,SG,2001:df0:302::,48
apnic,SG,2001:df0:303::,48
apnic,SG,2001:df0:304::,48
apnic,SG,2001:df0:305::,48
apnic,SG,2001:df0:306::,48
apnic,SG,2001:df0:307::,48
apnic,SG,2001:df0:308::,48
apnic,SG,2001:df0:309::,48
apnic,SG,2001:df0:30a::,48
apnic,SG,2001:df0:30b::,48
apnic,SG,2001:df0:30c::,48
apnic,SG,2001:df0:30d::,48
apnic,SG,2001:df0:30e::,48
apnic,SG,2001:df0:30f::,48
apnic,SG,2001:df0:310::,48
apnic,SG,2001:df0:311::,48
apnic,SG,2001:df0:312::,47
apnic,SG,2001:df0:314::,46
apnic,SG,2001:df0:318::,47
apnic,SG,2001:df0:31a::,47
apnic,SG,2001:df0:31c::,47
apnic,SG,2001:df0:400::,48
apnic,SG,2001:df0:420::,48
apnic,SG,2001:df0:425::,48
apnic,SG,2001:df0:44f::,48
apnic,SG,2001:df0:454::,48
apnic,SG,2001:df0:461::,48
apnic,SG,2001:df0:480::,48
apnic,SG,2001:df0:940::,48
apnic,SG,2001:df1:800::,48
apnic,SG,2001:df3:580::,48
apnic,SG,2001:df3:a80::,48
apnic,SG,2001:df3:e00::,48
apnic,SG,2001:df6:480::,48
apnic,SG,2001:df6:780::,48
apnic,SG,2001:df0:1400::,48
apnic,SG,2001:df0:1c40::,48
apnic,SG,2001:df0:2400::,48
apnic,SG,2001:df0:2f40::,48
apnic,SG,2001:df0:3280::,48
apnic,SG,2001:df0:33c0::,48
apnic,SG,2001:df0:3600::,48
apnic,SG,2001:df0:4980::,48
apnic,SG,2001:df0:4ac0::,48
apnic,SG,2001:df0:4c80::,48
apnic,SG,2001:df0:5a40::,48
apnic,SG,2001:df0:6400::,48
apnic,SG,2001:df0:6600::,48
apnic,SG,2001:df0:6b80::,48
apnic,SG,2001:df0:7680::,48
apnic,SG,2001:df0:7c80::,48
apnic,SG,2001:df0:7e00::,48
apnic,SG,2001:df0:8fc0::,48
apnic,SG,2001:df0:aa00::,48
apnic,SG,2001:df0:afc0::,48
apnic,SG,2001:df0:b200::,48
apnic,SG,2001:df0:be80::,48
apnic,SG,2001:df0:e040::,48
apnic,SG,2001:df0:e600::,48
apnic,SG,2001:df0:ec40::,48
apnic,SG,2001:df0:f6c0::,48
apnic,SG,2001:df1:18c0::,48
apnic,SG,2001:df1:3100::,48
apnic,SG,2001:df1:3f00::,48
apnic,SG,2001:df1:46c0::,48
apnic,SG,2001:df1:4900::,48
apnic,SG,2001:df1:4980::,48
apnic,SG,2001:df1:5d00::,48
apnic,SG,2001:df1:6000::,48
apnic,SG,2001:df1:6002::,47
apnic,SG,2001:df1:6f80::,48
apnic,SG,2001:df1:88c0::,48
apnic,SG,2001:df1:8900::,48
apnic,SG,2001:df1:8f80::,48
apnic,SG,2001:df1:9580::,48
apnic,SG,2001:df1:99c0::,48
apnic,SG,2001:df1:9c00::,48
apnic,SG,2001:df1:a080::,48
apnic,SG,2001:df1:a300::,48
apnic,SG,2001:df1:a800::,48
apnic,SG,2001:df1:c080::,48
apnic,SG,2001:df1:c081::,48
apnic,SG,2001:df1:c082::,47
apnic,SG,2001:df1:cb00::,48
apnic,SG,2001:df1:db80::,48
apnic,SG,2001:df2:1e00::,48
apnic,SG,2001:df2:2600::,48
apnic,SG,2001:df2:2d00::,48
apnic,SG,2001:df2:3000::,48
apnic,SG,2001:df2:5980::,48
apnic,SG,2001:df2:7e01::,48
apnic,SG,2001:df2:d580::,48
apnic,SG,2001:df3:1180::,48
apnic,SG,2001:df3:3300::,48
apnic,SG,2001:df3:3980::,48
apnic,SG,2001:df3:4f00::,48
apnic,SG,2001:df3:5580::,48
apnic,SG,2001:df3:5600::,48
apnic,SG,2001:df3:5b00::,48
apnic,SG,2001:df3:7800::,48
apnic,SG,2001:df3:7c80::,48
apnic,SG,2001:df3:7f80::,48
apnic,SG,2001:df3:9580::,48
apnic,SG,2001:df3:9700::,48
apnic,SG,2001:df3:ae80::,48
apnic,SG,2001:df3:bf80::,44
apnic,SG,2001:df3:c300::,48
apnic,SG,2001:df3:d080::,48
apnic,SG,2001:df4:1080::,48
apnic,SG,2001:df4:2600::,48
apnic,SG,2001:df4:3580::,48
apnic,SG,2001:df4:4280::,48
apnic,SG,2001:df4:5180::,48
apnic,SG,2001:df4:6600::,48
apnic,SG,2001:df4:6800::,48
apnic,SG,2001:df4:7600::,48
apnic,SG,2001:df4:7e00::,48
apnic,SG,2001:df4:8200::,48
apnic,SG,2001:df4:9000::,48
apnic,SG,2001:df4:b180::,48
apnic,SG,2001:df4:c800::,48
apnic,SG,2001:df4:dd00::,48
apnic,SG,2001:df4:e200::,48
apnic,SG,2001:df5:1600::,48
apnic,SG,2001:df5:2300::,48
apnic,SG,2001:df5:4600::,48
apnic,SG,2001:df5:7880::,48
apnic,SG,2001:df5:8000::,48
apnic,SG,2001:df5:8400::,48
apnic,SG,2001:df5:9300::,48
apnic,SG,2001:df5:9800::,48
apnic,SG,2001:df5:cf80::,48
apnic,SG,2001:df5:d780::,48
apnic,SG,2001:df5:d800::,48
apnic,SG,2001:df5:e300::,48
apnic,SG,2001:df6:6400::,48
apnic,SG,2001:df6:9180::,48
apnic,SG,2001:df6:9980::,48
apnic,SG,2001:df6:9c80::,48
apnic,SG,2001:df6:bb00::,48
apnic,SG,2001:df6:ed00::,48
apnic,SG,2001:df7:4000::,48
apnic,SG,2001:df7:6e80::,48
apnic,SG,2001:df7:a400::,48
apnic,SG,2001:df7:a401::,48
apnic,SG,2001:df7:b800::,48
apnic,SG,2001:df7:c000::,46
apnic,TH,2001:deb::,48
apnic,TH,2001:de8:e::,48
apnic,TH,2001:df0:1e::,48
apnic,TH,2001:df0:62::,48
apnic,TH,2001:df0:9e::,48
apnic,TH,2001:df0:237::,48
apnic,TH,2001:df0:248::,48
apnic,TH,2001:df0:265::,48
apnic,TH,2001:df0:2fb::,48
apnic,TH,2001:df2:400::,48
apnic,TH,2001:df3:101::,48
apnic,TH,2001:df6:c00::,48
apnic,TH,2001:df0:1500::,48
apnic,TH,2001:df0:1580::,48
apnic,TH,2001:df0:3ec0::,48
apnic,TH,2001:df0:7780::,48
apnic,TH,2001:df0:9840::,48
apnic,TH,2001:df0:aec0::,48
apnic,TH,2001:df1:3ec0::,48
apnic,TH,2001:df1:3f40::,48
apnic,TH,2001:df1:6400::,48
apnic,TH,2001:df1:6c00::,48
apnic,TH,2001:df1:6c01::,48
apnic,TH,2001:df1:7700::,48
apnic,TH,2001:df1:aec0::,48
apnic,TH,2001:df1:b000::,48
apnic,TH,2001:df1:d6c0::,48
apnic,TH,2001:df1:e6c0::,48
apnic,TH,2001:df2:2f00::,48
apnic,TH,2001:df2:3800::,48
apnic,TH,2001:df2:5c00::,48
apnic,TH,2001:df2:6880::,48
apnic,TH,2001:df2:9980::,48
apnic,TH,2001:df2:ac00::,48
apnic,TH,2001:df2:ac01::,48
apnic,TH,2001:df2:dc00::,48
apnic,TH,2001:df3:2400::,48
apnic,TH,2001:df3:2900::,48
apnic,TH,2001:df3:5700::,48
apnic,TH,2001:df3:ac00::,48
apnic,TH,2001:df3:ac01::,48
apnic,TH,2001:df3:b000::,48
apnic,TH,2001:df3:c200::,48
apnic,TH,2001:df3:c700::,48
apnic,TH,2001:df3:e480::,48
apnic,TH,2001:df3:ee00::,48
apnic,TH,2001:df3:f880::,48
apnic,TH,2001:df3:f900::,48
apnic,TH,2001:df4:2000::,48
apnic,TH,2001:df4:3000::,48
apnic,TH,2001:df4:4480::,48
apnic,TH,2001:df4:6a80::,48
apnic,TH,2001:df4:b880::,48
apnic,TH,2001:df4:bb00::,48
apnic,TH,2001:df4:eb80::,48
apnic,TH,2001:df4:f080::,48
apnic,TH,2001:df5:4500::,48
apnic,TH,2001:df5:a080::,48
apnic,TH,2001:df5:b880::,48
apnic,TH,2001:df5:c400::,48
apnic,TH,2001:df5:ca00::,48
apnic,TH,2001:df6:2d00::,48
apnic,TH,2001:df6:3100::,48
apnic,TH,2001:df6:3480::,48
apnic,TH,2001:df6:5c00::,48
apnic,TH,2001:df6:5e80::,48
apnic,TH,2001:df6:7400::,48
apnic,TH,2001:df6:8b00::,48
apnic,TH,2001:df6:9680::,48
apnic,TH,2001:df6:9a00::,48
apnic,TH,2001:df6:9c00::,48
apnic,TH,2001:df6:ab00::,48
apnic,TH,2001:df6:b000::,48
apnic,TH,2001:df6:c880::,48
apnic,TH,2001:df7:2200::,48
apnic,TH,2001:df7:2700::,48
apnic,TH,2001:df7:6500::,48
apnic,TH,2001:df7:7080::,48
apnic,TH,2001:df7:7c00::,48
apnic,TH,2001:df7:c900::,48
apnic,TH,2001:df7:d280::,48
apnic,TH,2001:df7:f580::,48
apnic,TL,2001:df0:840::,48
apnic,TL,2001:df0:7a00::,48
apnic,TL,2001:df0:f980::,48
apnic,TL,2001:df7:f980::,48
apnic,TO,2001:df4:7480::,48
apnic,TV,2001:df2:ff80::,48
apnic,TW,2001:dc1::,32
apnic,TW,2001:de4::,48
apnic,TW,2001:7fa:1::,48
apnic,TW,2001:dd8:18::,48
apnic,TW,2001:df1:940::,48
apnic,TW,2001:df0:4e00::,48
apnic,TW,2001:df0:bf40::,48
apnic,TW,2001:df2:5480::,48
apnic,TW,2001:df2:7580::,48
apnic,TW,2001:df3:6e00::,48
apnic,TW,2001:df4:8a00::,48
apnic,TW,2001:df4:9d00::,48
apnic,TW,2001:df5:8f00::,48
apnic,TW,2001:df6:3f80::,48
apnic,TW,2001:df6:4780::,48
apnic,TW,2001:df6:c480::,48
apnic,US,2001:df1:ec0::,48
apnic,US,2001:df3:800::,44
apnic,US,2001:df3:810::,44
apnic,US,2001:df0:2e40::,48
apnic,US,2001:df0:34c0::,48
apnic,US,2001:df0:6f40::,48
apnic,US,2001:df0:7840::,48
apnic,US,2001:df0:a540::,48
apnic,US,2001:df1:6e80::,48
apnic,US,2001:df1:7780::,48
apnic,US,2001:df1:7f40::,48
apnic,US,2001:df1:81c0::,48
apnic,US,2001:df1:b2c0::,48
apnic,US,2001:df1:e300::,48
apnic,US,2001:df1:e301::,48
apnic,US,2001:df1:e302::,47
apnic,US,2001:df1:e304::,46
apnic,US,2001:df2:a300::,48
apnic,US,2001:df2:e500::,48
apnic,US,2001:df2:fc80::,48
apnic,US,2001:df3:4b00::,48
apnic,US,2001:df3:8880::,48
apnic,US,2001:df3:b580::,48
apnic,US,2001:df3:da00::,48
apnic,US,2001:df5:4100::,48
apnic,US,2001:df5:a980::,48
apnic,VG,2001:df1:1f00::,48
apnic,VN,2001:dc8::,32
apnic,VN,2001:7fa:6::,48
apnic,VN,2001:de8:3::,48
apnic,VN,2001:de8:a::,48
apnic,VN,2001:df0:c::,48
apnic,VN,2001:df0:d::,48
apnic,VN,2001:df0:e::,48
apnic,VN,2001:df0:f::,48
apnic,VN,2001:df0:10::,47
apnic,VN,2001:df0:12::,48
apnic,VN,2001:df0:13::,48
apnic,VN,2001:df0:19::,48
apnic,VN,2001:df0:1a::,48
apnic,VN,2001:df0:1b::,48
apnic,VN,2001:df0:1c::,48
apnic,VN,2001:df0:1d::,48
apnic,VN,2001:df0:40::,48
apnic,VN,2001:df0:66::,48
apnic,VN,2001:df1:40::,48
apnic,VN,2001:df0:221::,48
apnic,VN,2001:df0:29c::,48
apnic,VN,2001:df0:2e8::,48
apnic,VN,2001:df1:440::,48
apnic,VN,2001:df1:4c0::,48
apnic,VN,2001:df3:900::,48
apnic,VN,2001:df3:d80::,48
apnic,VN,2001:df4:100::,48
apnic,VN,2001:df4:700::,48
apnic,VN,2001:df5:980::,48
apnic,VN,2001:df0:1380::,48
apnic,VN,2001:df0:17c0::,48
apnic,VN,2001:df0:1a40::,48
apnic,VN,2001:df0:1b40::,48
apnic,VN,2001:df0:2040::,48
apnic,VN,2001:df0:24c0::,48
apnic,VN,2001:df0:2740::,48
apnic,VN,2001:df0:27c0::,48
apnic,VN,2001:df0:2a00::,48
apnic,VN,2001:df0:3780::,48
apnic,VN,2001:df0:3781::,48
apnic,VN,2001:df0:3782::,47
apnic,VN,2001:df0:3880::,48
apnic,VN,2001:df0:3980::,48
apnic,VN,2001:df0:3dc0::,48
apnic,VN,2001:df0:3fc0::,48
apnic,VN,2001:df0:40c0::,48
apnic,VN,2001:df0:4140::,48
apnic,VN,2001:df0:50c0::,48
apnic,VN,2001:df0:5140::,48
apnic,VN,2001:df0:5940::,48
apnic,VN,2001:df0:5b40::,48
apnic,VN,2001:df0:5bc0::,48
apnic,VN,2001:df0:5c40::,48
apnic,VN,2001:df0:5cc0::,48
apnic,VN,2001:df0:6280::,48
apnic,VN,2001:df0:6380::,48
apnic,VN,2001:df0:6480::,48
apnic,VN,2001:df0:6980::,48
apnic,VN,2001:df0:74c0::,48
apnic,VN,2001:df0:8280::,48
apnic,VN,2001:df0:8380::,48
apnic,VN,2001:df0:8480::,48
apnic,VN,2001:df0:86c0::,48
apnic,VN,2001:df0:8ac0::,48
apnic,VN,2001:df0:9080::,48
apnic,VN,2001:df0:90c0::,48
apnic,VN,2001:df0:9b00::,48
apnic,VN,2001:df0:9e40::,48
apnic,VN,2001:df0:a180::,48
apnic,VN,2001:df0:a780::,48
apnic,VN,2001:df0:aa40::,48
apnic,VN,2001:df0:aac0::,48
apnic,VN,2001:df0:ad40::,48
apnic,VN,2001:df0:adc0::,48
apnic,VN,2001:df0:c440::,48
apnic,VN,2001:df0:c4c0::,48
apnic,VN,2001:df0:cd40::,48
apnic,VN,2001:df0:d9c0::,48
apnic,VN,2001:df0:dac0::,48
apnic,VN,2001:df0:e3c0::,48
apnic,VN,2001:df0:eac0::,48
apnic,VN,2001:df0:eb40::,48
apnic,VN,2001:df0:f0c0::,48
apnic,VN,2001:df0:f140::,48
apnic,VN,2001:df1:13c0::,48
apnic,VN,2001:df1:1d40::,48
apnic,VN,2001:df1:1f40::,47
apnic,VN,2001:df1:2640::,48
apnic,VN,2001:df1:2ac0::,48
apnic,VN,2001:df1:2d40::,48
apnic,VN,2001:df1:3200::,48
apnic,VN,2001:df1:3580::,48
apnic,VN,2001:df1:4480::,48
apnic,VN,2001:df1:57c0::,48
apnic,VN,2001:df1:6140::,48
apnic,VN,2001:df1:8a40::,48
apnic,VN,2001:df1:8bc0::,48
apnic,VN,2001:df1:90c0::,48
apnic,VN,2001:df1:9680::,48
apnic,VN,2001:df1:9780::,48
apnic,VN,2001:df1:aac0::,48
apnic,VN,2001:df1:ab40::,48
apnic,VN,2001:df1:b080::,48
apnic,VN,2001:df1:bec0::,48
apnic,VN,2001:df1:bf40::,48
apnic,VN,2001:df1:c880::,48
apnic,VN,2001:df1:c980::,48
apnic,VN,2001:df1:e5c0::,47
apnic,VN,2001:df1:eb80::,48
apnic,VN,2001:df1:f140::,48
apnic,VN,2001:df2:3680::,48
apnic,VN,2001:df2:3d80::,48
apnic,VN,2001:df2:4080::,47
apnic,VN,2001:df2:6600::,48
apnic,VN,2001:df2:6900::,48
apnic,VN,2001:df2:7b00::,48
apnic,VN,2001:df2:8180::,48
apnic,VN,2001:df2:8e80::,48
apnic,VN,2001:df2:9b00::,48
apnic,VN,2001:df2:c100::,48
apnic,VN,2001:df2:ca00::,48
apnic,VN,2001:df2:ce00::,48
apnic,VN,2001:df2:d900::,48
apnic,VN,2001:df2:f000::,48
apnic,VN,2001:df3:2d00::,48
apnic,VN,2001:df3:4a80::,48
apnic,VN,2001:df3:5c00::,48
apnic,VN,2001:df3:7680::,48
apnic,VN,2001:df3:8600::,48
apnic,VN,2001:df3:8a00::,48
apnic,VN,2001:df3:8e00::,48
apnic,VN,2001:df3:9200::,48
apnic,VN,2001:df3:9780::,48
apnic,VN,2001:df3:a980::,48
apnic,VN,2001:df3:aa80::,48
apnic,VN,2001:df3:b500::,48
apnic,VN,2001:df3:b700::,48
apnic,VN,2001:df3:e100::,48
apnic,VN,2001:df3:e500::,48
apnic,VN,2001:df3:f580::,48
apnic,VN,2001:df3:f600::,48
apnic,VN,2001:df4:2900::,48
apnic,VN,2001:df4:2b00::,48
apnic,VN,2001:df4:2d00::,48
apnic,VN,2001:df4:6280::,48
apnic,VN,2001:df4:7580::,48
apnic,VN,2001:df4:9180::,48
apnic,VN,2001:df4:9380::,48
apnic,VN,2001:df4:9480::,48
apnic,VN,2001:df4:9500::,48
apnic,VN,2001:df4:9580::,48
apnic,VN,2001:df4:9700::,48
apnic,VN,2001:df4:bc80::,48
apnic,VN,2001:df4:c400::,48
apnic,VN,2001:df4:d200::,48
apnic,VN,2001:df4:d300::,48
apnic,VN,2001:df4:d500::,48
apnic,VN,2001:df4:d600::,48
apnic,VN,2001:df4:d800::,48
apnic,VN,2001:df4:d880::,48
apnic,VN,2001:df4:da00::,48
apnic,VN,2001:df4:dc80::,48
apnic,VN,2001:df4:e180::,48
apnic,VN,2001:df4:e280::,48
apnic,VN,2001:df4:e380::,48
apnic,VN,2001:df5:3080::,48
apnic,VN,2001:df5:3180::,48
apnic,VN,2001:df5:4900::,48
apnic,VN,2001:df5:4a00::,48
apnic,VN,2001:df5:4b00::,48
apnic,VN,2001:df5:7180::,48
apnic,VN,2001:df5:7580::,48
apnic,VN,2001:df5:7680::,48
apnic,VN,2001:df5:8a00::,48
apnic,VN,2001:df5:9980::,48
apnic,VN,2001:df5:ac80::,48
apnic,VN,2001:df5:b700::,48
apnic,VN,2001:df5:b900::,48
apnic,VN,2001:df5:bb00::,48
apnic,VN,2001:df5:be00::,48
apnic,VN,2001:df5:c200::,48
apnic,VN,2001:df5:cd80::,48
apnic,VN,2001:df5:e080::,48
apnic,VN,2001:df6:1600::,48
apnic,VN,2001:df6:1680::,48
apnic,VN,2001:df6:1a00::,48
apnic,VN,2001:df6:1d80::,48
apnic,VN,2001:df6:1e00::,48
apnic,VN,2001:df6:2200::,48
apnic,VN,2001:df6:2880::,48
apnic,VN,2001:df6:2c00::,48
apnic,VN,2001:df6:3400::,48
apnic,VN,2001:df6:4680::,48
apnic,VN,2001:df6:4980::,48
apnic,VN,2001:df6:4a80::,48
apnic,VN,2001:df6:4d80::,48
apnic,VN,2001:df6:6d00::,48
apnic,VN,2001:df6:7000::,48
apnic,VN,2001:df6:9780::,48
apnic,VN,2001:df6:aa00::,48
apnic,VN,2001:df6:ac80::,48
apnic,VN,2001:df6:bf80::,48
apnic,VN,2001:df6:cf80::,48
apnic,VN,2001:df6:d680::,48
apnic,VN,2001:df6:db00::,48
apnic,VN,2001:df6:dd00::,48
apnic,VN,2001:df6:fc80::,48
apnic,VN,2001:df7:1500::,48
apnic,VN,2001:df7:1700::,48
apnic,VN,2001:df7:3f80::,48
apnic,VN,2001:df7:4080::,48
apnic,VN,2001:df7:4700::,48
apnic,VN,2001:df7:4900::,48
apnic,VN,2001:df7:7300::,48
apnic,VN,2001:df7:7e80::,48
apnic,VN,2001:df7:a900::,48
apnic,VN,2001:df7:c600::,48
apnic,VN,2001:df7:ca00::,48
apnic,VN,2001:df7:cc00::,48
apnic,VN,2001:df7:ce00::,48
apnic,VN,2001:df7:d580::,48
apnic,VN,2001:df7:fd80::,48
apnic,VU,2001:dec::,48
apnic,VU,2001:df0:410::,48
apnic,VU,2001:df2:a700::,48
apnic,WS,2001:df7:500::,48
apnic,WS,2001:de8:8000::,48
apnic,WS,2001:df1:4c40::,48
apnic,WS,2001:df1:8780::,48
apnic,WS,2001:df4:9980::,48
lacnic,AR,2801:10::,45
lacnic,AR,2801:11::,48
lacnic,AR,2801:19::,48
lacnic,AR,2801:1f::,48
lacnic,AR,2800:110::,32
lacnic,AR,2800:1c0::,32
lacnic,AR,2800:340::,32
lacnic,AR,2800:3f0::,32
lacnic,AR,2801:0:90::,48
lacnic,AR,2801:100::,40
lacnic,AR,2801:118::,40
