region,country,ip,prefixlength
ripencc,DE,192.109.175.0,24
ripencc,DE,192.109.176.0,24
ripencc,DE,192.109.177.0,24
ripencc,DE,192.109.178.0,24
ripencc,DE,192.109.179.0,24
ripencc,DE,192.109.180.0,24
ripencc,DE,192.109.181.0,24
ripencc,DE,192.109.182.0,24
ripencc,DE,192.109.183.0,24
ripencc,DE,192.109.184.0,24
ripencc,DE,192.109.185.0,24
ripencc,DE,192.109.186.0,24
ripencc,DE,192.109.187.0,24
ripencc,DE,192.109.188.0,24
ripencc,DE,192.109.189.0,24
ripencc,DE,192.109.190.0,24
ripencc,DE,192.109.195.0,24
ripencc,DE,192.109.198.0,24
ripencc,DE,192.109.199.0,24
ripencc,DE,192.109.202.0,24
ripencc,DE,192.109.207.0,24
ripencc,DE,192.109.209.0,24
ripencc,DE,192.109.211.0,24
ripencc,DE,192.109.212.0,24
ripencc,DE,192.109.213.0,24
ripencc,DE,192.109.216.0,24
ripencc,DE,192.109.218.0,24
ripencc,DE,192.109.221.0,24
ripencc,DE,192.109.222.0,24
ripencc,DE,192.109.226.0,24
ripencc,DE,192.109.227.0,24
ripencc,DE,192.109.230.0,24
ripencc,DE,192.109.234.0,24
ripencc,DE,192.109.236.0,24
ripencc,DE,192.109.237.0,24
ripencc,DE,192.109.238.0,24
ripencc,DE,192.109.246.0,24
ripencc,DE,192.109.247.0,24
ripencc,DE,192.109.249.0,24
ripencc,DE,192.109.251.0,24
ripencc,DE,192.109.252.0,24
ripencc,DE,192.109.254.0,23
ripencc,DE,192.111.47.0,24
ripencc,DE,192.111.127.0,24
ripencc,DE,192.112.208.0,24
ripencc,DE,192.112.213.0,24
ripencc,DE,192.120.244.0,23
ripencc,DE,192.124.25.0,22
ripencc,DE,192.124.112.0,24
ripencc,DE,192.124.115.0,24
ripencc,DE,192.124.235.0,24
ripencc,DE,192.124.237.0,24
ripencc,DE,192.124.238.0,24
ripencc,DE,192.124.239.0,24
ripencc,DE,192.124.240.0,24
ripencc,DE,192.124.241.0,24
ripencc,DE,192.124.242.0,24
ripencc,DE,192.124.243.0,24
ripencc,DE,192.124.244.0,24
ripencc,DE,192.124.245.0,24
ripencc,DE,192.124.247.0,24
ripencc,DE,192.124.248.0,24
ripencc,DE,192.124.250.0,24
ripencc,DE,192.124.251.0,24
ripencc,DE,192.124.252.0,24
ripencc,DE,192.124.253.0,24
ripencc,DE,192.124.254.0,24
ripencc,DE,192.125.128.0,17
ripencc,DE,192.129.1.0,19
ripencc,DE,192.129.26.0,21
ripencc,DE,192.129.34.0,24
ripencc,DE,192.129.35.0,24
ripencc,DE,192.129.37.0,24
ripencc,DE,192.129.38.0,24
ripencc,DE,192.129.39.0,24
ripencc,DE,192.129.40.0,24
ripencc,DE,192.129.42.0,24
ripencc,DE,192.129.45.0,24
ripencc,DE,192.129.50.0,24
ripencc,DE,192.129.51.0,24
ripencc,DE,192.129.52.0,24
ripencc,DE,192.129.53.0,24
ripencc,DE,192.129.55.0,24
ripencc,DE,192.129.58.0,24
ripencc,DE,192.129.59.0,24
ripencc,DE,192.129.60.0,24
ripencc,DE,192.129.61.0,24
ripencc,DE,192.129.98.0,24
ripencc,DE,192.131.20.0,24
ripencc,DE,192.135.7.0,24
ripencc,DE,192.135.51.0,24
ripencc,DE,192.146.185.0,24
ripencc,DE,192.147.251.0,24
ripencc,DE,192.149.126.0,24
ripencc,DE,192.150.189.0,24
ripencc,DE,192.150.190.0,24
ripencc,DE,192.152.26.0,24
ripencc,DE,192.152.27.0,24
ripencc,DE,192.152.82.0,24
ripencc,DE,192.152.151.0,24
ripencc,DE,192.157.171.0,24
ripencc,DE,192.159.95.0,24
ripencc,DE,192.160.65.0,24
ripencc,DE,192.160.142.0,24
ripencc,DE,192.162.84.0,22
ripencc,DE,192.162.168.0,22
ripencc,DE,192.162.228.0,23
ripencc,DE,192.162.230.0,24
ripencc,DE,192.166.0.0,21
ripencc,DE,192.166.16.0,20
ripencc,DE,192.166.28.0,22
ripencc,DE,192.166.48.0,24
ripencc,DE,192.166.49.0,24
ripencc,DE,192.166.50.0,23
ripencc,DE,192.166.52.0,24
ripencc,DE,192.166.53.0,24
ripencc,DE,192.166.54.0,24
ripencc,DE,192.166.55.0,24
ripencc,DE,192.166.56.0,21
ripencc,DE,192.166.64.0,20
ripencc,DE,192.166.84.0,20
ripencc,DE,192.166.104.0,21
ripencc,DE,192.166.146.0,23
ripencc,DE,192.166.152.0,24
ripencc,DE,192.166.158.0,24
ripencc,DE,192.166.159.0,24
ripencc,DE,192.166.160.0,19
ripencc,DE,192.166.192.0,21
ripencc,DE,192.166.253.0,24
ripencc,DE,192.166.254.0,24
ripencc,DE,192.171.1.0,22
ripencc,DE,192.188.136.0,24
ripencc,DE,192.189.14.0,24
ripencc,DE,192.189.76.0,24
ripencc,DE,192.189.151.0,24
ripencc,DE,192.189.251.0,24
ripencc,DE,192.195.98.0,24
ripencc,DE,192.195.184.0,24
ripencc,DE,192.231.82.0,24
ripencc,DE,192.251.226.0,24
ripencc,DE,193.0.63.0,24
ripencc,DE,193.0.186.0,23
ripencc,DE,193.0.199.0,24
ripencc,DE,193.0.238.0,24
ripencc,DE,193.0.248.0,24
ripencc,DE,193.0.250.0,24
ripencc,DE,193.7.0.0,17
ripencc,DE,193.7.168.0,21
ripencc,DE,193.7.176.0,21
ripencc,DE,193.7.184.0,21
ripencc,DE,193.7.224.0,19
ripencc,DE,193.8.188.0,23
ripencc,DE,193.9.249.0,24
ripencc,DE,193.16.1.0,24
ripencc,DE,193.16.3.0,24
ripencc,DE,193.16.4.0,22
ripencc,DE,193.16.16.0,20
ripencc,DE,193.16.48.0,20
ripencc,DE,193.16.64.0,21
ripencc,DE,193.16.72.0,21
ripencc,DE,193.16.80.0,20
ripencc,DE,193.16.97.0,24
ripencc,DE,193.16.112.0,20
ripencc,DE,193.16.128.0,20
ripencc,DE,193.16.168.0,20
ripencc,DE,193.16.184.0,23
ripencc,DE,193.16.192.0,20
ripencc,DE,193.16.224.0,22
ripencc,DE,193.16.235.0,24
ripencc,DE,193.16.245.0,24
ripencc,DE,193.17.2.0,24
ripencc,DE,193.17.8.0,22
ripencc,DE,193.17.16.0,24
ripencc,DE,193.17.18.0,24
ripencc,DE,193.17.21.0,24
ripencc,DE,193.17.22.0,24
ripencc,DE,193.17.25.0,24
ripencc,DE,193.17.27.0,24
ripencc,DE,193.17.48.0,22
ripencc,DE,193.17.60.0,23
ripencc,DE,193.17.62.0,23
ripencc,DE,193.17.77.0,24
ripencc,DE,193.17.171.0,24
ripencc,DE,193.17.178.0,24
ripencc,DE,193.17.185.0,24
ripencc,DE,193.17.186.0,24
ripencc,DE,193.17.197.0,24
ripencc,DE,193.17.204.0,24
ripencc,DE,193.17.221.0,24
ripencc,DE,193.17.230.0,24
ripencc,DE,193.17.232.0,20
ripencc,DE,193.17.254.0,24
ripencc,DE,193.19.114.0,23
ripencc,DE,193.19.160.0,22
ripencc,DE,193.19.180.0,22
ripencc,DE,193.19.236.0,22
ripencc,DE,193.20.0.0,15
ripencc,DE,193.22.0.0,24
ripencc,DE,193.22.2.0,24
ripencc,DE,193.22.3.0,24
ripencc,DE,193.22.4.0,24
ripencc,DE,193.22.8.0,22
ripencc,DE,193.22.16.0,22
ripencc,DE,193.22.29.0,24
ripencc,DE,193.22.32.0,19
ripencc,DE,193.22.64.0,20
ripencc,DE,193.22.100.0,23
ripencc,DE,193.22.109.0,24
ripencc,DE,193.22.110.0,24
ripencc,DE,193.22.111.0,24
ripencc,DE,193.22.112.0,22
ripencc,DE,193.22.116.0,22
ripencc,DE,193.22.120.0,21
ripencc,DE,193.22.160.0,22
ripencc,DE,193.22.164.0,24
ripencc,DE,193.22.166.0,24
ripencc,DE,193.22.167.0,24
ripencc,DE,193.22.174.0,24
ripencc,DE,193.22.176.0,22
ripencc,DE,193.22.180.0,22
ripencc,DE,193.22.184.0,19
ripencc,DE,193.22.251.0,24
ripencc,DE,193.22.253.0,24
ripencc,DE,193.23.2.0,24
ripencc,DE,193.23.8.0,21
ripencc,DE,193.23.56.0,24
ripencc,DE,193.23.64.0,19
ripencc,DE,193.23.96.0,20
ripencc,DE,193.23.119.0,24
ripencc,DE,193.23.134.0,24
ripencc,DE,193.23.148.0,22
ripencc,DE,193.23.152.0,22
ripencc,DE,193.23.162.0,24
ripencc,DE,193.23.163.0,24
ripencc,DE,193.23.167.0,24
ripencc,DE,193.23.168.0,22
ripencc,DE,193.23.184.0,21
ripencc,DE,193.23.192.0,19
ripencc,DE,193.23.226.0,24
ripencc,DE,193.23.230.0,21
ripencc,DE,193.23.240.0,23
ripencc,DE,193.23.243.0,24
ripencc,DE,193.23.244.0,24
ripencc,DE,193.23.248.0,24
ripencc,DE,193.23.251.0,24
ripencc,DE,193.23.254.0,24
ripencc,DE,193.24.2.0,24
ripencc,DE,193.24.7.0,24
ripencc,DE,193.24.12.0,24
ripencc,DE,193.24.15.0,24
ripencc,DE,193.24.16.0,21
ripencc,DE,193.24.27.0,24
ripencc,DE,193.24.32.0,22
ripencc,DE,193.24.37.0,24
ripencc,DE,193.24.48.0,20
ripencc,DE,193.24.72.0,21
ripencc,DE,193.24.80.0,21
ripencc,DE,193.24.88.0,21
ripencc,DE,193.24.96.0,19
ripencc,DE,193.24.128.0,18
ripencc,DE,193.24.208.0,22
ripencc,DE,193.24.216.0,22
ripencc,DE,193.24.224.0,22
ripencc,DE,193.25.16.0,20
ripencc,DE,193.25.32.0,20
ripencc,DE,193.25.64.0,19
ripencc,DE,193.25.118.0,23
ripencc,DE,193.25.128.0,19
ripencc,DE,193.25.170.0,23
ripencc,DE,193.25.172.0,23
ripencc,DE,193.25.174.0,23
ripencc,DE,193.25.182.0,23
ripencc,DE,193.25.208.0,23
ripencc,DE,193.25.224.0,20
ripencc,DE,193.25.240.0,21
ripencc,DE,193.25.254.0,24
ripencc,DE,193.26.5.0,24
ripencc,DE,193.26.15.0,24
ripencc,DE,193.26.24.0,24
ripencc,DE,193.26.32.0,19
ripencc,DE,193.26.96.0,20
ripencc,DE,193.26.120.0,24
ripencc,DE,193.26.123.0,24
ripencc,DE,193.26.124.0,24
ripencc,DE,193.26.125.0,24
ripencc,DE,193.26.126.0,24
ripencc,DE,193.26.136.0,21
ripencc,DE,193.26.144.0,23
ripencc,DE,193.26.160.0,19
ripencc,DE,193.26.192.0,20
ripencc,DE,193.26.224.0,20
ripencc,DE,193.26.240.0,21
ripencc,DE,193.26.246.0,21
ripencc,DE,193.27.18.0,24
ripencc,DE,193.27.20.0,24
ripencc,DE,193.27.22.0,24
ripencc,DE,193.27.46.0,24
ripencc,DE,193.27.48.0,21
ripencc,DE,193.27.56.0,21
ripencc,DE,193.27.66.0,23
ripencc,DE,193.27.96.0,19
ripencc,DE,193.27.128.0,18
ripencc,DE,193.27.220.0,23
ripencc,DE,193.27.252.0,23
ripencc,DE,193.28.5.0,24
ripencc,DE,193.28.13.0,24
ripencc,DE,193.28.15.0,24
ripencc,DE,193.28.16.0,20
ripencc,DE,193.28.32.0,22
ripencc,DE,193.28.40.0,23
ripencc,DE,193.28.48.0,23
ripencc,DE,193.28.50.0,24
ripencc,DE,193.28.52.0,23
ripencc,DE,193.28.55.0,24
ripencc,DE,193.28.56.0,24
ripencc,DE,193.28.61.0,24
ripencc,DE,193.28.64.0,21
ripencc,DE,193.28.72.0,21
ripencc,DE,193.28.80.0,22
ripencc,DE,193.28.88.0,24
ripencc,DE,193.28.107.0,20
ripencc,DE,193.28.128.0,20
ripencc,DE,193.28.145.0,24
ripencc,DE,193.28.150.0,24
ripencc,DE,193.28.153.0,24
ripencc,DE,193.28.160.0,20
ripencc,DE,193.28.180.0,24
ripencc,DE,193.28.192.0,21
ripencc,DE,193.28.207.0,24
ripencc,DE,193.28.208.0,22
ripencc,DE,193.28.212.0,22
ripencc,DE,193.28.216.0,22
ripencc,DE,193.28.238.0,24
ripencc,DE,193.28.240.0,21
ripencc,DE,193.29.0.0,24
ripencc,DE,193.29.2.0,24
ripencc,DE,193.29.3.0,24
ripencc,DE,193.29.5.0,24
ripencc,DE,193.29.9.0,24
ripencc,DE,193.29.22.0,23
ripencc,DE,193.29.25.0,24
ripencc,DE,193.29.27.0,24
ripencc,DE,193.29.38.0,24
ripencc,DE,193.29.43.0,24
ripencc,DE,193.29.54.0,24
ripencc,DE,193.29.64.0,19
ripencc,DE,193.29.112.0,20
ripencc,DE,193.29.130.0,21
ripencc,DE,193.29.144.0,20
ripencc,DE,193.29.186.0,24
ripencc,DE,193.29.188.0,24
ripencc,DE,193.29.192.0,21
ripencc,DE,193.29.208.0,20
ripencc,DE,193.29.228.0,24
ripencc,DE,193.29.229.0,24
ripencc,DE,193.29.232.0,21
ripencc,DE,193.29.240.0,21
ripencc,DE,193.29.250.0,24
ripencc,DE,193.29.252.0,23
ripencc,DE,193.30.3.0,24
ripencc,DE,193.30.4.0,24
ripencc,DE,193.30.16.0,23
ripencc,DE,193.30.18.0,24
ripencc,DE,193.30.20.0,24
ripencc,DE,193.30.29.0,24
ripencc,DE,193.30.36.0,22
ripencc,DE,193.30.42.0,24
ripencc,DE,193.30.44.0,22
ripencc,DE,193.30.48.0,20
ripencc,DE,193.30.64.0,22
ripencc,DE,193.30.67.0,24
ripencc,DE,193.30.68.0,20
ripencc,DE,193.30.89.0,24
ripencc,DE,193.30.93.0,24
ripencc,DE,193.30.104.0,22
ripencc,DE,193.30.112.0,24
ripencc,DE,193.30.130.0,23
ripencc,DE,193.30.132.0,24
ripencc,DE,193.30.133.0,24
ripencc,DE,193.30.135.0,24
ripencc,DE,193.30.136.0,22
ripencc,DE,193.30.140.0,24
ripencc,DE,193.30.168.0,19
ripencc,DE,193.30.192.0,19
ripencc,DE,193.31.1.0,24
ripencc,DE,193.31.2.0,24
ripencc,DE,193.31.3.0,24
ripencc,DE,193.31.8.0,23
ripencc,DE,193.31.10.0,23
ripencc,DE,193.31.18.0,24
ripencc,DE,193.31.19.0,24
ripencc,DE,193.31.61.0,24
ripencc,DE,193.31.63.0,24
ripencc,DE,193.31.80.0,20
ripencc,DE,193.31.128.0,19
ripencc,DE,193.31.160.0,19
ripencc,DE,193.31.224.0,20
ripencc,DE,193.31.240.0,21
ripencc,DE,193.32.64.0,24
ripencc,DE,193.33.20.0,23
ripencc,DE,193.33.52.0,23
ripencc,DE,193.33.158.0,23
ripencc,DE,193.33.221.0,24
ripencc,DE,193.34.24.0,22
ripencc,DE,193.34.28.0,22
ripencc,DE,193.34.36.0,22
ripencc,DE,193.34.48.0,22
ripencc,DE,193.34.68.0,24
ripencc,DE,193.34.69.0,24
ripencc,DE,193.34.70.0,24
ripencc,DE,193.34.71.0,24
ripencc,DE,193.34.100.0,22
ripencc,DE,193.34.120.0,22
ripencc,DE,193.34.192.0,25
ripencc,DE,193.34.207.0,24
ripencc,DE,193.36.1.0,24
ripencc,DE,193.36.46.0,24
ripencc,DE,193.36.188.0,24
ripencc,DE,193.37.131.0,24
ripencc,DE,193.37.132.0,24
ripencc,DE,193.37.148.0,24
ripencc,DE,193.37.149.0,24
ripencc,DE,193.37.151.0,24
ripencc,DE,193.39.74.0,24
ripencc,DE,193.39.115.0,24
ripencc,DE,193.39.200.0,21
ripencc,DE,193.39.210.0,24
ripencc,DE,193.39.211.0,24
ripencc,DE,193.39.214.0,24
ripencc,DE,193.41.8.0,23
ripencc,DE,193.41.10.0,23
ripencc,DE,193.41.37.0,24
ripencc,DE,193.41.120.0,23
ripencc,DE,193.41.124.0,23
ripencc,DE,193.41.132.0,22
ripencc,DE,193.41.144.0,23
ripencc,DE,193.41.196.0,24
ripencc,DE,193.41.200.0,24
ripencc,DE,193.41.252.0,22
ripencc,DE,193.42.155.0,24
ripencc,DE,193.42.221.0,24
ripencc,DE,193.43.29.0,24
ripencc,DE,193.43.220.0,23
ripencc,DE,193.46.3.0,24
ripencc,DE,193.46.62.0,24
ripencc,DE,193.46.63.0,24
ripencc,DE,193.46.82.0,24
ripencc,DE,193.46.182.0,24
ripencc,DE,193.46.184.0,24
ripencc,DE,193.46.215.0,24
ripencc,DE,193.46.239.0,24
ripencc,DE,193.47.73.0,24
ripencc,DE,193.47.77.0,24
ripencc,DE,193.47.82.0,24
ripencc,DE,193.47.99.0,24
ripencc,DE,193.47.100.0,24
ripencc,DE,193.47.152.0,24
ripencc,DE,193.47.161.0,24
ripencc,DE,193.47.187.0,24
ripencc,DE,193.53.92.0,24
ripencc,DE,193.53.93.0,24
ripencc,DE,193.53.107.0,23
ripencc,DE,193.56.32.0,24
ripencc,DE,193.56.33.0,24
ripencc,DE,193.56.34.0,24
ripencc,DE,193.56.35.0,24
ripencc,DE,193.56.36.0,24
ripencc,DE,193.56.37.0,24
ripencc,DE,193.56.38.0,24
ripencc,DE,193.56.39.0,24
ripencc,DE,193.56.40.0,24
ripencc,DE,193.56.42.0,24
ripencc,DE,193.56.43.0,24
ripencc,DE,193.56.44.0,24
ripencc,DE,193.56.45.0,24
ripencc,DE,193.56.216.0,24
ripencc,DE,193.56.217.0,24
ripencc,DE,193.56.218.0,24
ripencc,DE,193.56.219.0,24
ripencc,DE,193.57.20.0,24
ripencc,DE,193.57.48.0,24
ripencc,DE,193.57.97.0,24
ripencc,DE,193.58.200.0,22
ripencc,DE,193.58.216.0,21
ripencc,DE,193.58.244.0,24
ripencc,DE,193.58.245.0,24
ripencc,DE,193.58.253.0,24
ripencc,DE,193.84.20.0,24
ripencc,DE,193.84.54.0,24
ripencc,DE,193.84.66.0,24
ripencc,DE,193.84.91.0,24
ripencc,DE,193.84.95.0,24
ripencc,DE,193.84.178.0,24
ripencc,DE,193.84.181.0,24
ripencc,DE,193.93.0.0,22
ripencc,DE,193.93.140.0,23
ripencc,DE,193.93.176.0,22
ripencc,DE,193.93.220.0,22
ripencc,DE,193.93.240.0,22
ripencc,DE,193.96.24.0,24
ripencc,DE,193.96.28.0,24
ripencc,DE,193.96.96.0,21
ripencc,DE,193.96.105.0,24
ripencc,DE,193.96.108.0,23
ripencc,DE,193.96.112.0,21
ripencc,DE,193.96.128.0,20
ripencc,DE,193.96.173.0,24
ripencc,DE,193.96.226.0,24
ripencc,DE,193.96.230.0,24
ripencc,DE,193.96.232.0,23
ripencc,DE,193.96.237.0,24
ripencc,DE,193.96.238.0,24
ripencc,DE,193.96.240.0,24
ripencc,DE,193.96.243.0,24
ripencc,DE,193.97.128.0,24
ripencc,DE,193.97.129.0,24
ripencc,DE,193.97.137.0,24
ripencc,DE,193.97.143.0,24
ripencc,DE,193.97.168.0,21
ripencc,DE,193.97.176.0,21
ripencc,DE,193.97.184.0,22
ripencc,DE,193.97.229.0,24
ripencc,DE,193.97.238.0,24
ripencc,DE,193.98.1.0,24
ripencc,DE,193.98.15.0,24
ripencc,DE,193.98.40.0,22
ripencc,DE,193.98.64.0,20
ripencc,DE,193.98.110.0,24
ripencc,DE,193.98.112.0,21
ripencc,DE,193.98.156.0,24
ripencc,DE,193.98.167.0,24
ripencc,DE,193.98.181.0,24
ripencc,DE,193.98.221.0,24
ripencc,DE,193.98.224.0,24
ripencc,DE,193.98.229.0,24
ripencc,DE,193.98.235.0,24
ripencc,DE,193.99.72.0,21
ripencc,DE,193.99.83.0,24
ripencc,DE,193.99.96.0,20
ripencc,DE,193.99.144.0,24
ripencc,DE,193.99.145.0,24
ripencc,DE,193.99.160.0,21
ripencc,DE,193.99.214.0,23
ripencc,DE,193.99.227.0,24
ripencc,DE,193.99.246.0,24
ripencc,DE,193.100.1.0,22
ripencc,DE,193.100.20.0,22
ripencc,DE,193.100.32.0,19
ripencc,DE,193.100.64.0,19
ripencc,DE,193.100.124.0,23
ripencc,DE,193.100.167.0,24
ripencc,DE,193.100.209.0,24
ripencc,DE,193.100.227.0,24
ripencc,DE,193.100.232.0,24
ripencc,DE,193.100.244.0,22
ripencc,DE,193.100.248.0,22
ripencc,DE,193.100.252.0,24
ripencc,DE,193.100.254.0,24
ripencc,DE,193.101.4.0,23
ripencc,DE,193.101.11.0,24
ripencc,DE,193.101.24.0,21
ripencc,DE,193.101.47.0,24
ripencc,DE,193.101.57.0,24
ripencc,DE,193.101.58.0,24
ripencc,DE,193.101.67.0,24
ripencc,DE,193.101.68.0,24
ripencc,DE,193.101.120.0,23
ripencc,DE,193.101.128.0,22
ripencc,DE,193.101.139.0,24
ripencc,DE,193.101.144.0,22
ripencc,DE,193.101.162.0,23
ripencc,DE,193.101.168.0,21
ripencc,DE,193.101.179.0,24
ripencc,DE,193.101.184.0,24
ripencc,DE,193.101.192.0,22
ripencc,DE,193.101.220.0,23
ripencc,DE,193.101.250.0,24
ripencc,DE,193.102.10.0,24
ripencc,DE,193.102.12.0,22
ripencc,DE,193.102.25.0,24
ripencc,DE,193.102.32.0,22
ripencc,DE,193.102.45.0,24
ripencc,DE,193.102.58.0,24
ripencc,DE,193.102.59.0,24
ripencc,DE,193.102.72.0,23
ripencc,DE,193.102.75.0,24
ripencc,DE,193.102.77.0,24
ripencc,DE,193.102.78.0,23
ripencc,DE,193.102.88.0,22
ripencc,DE,193.102.98.0,24
ripencc,DE,193.102.128.0,22
ripencc,DE,193.102.132.0,24
ripencc,DE,193.102.136.0,24
ripencc,DE,193.102.144.0,23
ripencc,DE,193.102.153.0,24
ripencc,DE,193.102.155.0,24
ripencc,DE,193.102.158.0,23
ripencc,DE,193.102.167.0,24
ripencc,DE,193.102.172.0,23
ripencc,DE,193.102.174.0,24
ripencc,DE,193.102.179.0,24
ripencc,DE,193.102.184.0,24
ripencc,DE,193.102.189.0,24
ripencc,DE,193.102.202.0,24
ripencc,DE,193.102.227.0,24
ripencc,DE,193.102.240.0,22
ripencc,DE,193.103.1.0,17
ripencc,DE,193.103.129.0,24
ripencc,DE,193.103.148.0,24
ripencc,DE,193.103.159.0,22
ripencc,DE,193.103.165.0,24
ripencc,DE,193.103.192.0,20
ripencc,DE,193.104.3.0,24
ripencc,DE,193.104.9.0,24
ripencc,DE,193.104.15.0,24
ripencc,DE,193.104.18.0,24
ripencc,DE,193.104.26.0,24
ripencc,DE,193.104.32.0,24
ripencc,DE,193.104.49.0,24
ripencc,DE,193.104.66.0,24
ripencc,DE,193.104.84.0,24
ripencc,DE,193.104.90.0,24
ripencc,DE,193.104.95.0,24
ripencc,DE,193.104.146.0,24
ripencc,DE,193.104.155.0,24
ripencc,DE,193.104.174.0,24
ripencc,DE,193.104.187.0,24
ripencc,DE,193.104.194.0,24
ripencc,DE,193.104.216.0,24
ripencc,DE,193.104.220.0,24
ripencc,DE,193.105.0.0,24
ripencc,DE,193.105.17.0,24
ripencc,DE,193.105.19.0,24
ripencc,DE,193.105.38.0,24
ripencc,DE,193.105.46.0,24
ripencc,DE,193.105.52.0,24
ripencc,DE,193.105.55.0,24
ripencc,DE,193.105.68.0,24
ripencc,DE,193.105.87.0,24
ripencc,DE,193.105.103.0,24
ripencc,DE,193.105.105.0,24
ripencc,DE,193.105.137.0,24
ripencc,DE,193.105.139.0,24
ripencc,DE,193.105.147.0,24
ripencc,DE,193.105.223.0,24
ripencc,DE,193.105.230.0,24
ripencc,DE,193.105.246.0,24
ripencc,DE,193.105.247.0,24
ripencc,DE,193.106.16.0,22
ripencc,DE,193.106.140.0,22
ripencc,DE,193.106.224.0,22
ripencc,DE,193.107.120.0,22
ripencc,DE,193.107.144.0,22
ripencc,DE,193.108.8.0,21
ripencc,DE,193.108.16.0,24
ripencc,DE,193.108.19.0,24
ripencc,DE,193.108.138.0,23
ripencc,DE,193.108.156.0,22
ripencc,DE,193.108.172.0,23
ripencc,DE,193.108.176.0,24
ripencc,DE,193.108.179.0,24
ripencc,DE,193.108.181.0,24
ripencc,DE,193.108.184.0,24
ripencc,DE,193.108.192.0,24
ripencc,DE,193.108.217.0,24
ripencc,DE,193.108.222.0,24
ripencc,DE,193.109.4.0,22
ripencc,DE,193.109.96.0,22
ripencc,DE,193.109.113.0,24
ripencc,DE,193.109.132.0,23
ripencc,DE,193.109.138.0,23
ripencc,DE,193.109.214.0,24
ripencc,DE,193.109.222.0,24
ripencc,DE,193.109.223.0,24
ripencc,DE,193.109.231.0,24
ripencc,DE,193.109.237.0,24
ripencc,DE,193.109.238.0,24
ripencc,DE,193.109.242.0,23
ripencc,DE,193.110.6.0,23
ripencc,DE,193.110.24.0,22
ripencc,DE,193.110.68.0,22
ripencc,DE,193.110.90.0,24
ripencc,DE,193.110.102.0,23
ripencc,DE,193.110.116.0,22
ripencc,DE,193.110.133.0,24
ripencc,DE,193.110.139.0,24
ripencc,DE,193.110.150.0,24
ripencc,DE,193.110.153.0,24
ripencc,DE,193.110.178.0,23
ripencc,DE,193.110.192.0,22
ripencc,DE,193.110.204.0,22
ripencc,DE,193.111.34.0,24
ripencc,DE,193.111.43.0,24
ripencc,DE,193.111.44.0,24
ripencc,DE,193.111.56.0,22
ripencc,DE,193.111.100.0,22
ripencc,DE,193.111.108.0,21
ripencc,DE,193.111.163.0,24
ripencc,DE,193.111.167.0,24
ripencc,DE,193.111.169.0,24
ripencc,DE,193.111.198.0,23
ripencc,DE,193.111.206.0,23
ripencc,DE,193.111.212.0,22
ripencc,DE,193.111.216.0,22
ripencc,DE,193.111.238.0,24
ripencc,DE,193.138.10.0,20
ripencc,DE,193.138.31.0,24
ripencc,DE,193.138.66.0,24
ripencc,DE,193.138.68.0,24
ripencc,DE,193.138.80.0,24
ripencc,DE,193.138.88.0,24
ripencc,DE,193.138.91.0,24
ripencc,DE,193.138.104.0,24
ripencc,DE,193.138.108.0,24
ripencc,DE,193.138.112.0,24
ripencc,DE,193.138.113.0,24
ripencc,DE,193.138.114.0,24
ripencc,DE,193.138.117.0,24
ripencc,DE,193.138.119.0,24
ripencc,DE,193.138.156.0,22
ripencc,DE,193.138.164.0,22
ripencc,DE,193.138.180.0,22
ripencc,DE,193.141.3.0,24
ripencc,DE,193.141.20.0,24
ripencc,DE,193.141.23.0,23
ripencc,DE,193.141.27.0,24
ripencc,DE,193.141.55.0,24
ripencc,DE,193.141.57.0,24
ripencc,DE,193.141.58.0,24
ripencc,DE,193.141.61.0,24
ripencc,DE,193.141.67.0,24
ripencc,DE,193.141.91.0,24
ripencc,DE,193.141.96.0,23
ripencc,DE,193.141.98.0,23
ripencc,DE,193.141.101.0,24
ripencc,DE,193.141.104.0,24
ripencc,DE,193.141.107.0,24
ripencc,DE,193.141.110.0,24
ripencc,DE,193.141.139.0,24
ripencc,DE,193.141.143.0,24
ripencc,DE,193.141.176.0,24
ripencc,DE,193.141.180.0,23
ripencc,DE,193.141.182.0,24
ripencc,DE,193.141.183.0,24
ripencc,DE,193.141.188.0,24
ripencc,DE,193.141.192.0,19
ripencc,DE,193.141.224.0,24
ripencc,DE,193.141.225.0,24
ripencc,DE,193.142.97.0,24
ripencc,DE,193.142.104.0,22
ripencc,DE,193.142.127.0,24
ripencc,DE,193.142.157.0,24
ripencc,DE,193.143.122.0,24
ripencc,DE,193.149.8.0,21
ripencc,DE,193.150.4.0,23
ripencc,DE,193.150.64.0,24
ripencc,DE,193.150.166.0,23
ripencc,DE,193.151.4.0,22
ripencc,DE,193.151.32.0,22
ripencc,DE,193.151.44.0,23
ripencc,DE,193.151.46.0,23
ripencc,DE,193.151.248.0,22
ripencc,DE,193.160.39.0,24
ripencc,DE,193.164.8.0,24
ripencc,DE,193.164.154.0,24
ripencc,DE,193.164.159.0,24
ripencc,DE,193.164.212.0,23
ripencc,DE,193.164.246.0,23
ripencc,DE,193.168.0.0,24
ripencc,DE,193.169.10.0,23
ripencc,DE,193.169.54.0,23
ripencc,DE,193.169.72.0,23
ripencc,DE,193.169.76.0,23
ripencc,DE,193.169.94.0,23
ripencc,DE,193.169.98.0,23
ripencc,DE,193.169.168.0,23
ripencc,DE,193.169.180.0,23
