region,country,version,ip,prefixlength
lacnic,HT,ipv4,200.0.18.0,24
lacnic,HT,ipv4,200.115.182.0,23
lacnic,HT,ipv4,201.131.77.0,24
lacnic,HT,ipv6,2801:0:330::,48
lacnic,HT,ipv6,2801:16:e800::,48
lacnic,HT,ipv6,2801:17:5000::,48
lacnic,HT,ipv6,2801:17:a000::,48
lacnic,HT,ipv6,2001:13c7:6003::,48
lacnic,MX,ipv4,45.166.216.0,22
lacnic,MX,ipv4,45.167.176.0,23
lacnic,MX,ipv4,45.171.76.0,23
lacnic,MX,ipv4,45.177.198.0,24
lacnic,MX,ipv4,45.181.42.0,24
lacnic,MX,ipv4,45.188.133.0,24
lacnic,MX,ipv4,45.190.87.0,24
lacnic,MX,ipv4,45.228.68.0,22
lacnic,MX,ipv4,45.231.44.0,22
lacnic,MX,ipv4,131.178.0.0,16
lacnic,MX,ipv4,132.247.0.0,16
lacnic,MX,ipv4,132.248.0.0,16
lacnic,MX,ipv4,132.254.0.0,16
lacnic,MX,ipv4,140.148.0.0,16
lacnic,MX,ipv4,148.201.0.0,16
lacnic,MX,ipv4,148.202.0.0,16
lacnic,MX,ipv4,148.203.0.0,16
lacnic,MX,ipv4,148.204.0.0,16
lacnic,MX,ipv4,148.205.0.0,16
lacnic,MX,ipv4,148.206.0.0,16
lacnic,MX,ipv4,148.207.0.0,16
lacnic,MX,ipv4,148.209.0.0,16
lacnic,MX,ipv4,148.210.0.0,16
lacnic,MX,ipv4,148.211.0.0,16
lacnic,MX,ipv4,148.212.0.0,16
lacnic,MX,ipv4,148.213.0.0,16
lacnic,MX,ipv4,148.214.0.0,16
lacnic,MX,ipv4,148.215.0.0,16
lacnic,MX,ipv4,148.216.0.0,16
lacnic,MX,ipv4,148.217.0.0,16
lacnic,MX,ipv4,148.218.0.0,16
lacnic,MX,ipv4,148.219.0.0,16
lacnic,MX,ipv4,148.220.0.0,16
lacnic,MX,ipv4,148.222.0.0,17
lacnic,MX,ipv4,148.222.128.0,18
lacnic,MX,ipv4,148.222.192.0,19
lacnic,MX,ipv4,148.222.248.0,21
lacnic,MX,ipv4,148.224.0.0,16
lacnic,MX,ipv4,148.225.0.0,16
lacnic,MX,ipv4,148.226.0.0,16
lacnic,MX,ipv4,148.227.0.0,16
lacnic,MX,ipv4,148.228.0.0,16
lacnic,MX,ipv4,148.229.0.0,16
lacnic,MX,ipv4,148.230.0.0,16
lacnic,MX,ipv4,148.231.0.0,16
lacnic,MX,ipv4,148.232.0.0,16
lacnic,MX,ipv4,148.234.0.0,16
lacnic,MX,ipv4,148.236.0.0,16
lacnic,MX,ipv4,148.237.0.0,16
lacnic,MX,ipv4,148.238.0.0,16
lacnic,MX,ipv4,148.239.0.0,16
lacnic,MX,ipv4,148.241.0.0,16
lacnic,MX,ipv4,148.242.0.0,16
lacnic,MX,ipv4,148.247.0.0,16
lacnic,MX,ipv4,148.248.0.0,16
lacnic,MX,ipv4,148.249.0.0,16
lacnic,MX,ipv4,148.250.0.0,16
lacnic,MX,ipv4,158.97.0.0,16
lacnic,MX,ipv4,168.165.0.0,16
lacnic,MX,ipv4,168.255.0.0,16
lacnic,MX,ipv4,170.25.0.0,16
lacnic,MX,ipv4,170.70.0.0,16
lacnic,MX,ipv4,170.169.0.0,16
lacnic,MX,ipv4,189.201.244.0,24
lacnic,MX,ipv4,189.201.245.0,24
lacnic,MX,ipv4,189.201.246.0,24
lacnic,MX,ipv4,189.201.247.0,24
lacnic,MX,ipv4,190.12.144.0,22
lacnic,MX,ipv4,190.151.132.0,24
lacnic,MX,ipv4,192.84.12.0,24
lacnic,MX,ipv4,192.100.155.0,24
lacnic,MX,ipv4,192.100.156.0,24
lacnic,MX,ipv4,192.100.158.0,24
lacnic,MX,ipv4,192.100.159.0,24
lacnic,MX,ipv4,192.100.160.0,24
lacnic,MX,ipv4,192.100.161.0,24
lacnic,MX,ipv4,192.100.162.0,24
lacnic,MX,ipv4,192.100.163.0,24
lacnic,MX,ipv4,192.100.164.0,24
lacnic,MX,ipv4,192.100.165.0,24
lacnic,MX,ipv4,192.100.166.0,24
lacnic,MX,ipv4,192.100.167.0,24
lacnic,MX,ipv4,192.100.169.0,24
lacnic,MX,ipv4,192.100.170.0,24
lacnic,MX,ipv4,192.100.172.0,24
lacnic,MX,ipv4,192.100.173.0,24
lacnic,MX,ipv4,192.100.174.0,24
lacnic,MX,ipv4,192.100.175.0,24
lacnic,MX,ipv4,192.100.176.0,24
lacnic,MX,ipv4,192.100.178.0,24
lacnic,MX,ipv4,192.100.179.0,24
lacnic,MX,ipv4,192.100.180.0,23
lacnic,MX,ipv4,192.100.183.0,24
lacnic,MX,ipv4,192.100.184.0,23
lacnic,MX,ipv4,192.100.188.0,24
lacnic,MX,ipv4,192.100.189.0,24
lacnic,MX,ipv4,192.100.190.0,24
lacnic,MX,ipv4,192.100.192.0,22
lacnic,MX,ipv4,192.100.196.0,23
lacnic,MX,ipv4,192.100.199.0,24
lacnic,MX,ipv4,192.100.200.0,24
lacnic,MX,ipv4,192.100.201.0,24
lacnic,MX,ipv4,192.100.202.0,24
lacnic,MX,ipv4,192.100.203.0,24
lacnic,MX,ipv4,192.100.204.0,24
lacnic,MX,ipv4,192.100.205.0,24
lacnic,MX,ipv4,192.100.207.0,24
lacnic,MX,ipv4,192.100.208.0,24
lacnic,MX,ipv4,192.100.209.0,24
lacnic,MX,ipv4,192.100.210.0,24
lacnic,MX,ipv4,192.100.211.0,24
lacnic,MX,ipv4,192.100.212.0,24
lacnic,MX,ipv4,192.100.213.0,24
lacnic,MX,ipv4,192.100.216.0,24
lacnic,MX,ipv4,192.100.217.0,24
lacnic,MX,ipv4,192.100.218.0,24
lacnic,MX,ipv4,192.100.219.0,24
lacnic,MX,ipv4,192.100.220.0,24
lacnic,MX,ipv4,192.100.221.0,24
lacnic,MX,ipv4,192.100.222.0,24
lacnic,MX,ipv4,192.100.223.0,24
lacnic,MX,ipv4,192.100.224.0,24
lacnic,MX,ipv4,192.100.225.0,24
lacnic,MX,ipv4,192.100.226.0,24
lacnic,MX,ipv4,192.100.227.0,24
lacnic,MX,ipv4,192.100.230.0,24
lacnic,MX,ipv4,192.100.231.0,24
lacnic,MX,ipv4,192.100.234.0,24
lacnic,MX,ipv4,192.100.235.0,24
lacnic,MX,ipv4,192.100.236.0,24
lacnic,MX,ipv4,192.100.237.0,24
lacnic,MX,ipv4,192.100.238.0,23
lacnic,MX,ipv4,192.100.240.0,24
lacnic,MX,ipv4,192.100.241.0,24
lacnic,MX,ipv4,192.100.242.0,23
lacnic,MX,ipv4,192.100.244.0,24
lacnic,MX,ipv4,192.100.245.0,24
lacnic,MX,ipv4,192.100.246.0,24
lacnic,MX,ipv4,192.100.249.0,24
lacnic,MX,ipv4,192.100.250.0,24
lacnic,MX,ipv4,192.141.44.0,22
lacnic,MX,ipv4,192.148.175.0,24
lacnic,MX,ipv4,192.153.155.0,24
lacnic,MX,ipv4,192.160.111.0,24
lacnic,MX,ipv4,192.203.177.0,24
lacnic,MX,ipv4,198.151.132.0,24
lacnic,MX,ipv4,200.0.83.0,24
lacnic,MX,ipv4,200.0.84.0,24
lacnic,MX,ipv4,200.0.95.0,24
lacnic,MX,ipv4,200.0.103.0,24
lacnic,MX,ipv4,200.0.104.0,23
lacnic,MX,ipv4,200.0.106.0,24
lacnic,MX,ipv4,200.0.109.0,24
lacnic,MX,ipv4,200.0.111.0,24
lacnic,MX,ipv4,200.0.112.0,23
lacnic,MX,ipv4,200.0.125.0,24
lacnic,MX,ipv4,200.0.126.0,23
lacnic,MX,ipv4,200.0.128.0,22
lacnic,MX,ipv4,200.0.132.0,24
lacnic,MX,ipv4,200.0.133.0,24
lacnic,MX,ipv4,200.0.143.0,24
lacnic,MX,ipv4,200.4.0.0,21
lacnic,MX,ipv4,200.4.8.0,24
lacnic,MX,ipv4,200.4.9.0,24
lacnic,MX,ipv4,200.4.10.0,24
lacnic,MX,ipv4,200.4.11.0,24
lacnic,MX,ipv4,200.4.12.0,23
lacnic,MX,ipv4,200.4.14.0,23
lacnic,MX,ipv4,200.4.32.0,20
lacnic,MX,ipv4,200.4.52.0,24
lacnic,MX,ipv4,200.4.53.0,24
lacnic,MX,ipv4,200.4.54.0,24
lacnic,MX,ipv4,200.4.55.0,24
lacnic,MX,ipv4,200.4.56.0,23
lacnic,MX,ipv4,200.4.58.0,24
lacnic,MX,ipv4,200.4.60.0,22
lacnic,MX,ipv4,200.4.64.0,22
lacnic,MX,ipv4,200.4.70.0,23
lacnic,MX,ipv4,200.4.72.0,21
lacnic,MX,ipv4,200.4.80.0,20
lacnic,MX,ipv4,200.4.128.0,20
lacnic,MX,ipv4,200.4.144.0,20
lacnic,MX,ipv4,200.9.8.0,21
lacnic,MX,ipv4,200.10.143.0,24
lacnic,MX,ipv4,200.10.197.0,24
lacnic,MX,ipv4,200.10.198.0,24
lacnic,MX,ipv4,200.10.200.0,24
lacnic,MX,ipv4,200.10.210.0,24
lacnic,MX,ipv4,200.10.212.0,22
lacnic,MX,ipv4,200.10.216.0,23
lacnic,MX,ipv4,200.10.218.0,24
lacnic,MX,ipv4,200.10.233.0,24
lacnic,MX,ipv4,200.10.240.0,24
lacnic,MX,ipv4,200.10.243.0,24
lacnic,MX,ipv4,200.10.244.0,24
lacnic,MX,ipv4,200.10.246.0,23
lacnic,MX,ipv4,200.10.248.0,23
lacnic,MX,ipv4,200.12.64.0,18
lacnic,MX,ipv4,200.12.128.0,24
lacnic,MX,ipv4,200.12.158.0,23
lacnic,MX,ipv4,200.12.160.0,22
lacnic,MX,ipv4,200.12.164.0,24
lacnic,MX,ipv4,200.12.165.0,24
lacnic,MX,ipv4,200.12.166.0,24
lacnic,MX,ipv4,200.13.33.0,24
lacnic,MX,ipv4,200.13.34.0,24
lacnic,MX,ipv4,200.13.35.0,24
lacnic,MX,ipv4,200.13.36.0,24
lacnic,MX,ipv4,200.13.37.0,24
lacnic,MX,ipv4,200.13.38.0,23
lacnic,MX,ipv4,200.13.40.0,24
lacnic,MX,ipv4,200.13.48.0,20
lacnic,MX,ipv4,200.13.64.0,20
lacnic,MX,ipv4,200.13.80.0,23
lacnic,MX,ipv4,200.13.82.0,24
lacnic,MX,ipv4,200.13.88.0,21
lacnic,MX,ipv4,200.13.96.0,20
lacnic,MX,ipv4,200.13.112.0,20
lacnic,MX,ipv4,200.13.128.0,22
lacnic,MX,ipv4,200.14.16.0,20
lacnic,MX,ipv4,200.16.32.0,19
lacnic,MX,ipv4,200.23.0.0,24
lacnic,MX,ipv4,200.23.1.0,24
lacnic,MX,ipv4,200.23.2.0,24
lacnic,MX,ipv4,200.23.3.0,24
lacnic,MX,ipv4,200.23.4.0,24
lacnic,MX,ipv4,200.23.5.0,24
lacnic,MX,ipv4,200.23.6.0,24
lacnic,MX,ipv4,200.23.7.0,24
lacnic,MX,ipv4,200.23.8.0,22
lacnic,MX,ipv4,200.23.12.0,22
lacnic,MX,ipv4,200.23.16.0,23
lacnic,MX,ipv4,200.23.18.0,23
lacnic,MX,ipv4,200.23.20.0,24
lacnic,MX,ipv4,200.23.21.0,24
lacnic,MX,ipv4,200.23.22.0,23
lacnic,MX,ipv4,200.23.24.0,22
lacnic,MX,ipv4,200.23.28.0,24
lacnic,MX,ipv4,200.23.29.0,24
lacnic,MX,ipv4,200.23.30.0,24
lacnic,MX,ipv4,200.23.33.0,24
lacnic,MX,ipv4,200.23.34.0,24
lacnic,MX,ipv4,200.23.35.0,24
lacnic,MX,ipv4,200.23.36.0,23
lacnic,MX,ipv4,200.23.38.0,24
lacnic,MX,ipv4,200.23.39.0,24
lacnic,MX,ipv4,200.23.40.0,22
lacnic,MX,ipv4,200.23.44.0,23
lacnic,MX,ipv4,200.23.46.0,24
lacnic,MX,ipv4,200.23.47.0,24
lacnic,MX,ipv4,200.23.48.0,24
lacnic,MX,ipv4,200.23.49.0,24
lacnic,MX,ipv4,200.23.50.0,24
lacnic,MX,ipv4,200.23.51.0,24
lacnic,MX,ipv4,200.23.52.0,24
lacnic,MX,ipv4,200.23.53.0,24
lacnic,MX,ipv4,200.23.54.0,24
lacnic,MX,ipv4,200.23.55.0,24
lacnic,MX,ipv4,200.23.56.0,24
lacnic,MX,ipv4,200.23.57.0,24
lacnic,MX,ipv4,200.23.58.0,24
lacnic,MX,ipv4,200.23.59.0,24
lacnic,MX,ipv4,200.23.61.0,24
lacnic,MX,ipv4,200.23.62.0,24
lacnic,MX,ipv4,200.23.63.0,24
lacnic,MX,ipv4,200.23.66.0,24
lacnic,MX,ipv4,200.23.67.0,24
lacnic,MX,ipv4,200.23.74.0,24
lacnic,MX,ipv4,200.23.76.0,23
lacnic,MX,ipv4,200.23.82.0,24
lacnic,MX,ipv4,200.23.83.0,24
lacnic,MX,ipv4,200.23.86.0,24
lacnic,MX,ipv4,200.23.87.0,24
lacnic,MX,ipv4,200.23.88.0,24
lacnic,MX,ipv4,200.23.89.0,24
lacnic,MX,ipv4,200.23.90.0,24
lacnic,MX,ipv4,200.23.91.0,24
lacnic,MX,ipv4,200.23.92.0,23
lacnic,MX,ipv4,200.23.94.0,24
lacnic,MX,ipv4,200.23.95.0,24
lacnic,MX,ipv4,200.23.96.0,21
lacnic,MX,ipv4,200.23.104.0,24
lacnic,MX,ipv4,200.23.105.0,24
lacnic,MX,ipv4,200.23.106.0,24
lacnic,MX,ipv4,200.23.108.0,23
lacnic,MX,ipv4,200.23.110.0,24
lacnic,MX,ipv4,200.23.111.0,24
lacnic,MX,ipv4,200.23.112.0,24
lacnic,MX,ipv4,200.23.113.0,24
lacnic,MX,ipv4,200.23.114.0,24
lacnic,MX,ipv4,200.23.117.0,24
lacnic,MX,ipv4,200.23.120.0,24
lacnic,MX,ipv4,200.23.121.0,24
lacnic,MX,ipv4,200.23.122.0,24
lacnic,MX,ipv4,200.23.123.0,24
lacnic,MX,ipv4,200.23.124.0,24
lacnic,MX,ipv4,200.23.125.0,24
lacnic,MX,ipv4,200.23.126.0,24
lacnic,MX,ipv4,200.23.127.0,24
lacnic,MX,ipv4,200.23.130.0,24
lacnic,MX,ipv4,200.23.131.0,24
lacnic,MX,ipv4,200.23.132.0,24
lacnic,MX,ipv4,200.23.133.0,24
lacnic,MX,ipv4,200.23.134.0,23
lacnic,MX,ipv4,200.23.136.0,24
lacnic,MX,ipv4,200.23.137.0,24
lacnic,MX,ipv4,200.23.138.0,24
lacnic,MX,ipv4,200.23.139.0,24
lacnic,MX,ipv4,200.23.141.0,24
lacnic,MX,ipv4,200.23.142.0,24
lacnic,MX,ipv4,200.23.143.0,24
lacnic,MX,ipv4,200.23.144.0,24
lacnic,MX,ipv4,200.23.145.0,24
lacnic,MX,ipv4,200.23.146.0,24
lacnic,MX,ipv4,200.23.149.0,24
lacnic,MX,ipv4,200.23.150.0,24
lacnic,MX,ipv4,200.23.151.0,24
lacnic,MX,ipv4,200.23.154.0,23
lacnic,MX,ipv4,200.23.156.0,24
lacnic,MX,ipv4,200.23.157.0,24
lacnic,MX,ipv4,200.23.158.0,24
lacnic,MX,ipv4,200.23.160.0,22
lacnic,MX,ipv4,200.23.164.0,24
lacnic,MX,ipv4,200.23.165.0,24
lacnic,MX,ipv4,200.23.166.0,24
lacnic,MX,ipv4,200.23.167.0,24
lacnic,MX,ipv4,200.23.168.0,23
lacnic,MX,ipv4,200.23.170.0,24
lacnic,MX,ipv4,200.23.171.0,24
lacnic,MX,ipv4,200.23.172.0,24
lacnic,MX,ipv4,200.23.173.0,24
lacnic,MX,ipv4,200.23.174.0,24
lacnic,MX,ipv4,200.23.175.0,24
lacnic,MX,ipv4,200.23.176.0,24
lacnic,MX,ipv4,200.23.177.0,24
lacnic,MX,ipv4,200.23.178.0,24
lacnic,MX,ipv4,200.23.179.0,24
lacnic,MX,ipv4,200.23.184.0,24
lacnic,MX,ipv4,200.23.185.0,24
lacnic,MX,ipv4,200.23.186.0,23
lacnic,MX,ipv4,200.23.188.0,24
lacnic,MX,ipv4,200.23.190.0,23
lacnic,MX,ipv4,200.23.192.0,22
lacnic,MX,ipv4,200.23.196.0,23
lacnic,MX,ipv4,200.23.198.0,23
lacnic,MX,ipv4,200.23.200.0,23
lacnic,MX,ipv4,200.23.202.0,24
lacnic,MX,ipv4,200.23.203.0,24
lacnic,MX,ipv4,200.23.204.0,24
lacnic,MX,ipv4,200.23.208.0,24
lacnic,MX,ipv4,200.23.209.0,24
lacnic,MX,ipv4,200.23.210.0,23
lacnic,MX,ipv4,200.23.212.0,22
lacnic,MX,ipv4,200.23.216.0,22
lacnic,MX,ipv4,200.23.220.0,23
lacnic,MX,ipv4,200.23.222.0,23
lacnic,MX,ipv4,200.23.240.0,21
lacnic,MX,ipv4,200.23.252.0,24
lacnic,MX,ipv4,200.23.253.0,24
lacnic,MX,ipv4,200.33.0.0,24
lacnic,MX,ipv4,200.33.1.0,24
lacnic,MX,ipv4,200.33.2.0,24
lacnic,MX,ipv4,200.33.3.0,24
lacnic,MX,ipv4,200.33.5.0,24
lacnic,MX,ipv4,200.33.6.0,24
lacnic,MX,ipv4,200.33.7.0,24
lacnic,MX,ipv4,200.33.8.0,24
lacnic,MX,ipv4,200.33.9.0,24
lacnic,MX,ipv4,200.33.10.0,23
lacnic,MX,ipv4,200.33.12.0,23
lacnic,MX,ipv4,200.33.14.0,24
lacnic,MX,ipv4,200.33.15.0,24
lacnic,MX,ipv4,200.33.16.0,24
lacnic,MX,ipv4,200.33.17.0,24
lacnic,MX,ipv4,200.33.18.0,24
lacnic,MX,ipv4,200.33.19.0,24
lacnic,MX,ipv4,200.33.21.0,24
lacnic,MX,ipv4,200.33.22.0,24
lacnic,MX,ipv4,200.33.23.0,24
lacnic,MX,ipv4,200.33.24.0,24
lacnic,MX,ipv4,200.33.25.0,24
lacnic,MX,ipv4,200.33.26.0,23
lacnic,MX,ipv4,200.33.29.0,24
lacnic,MX,ipv4,200.33.30.0,24
lacnic,MX,ipv4,200.33.31.0,24
lacnic,MX,ipv4,200.33.32.0,24
lacnic,MX,ipv4,200.33.33.0,24
lacnic,MX,ipv4,200.33.34.0,24
lacnic,MX,ipv4,200.33.35.0,24
lacnic,MX,ipv4,200.33.36.0,24
lacnic,MX,ipv4,200.33.37.0,24
lacnic,MX,ipv4,200.33.38.0,24
lacnic,MX,ipv4,200.33.39.0,24
lacnic,MX,ipv4,200.33.40.0,24
lacnic,MX,ipv4,200.33.41.0,24
lacnic,MX,ipv4,200.33.42.0,24
lacnic,MX,ipv4,200.33.43.0,24
lacnic,MX,ipv4,200.33.44.0,24
lacnic,MX,ipv4,200.33.45.0,24
lacnic,MX,ipv4,200.33.46.0,24
lacnic,MX,ipv4,200.33.47.0,24
lacnic,MX,ipv4,200.33.48.0,24
lacnic,MX,ipv4,200.33.49.0,24
lacnic,MX,ipv4,200.33.50.0,24
lacnic,MX,ipv4,200.33.52.0,24
lacnic,MX,ipv4,200.33.53.0,24
lacnic,MX,ipv4,200.33.54.0,24
lacnic,MX,ipv4,200.33.55.0,24
lacnic,MX,ipv4,200.33.56.0,24
lacnic,MX,ipv4,200.33.57.0,24
lacnic,MX,ipv4,200.33.58.0,24
lacnic,MX,ipv4,200.33.59.0,24
lacnic,MX,ipv4,200.33.60.0,24
lacnic,MX,ipv4,200.33.61.0,24
lacnic,MX,ipv4,200.33.62.0,23
lacnic,MX,ipv4,200.33.64.0,24
lacnic,MX,ipv4,200.33.65.0,24
lacnic,MX,ipv4,200.33.66.0,24
lacnic,MX,ipv4,200.33.68.0,24
lacnic,MX,ipv4,200.33.69.0,24
lacnic,MX,ipv4,200.33.70.0,23
lacnic,MX,ipv4,200.33.72.0,24
lacnic,MX,ipv4,200.33.73.0,24
lacnic,MX,ipv4,200.33.75.0,24
lacnic,MX,ipv4,200.33.76.0,24
lacnic,MX,ipv4,200.33.77.0,24
lacnic,MX,ipv4,200.33.78.0,24
lacnic,MX,ipv4,200.33.79.0,24
lacnic,MX,ipv4,200.33.80.0,24
lacnic,MX,ipv4,200.33.86.0,23
lacnic,MX,ipv4,200.33.97.0,24
lacnic,MX,ipv4,200.33.98.0,23
lacnic,MX,ipv4,200.33.100.0,22
lacnic,MX,ipv4,200.33.104.0,23
lacnic,MX,ipv4,200.33.106.0,24
lacnic,MX,ipv4,200.33.107.0,24
lacnic,MX,ipv4,200.33.109.0,24
lacnic,MX,ipv4,200.33.110.0,24
lacnic,MX,ipv4,200.33.111.0,24
lacnic,MX,ipv4,200.33.112.0,24
lacnic,MX,ipv4,200.33.114.0,24
lacnic,MX,ipv4,200.33.116.0,24
lacnic,MX,ipv4,200.33.118.0,24
lacnic,MX,ipv4,200.33.119.0,24
lacnic,MX,ipv4,200.33.120.0,24
lacnic,MX,ipv4,200.33.121.0,24
lacnic,MX,ipv4,200.33.122.0,24
lacnic,MX,ipv4,200.33.123.0,24
lacnic,MX,ipv4,200.33.124.0,24
lacnic,MX,ipv4,200.33.160.0,22
lacnic,MX,ipv4,200.33.168.0,24
lacnic,MX,ipv4,200.33.169.0,24
lacnic,MX,ipv4,200.33.170.0,24
lacnic,MX,ipv4,200.33.171.0,24
lacnic,MX,ipv4,200.33.172.0,24
lacnic,MX,ipv4,200.33.173.0,24
lacnic,MX,ipv4,200.33.176.0,24
lacnic,MX,ipv4,200.33.177.0,24
lacnic,MX,ipv4,200.33.178.0,24
lacnic,MX,ipv4,200.33.179.0,24
lacnic,MX,ipv4,200.33.180.0,24
lacnic,MX,ipv4,200.33.181.0,24
lacnic,MX,ipv4,200.33.182.0,24
lacnic,MX,ipv4,200.33.183.0,24
lacnic,MX,ipv4,200.33.184.0,24
lacnic,MX,ipv4,200.33.185.0,24
lacnic,MX,ipv4,200.33.186.0,24
lacnic,MX,ipv4,200.33.187.0,24
lacnic,MX,ipv4,200.33.188.0,22
lacnic,MX,ipv4,200.33.200.0,23
lacnic,MX,ipv4,200.33.202.0,24
lacnic,MX,ipv4,200.33.204.0,24
lacnic,MX,ipv4,200.33.205.0,24
lacnic,MX,ipv4,200.33.207.0,24
lacnic,MX,ipv4,200.33.232.0,22
lacnic,MX,ipv4,200.33.236.0,23
lacnic,MX,ipv4,200.33.238.0,23
lacnic,MX,ipv4,200.33.240.0,22
lacnic,MX,ipv4,200.33.244.0,23
lacnic,MX,ipv4,200.33.246.0,23
lacnic,MX,ipv4,200.33.248.0,24
lacnic,MX,ipv4,200.33.249.0,24
lacnic,MX,ipv4,200.33.250.0,24
lacnic,MX,ipv4,200.33.251.0,24
lacnic,MX,ipv4,200.33.252.0,24
lacnic,MX,ipv4,200.33.254.0,24
lacnic,MX,ipv4,200.33.255.0,24
lacnic,MX,ipv4,200.34.1.0,24
lacnic,MX,ipv4,200.34.2.0,23
lacnic,MX,ipv4,200.34.4.0,22
lacnic,MX,ipv4,200.34.8.0,21
lacnic,MX,ipv4,200.34.16.0,22
lacnic,MX,ipv4,200.34.20.0,23
lacnic,MX,ipv4,200.34.22.0,24
lacnic,MX,ipv4,200.34.23.0,24
lacnic,MX,ipv4,200.34.24.0,22
lacnic,MX,ipv4,200.34.28.0,24
lacnic,MX,ipv4,200.34.29.0,24
lacnic,MX,ipv4,200.34.30.0,23
lacnic,MX,ipv4,200.34.48.0,22
lacnic,MX,ipv4,200.34.52.0,23
lacnic,MX,ipv4,200.34.54.0,23
lacnic,MX,ipv4,200.34.56.0,22
lacnic,MX,ipv4,200.34.60.0,24
lacnic,MX,ipv4,200.34.62.0,24
lacnic,MX,ipv4,200.34.63.0,24
lacnic,MX,ipv4,200.34.96.0,20
lacnic,MX,ipv4,200.34.112.0,20
lacnic,MX,ipv4,200.34.128.0,24
lacnic,MX,ipv4,200.34.129.0,24
lacnic,MX,ipv4,200.34.130.0,24
lacnic,MX,ipv4,200.34.131.0,24
lacnic,MX,ipv4,200.34.132.0,24
lacnic,MX,ipv4,200.34.135.0,24
lacnic,MX,ipv4,200.34.136.0,23
lacnic,MX,ipv4,200.34.138.0,24
lacnic,MX,ipv4,200.34.139.0,24
lacnic,MX,ipv4,200.34.143.0,24
lacnic,MX,ipv4,200.34.144.0,23
lacnic,MX,ipv4,200.34.146.0,23
lacnic,MX,ipv4,200.34.148.0,24
lacnic,MX,ipv4,200.34.149.0,24
lacnic,MX,ipv4,200.34.150.0,24
lacnic,MX,ipv4,200.34.151.0,24
lacnic,MX,ipv4,200.34.152.0,23
lacnic,MX,ipv4,200.34.154.0,24
lacnic,MX,ipv4,200.34.155.0,24
lacnic,MX,ipv4,200.34.156.0,24
lacnic,MX,ipv4,200.34.158.0,24
lacnic,MX,ipv4,200.34.159.0,24
lacnic,MX,ipv4,200.34.164.0,22
lacnic,MX,ipv4,200.34.168.0,24
lacnic,MX,ipv4,200.34.169.0,24
lacnic,MX,ipv4,200.34.170.0,24
lacnic,MX,ipv4,200.34.172.0,24
lacnic,MX,ipv4,200.34.173.0,24
lacnic,MX,ipv4,200.34.174.0,24
lacnic,MX,ipv4,200.34.175.0,24
lacnic,MX,ipv4,200.34.176.0,20
lacnic,MX,ipv4,200.34.192.0,24
lacnic,MX,ipv4,200.34.193.0,24
lacnic,MX,ipv4,200.34.194.0,24
lacnic,MX,ipv4,200.34.195.0,24
lacnic,MX,ipv4,200.34.196.0,23
lacnic,MX,ipv4,200.34.198.0,24
lacnic,MX,ipv4,200.34.199.0,24
lacnic,MX,ipv4,200.34.200.0,24
lacnic,MX,ipv4,200.34.201.0,24
lacnic,MX,ipv4,200.34.202.0,23
lacnic,MX,ipv4,200.34.204.0,24
lacnic,MX,ipv4,200.34.205.0,24
lacnic,MX,ipv4,200.34.206.0,24
lacnic,MX,ipv4,200.34.207.0,24
lacnic,MX,ipv4,200.34.208.0,23
lacnic,MX,ipv4,200.34.210.0,24
lacnic,MX,ipv4,200.34.211.0,24
lacnic,MX,ipv4,200.34.212.0,24
lacnic,MX,ipv4,200.34.213.0,24
lacnic,MX,ipv4,200.34.214.0,24
lacnic,MX,ipv4,200.34.220.0,24
lacnic,MX,ipv4,200.34.223.0,24
lacnic,MX,ipv4,200.36.64.0,19
lacnic,MX,ipv4,200.36.224.0,19
lacnic,MX,ipv4,200.38.96.0,19
lacnic,MX,ipv4,200.39.160.0,19
lacnic,MX,ipv4,200.52.96.0,20
lacnic,MX,ipv4,200.52.240.0,20
lacnic,MX,ipv4,200.53.224.0,20
lacnic,MX,ipv4,200.57.48.0,20
lacnic,MX,ipv4,200.94.176.0,24
lacnic,MX,ipv4,200.94.177.0,24
lacnic,MX,ipv4,200.94.178.0,24
lacnic,MX,ipv4,200.94.179.0,24
lacnic,MX,ipv4,200.94.180.0,24
lacnic,MX,ipv4,200.94.181.0,24
lacnic,MX,ipv4,200.94.182.0,24
lacnic,MX,ipv4,200.94.183.0,24
lacnic,MX,ipv4,200.94.184.0,21
lacnic,MX,ipv4,201.131.0.0,24
lacnic,MX,ipv4,201.131.1.0,24
lacnic,MX,ipv4,201.131.2.0,24
lacnic,MX,ipv4,201.131.3.0,24
lacnic,MX,ipv4,201.131.6.0,23
lacnic,MX,ipv4,201.131.8.0,23
lacnic,MX,ipv4,201.131.12.0,24
lacnic,MX,ipv4,201.131.13.0,24
lacnic,MX,ipv4,201.131.14.0,24
lacnic,MX,ipv4,201.131.15.0,24
lacnic,MX,ipv4,201.131.16.0,22
lacnic,MX,ipv4,201.131.32.0,24
lacnic,MX,ipv4,201.131.33.0,24
lacnic,MX,ipv4,201.131.34.0,23
lacnic,MX,ipv4,201.131.36.0,24
lacnic,MX,ipv4,201.131.40.0,24
lacnic,MX,ipv4,201.131.44.0,24
lacnic,MX,ipv4,201.131.48.0,24
lacnic,MX,ipv4,201.131.56.0,22
lacnic,MX,ipv4,201.131.72.0,24
lacnic,MX,ipv4,201.131.96.0,24
