region,ip,prefixlength,state
ripencc,185.131.221.0,24,allocated
ripencc,185.130.44.0,22,allocated
ripencc,185.77.128.0,22,allocated
ripencc,185.66.140.0,22,allocated
ripencc,185.53.88.0,22,allocated
ripencc,185.31.220.0,22,allocated
ripencc,185.29.8.0,22,allocated
ripencc,176.223.165.0,24,allocated
ripencc,176.223.112.0,23,allocated
ripencc,176.223.111.0,24,allocated
ripencc,171.22.36.0,22,allocated
ripencc,152.89.8.0,22,allocated
ripencc,141.98.92.0,22,allocated
ripencc,94.247.84.0,23,allocated
ripencc,94.177.123.0,24,allocated
ripencc,94.177.112.0,24,allocated
ripencc,94.177.12.0,24,allocated
ripencc,93.119.123.0,24,allocated
ripencc,93.117.137.0,24,allocated
ripencc,93.115.201.0,24,allocated
ripencc,93.115.60.0,23,allocated
ripencc,93.115.38.0,24,allocated
ripencc,93.113.131.0,24,allocated
ripencc,93.113.45.0,24,allocated
ripencc,92.114.92.0,24,allocated
ripencc,92.114.35.0,24,allocated
ripencc,91.245.234.0,24,allocated
ripencc,91.245.232.0,23,allocated
ripencc,91.226.97.0,24,allocated
ripencc,89.45.67.0,24,allocated
ripencc,89.44.103.0,24,allocated
ripencc,89.43.202.0,23,allocated
ripencc,89.43.60.0,24,allocated
ripencc,89.42.212.0,24,allocated
ripencc,89.37.226.0,24,allocated
ripencc,89.35.178.0,24,allocated
ripencc,89.35.56.0,24,allocated
ripencc,89.35.32.0,24,allocated
ripencc,89.34.111.0,24,allocated
ripencc,89.33.64.0,24,allocated
ripencc,89.32.40.0,24,allocated
ripencc,86.107.170.0,23,allocated
ripencc,86.107.42.0,24,allocated
ripencc,86.106.131.0,24,allocated
ripencc,86.106.102.0,24,allocated
ripencc,86.106.93.0,24,allocated
ripencc,86.105.235.0,24,allocated
ripencc,86.105.227.0,24,allocated
ripencc,86.105.18.0,24,allocated
ripencc,86.105.5.0,24,allocated
ripencc,86.105.1.0,24,allocated
ripencc,86.104.28.0,23,allocated
ripencc,86.104.15.0,24,allocated
ripencc,85.209.136.0,22,allocated
ripencc,85.204.74.0,24,allocated
ripencc,84.38.132.0,22,allocated
ripencc,84.38.130.0,23,allocated
ripencc,84.38.129.0,24,allocated
ripencc,83.150.236.0,22,allocated
ripencc,82.115.15.0,24,allocated
ripencc,77.247.108.0,22,allocated
ripencc,77.81.120.0,23,allocated
ripencc,46.183.216.0,21,allocated
ripencc,46.102.252.0,23,allocated
ripencc,46.102.152.0,24,allocated
ripencc,45.151.24.0,22,allocated
ripencc,45.145.76.0,22,allocated
ripencc,45.143.220.0,22,allocated
ripencc,45.136.44.0,22,allocated
ripencc,45.67.176.0,22,allocated
ripencc,37.49.224.0,21,allocated
ripencc,5.253.160.0,22,allocated
ripencc,2.59.8.0,22,allocated
ripencc,2.56.44.0,22,allocated
